Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
21,No,Strategic Planning,HR Business Partner,Business Admin,3,9,3,2,3,Single,6707,1,Yes,Travel_Rarely,3,14,1,1,2,0,1,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
35,Yes,Human Resources,Operations Analyst,Human Resources,4,2,4,3,2,Married,7461,3,Yes,Non-Travel,3,18,3,2,4,1,2,1,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
54,Yes,Shared Services,HR Business Partner,Psychology,3,3,2,2,3,Married,10017,2,No,Non-Travel,3,19,1,3,14,3,1,2,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
42,Yes,Shared Services,Operations Analyst,Business Admin,1,1,3,3,3,Single,7560,4,Yes,Non-Travel,4,14,2,2,7,1,0,1,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
40,Yes,Strategic Planning,HR Business Partner,Business Admin,5,4,1,1,2,Single,7772,3,No,Travel_Rarely,3,15,5,0,7,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
44,Yes,Shared Services,Operations Analyst,Psychology,3,6,2,2,1,Single,7769,3,No,Non-Travel,3,25,5,2,8,2,2,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
57,No,Strategic Planning,Operations Analyst,Psychology,3,4,3,4,2,Divorced,10599,3,No,Non-Travel,3,20,4,0,20,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
31,No,Human Resources,HR Business Partner,Psychology,4,11,3,2,3,Divorced,6890,0,No,Non-Travel,3,13,1,0,2,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
22,Yes,Strategic Planning,HR Business Partner,Psychology,2,14,4,3,2,Married,7347,5,No,Travel_Rarely,3,20,1,2,4,2,1,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
33,No,Strategic Planning,HR Business Partner,Psychology,3,34,4,2,2,Divorced,7656,0,No,Non-Travel,3,20,5,2,9,1,2,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
38,No,Strategic Planning,Operations Analyst,Psychology,4,1,2,2,3,Single,8040,4,No,Travel_Rarely,3,20,2,6,6,0,5,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
26,No,Strategic Planning,HR Business Partner,Psychology,3,5,2,4,3,Single,7653,7,Yes,Travel_Rarely,3,20,4,5,5,4,1,4,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
44,Yes,Shared Services,HR Business Partner,Psychology,3,7,3,2,3,Single,6991,3,No,Travel_Rarely,4,18,2,2,2,0,2,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
26,No,Shared Services,Talent Acquisition Lead,Business Admin,3,17,3,3,1,Married,8062,2,No,Non-Travel,3,17,2,6,6,2,0,0,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
44,No,Strategic Planning,Operations Analyst,Human Resources,3,3,4,3,3,Divorced,7428,1,No,Travel_Rarely,3,16,5,4,6,0,1,1,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
31,No,Shared Services,Talent Acquisition Lead,Psychology,5,9,3,3,1,Divorced,7738,2,No,Non-Travel,3,24,1,3,5,0,3,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
40,No,Strategic Planning,Talent Acquisition Lead,Business Admin,3,1,4,2,3,Married,7816,1,Yes,Non-Travel,3,16,4,6,10,1,5,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
24,Yes,Strategic Planning,HR Business Partner,Human Resources,2,9,1,1,2,Single,7998,3,No,Non-Travel,3,17,5,4,6,1,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
33,No,Human Resources,Operations Analyst,Business Admin,1,16,3,3,4,Divorced,8472,2,No,Travel_Rarely,3,11,1,10,10,5,0,7,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
53,Yes,Strategic Planning,Talent Acquisition Lead,Human Resources,3,7,1,2,3,Divorced,7236,1,Yes,Non-Travel,3,12,5,0,4,0,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
42,No,Strategic Planning,Operations Analyst,Business Admin,4,6,3,4,3,Married,10196,1,No,Non-Travel,3,15,1,13,18,13,0,10,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
37,Yes,Strategic Planning,Talent Acquisition Lead,Business Admin,3,20,4,3,3,Single,6388,1,No,Travel_Rarely,3,14,1,0,2,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
47,No,Strategic Planning,Operations Analyst,Psychology,5,1,4,4,3,Married,6329,3,No,Travel_Rarely,3,16,1,1,1,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
34,Yes,Shared Services,Operations Analyst,Human Resources,4,14,2,4,3,Single,6904,0,No,Travel_Rarely,3,15,4,0,1,0,0,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
25,No,Human Resources,Talent Acquisition Lead,Psychology,5,2,3,1,4,Single,7604,2,No,Travel_Rarely,3,11,2,5,7,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
21,No,Shared Services,HR Business Partner,Psychology,3,5,2,3,3,Divorced,6860,4,No,Travel_Rarely,3,17,4,1,3,1,1,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
39,No,Strategic Planning,Operations Analyst,Human Resources,3,2,1,4,3,Single,8056,1,Yes,Travel_Rarely,3,18,1,4,7,4,1,2,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
35,Yes,Human Resources,Talent Acquisition Lead,Business Admin,4,6,4,3,2,Single,6474,2,Yes,Travel_Rarely,3,20,1,1,1,1,1,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
46,No,Shared Services,Talent Acquisition Lead,Psychology,2,6,3,3,3,Single,7693,1,Yes,Non-Travel,3,13,5,1,6,0,1,0,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
34,Yes,Shared Services,Talent Acquisition Lead,Human Resources,3,1,3,3,1,Single,7945,3,No,Non-Travel,4,15,2,9,10,4,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
45,Yes,Shared Services,HR Business Partner,Human Resources,3,4,3,3,1,Divorced,6466,1,No,Travel_Rarely,3,11,5,1,1,1,1,1,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
31,Yes,Human Resources,HR Business Partner,Human Resources,3,20,3,3,2,Divorced,9573,1,No,Travel_Rarely,4,21,2,2,13,0,0,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
27,Yes,Strategic Planning,Operations Analyst,Human Resources,1,2,3,2,2,Divorced,7575,2,No,Non-Travel,3,21,4,7,7,6,2,6,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
34,No,Shared Services,HR Business Partner,Human Resources,3,15,3,3,2,Single,8833,2,No,Travel_Rarely,3,21,3,7,10,4,3,4,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
34,No,Shared Services,HR Business Partner,Human Resources,3,1,3,4,3,Divorced,9212,6,No,Travel_Rarely,3,12,5,11,13,9,1,6,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
31,No,Human Resources,HR Business Partner,Business Admin,4,3,2,3,2,Divorced,8387,2,No,Non-Travel,3,22,4,3,7,2,1,2,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
37,No,Strategic Planning,HR Business Partner,Business Admin,2,1,3,2,3,Divorced,7390,0,No,Travel_Rarely,3,21,2,5,7,2,0,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
37,No,Shared Services,Operations Analyst,Psychology,3,5,3,4,4,Divorced,9662,1,No,Travel_Rarely,4,23,5,8,16,6,4,3,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
30,No,Human Resources,Talent Acquisition Lead,Business Admin,3,9,4,3,4,Single,6839,4,No,Travel_Rarely,4,23,3,1,2,0,0,1,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
27,Yes,Human Resources,Talent Acquisition Lead,Business Admin,3,39,4,1,3,Divorced,8159,3,Yes,Travel_Rarely,3,16,3,7,9,5,4,3,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
39,No,Human Resources,Operations Analyst,Business Admin,3,1,2,3,2,Single,6636,4,No,Travel_Rarely,3,16,1,0,0,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
31,Yes,Strategic Planning,HR Business Partner,Human Resources,3,5,3,2,2,Married,7887,2,No,Non-Travel,3,15,3,4,8,1,4,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
27,No,Human Resources,Operations Analyst,Human Resources,5,11,3,4,3,Divorced,7815,1,Yes,Travel_Rarely,3,12,3,0,7,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
37,No,Human Resources,Operations Analyst,Psychology,3,1,2,3,3,Divorced,7677,1,No,Travel_Rarely,3,19,3,4,7,4,3,3,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
41,No,Human Resources,HR Business Partner,Psychology,4,7,4,3,3,Married,8033,2,No,Non-Travel,3,23,4,2,7,2,0,1,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
21,No,Human Resources,Talent Acquisition Lead,Business Admin,4,13,2,4,2,Single,6771,2,No,Travel_Rarely,3,16,5,1,1,0,1,1,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
47,Yes,Shared Services,Operations Analyst,Human Resources,4,10,1,4,2,Single,8852,2,Yes,Travel_Rarely,4,16,1,1,9,0,1,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
54,No,Human Resources,HR Business Partner,Psychology,3,21,2,3,3,Married,8566,0,No,Travel_Rarely,3,15,2,6,10,3,1,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
21,No,Strategic Planning,HR Business Partner,Human Resources,2,10,1,2,4,Divorced,7018,6,No,Non-Travel,3,13,5,1,3,0,1,1,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
44,Yes,Shared Services,HR Business Partner,Psychology,3,11,2,3,3,Single,10039,1,No,Travel_Rarely,3,19,1,0,14,0,0,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
31,Yes,Human Resources,Operations Analyst,Psychology,2,3,4,2,2,Married,7445,4,Yes,Non-Travel,3,15,1,5,8,5,5,4,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
40,No,Shared Services,Talent Acquisition Lead,Psychology,4,10,4,3,3,Married,6821,3,No,Non-Travel,4,13,1,2,4,1,2,2,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
40,No,Strategic Planning,HR Business Partner,Human Resources,4,5,1,4,1,Divorced,8849,2,Yes,Non-Travel,3,24,3,13,15,4,2,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
35,No,Human Resources,Talent Acquisition Lead,Business Admin,4,21,2,3,1,Divorced,7327,0,No,Travel_Rarely,3,18,2,2,7,0,0,0,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
44,Yes,Shared Services,Operations Analyst,Psychology,4,24,2,2,4,Married,6736,3,No,Non-Travel,3,21,4,1,2,1,1,1,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
35,No,Human Resources,Operations Analyst,Human Resources,3,5,1,1,2,Married,6998,2,No,Travel_Rarely,4,19,5,0,5,0,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
33,No,Shared Services,Talent Acquisition Lead,Human Resources,1,6,3,2,3,Divorced,7110,0,Yes,Travel_Rarely,3,23,1,1,5,1,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
34,Yes,Shared Services,Operations Analyst,Business Admin,3,1,4,3,2,Single,6648,2,Yes,Travel_Rarely,3,19,1,0,0,0,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
41,Yes,Strategic Planning,Talent Acquisition Lead,Psychology,3,2,2,2,2,Single,7096,4,No,Travel_Rarely,3,11,2,2,4,2,2,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
29,No,Human Resources,HR Business Partner,Business Admin,4,1,4,2,4,Single,8169,1,No,Non-Travel,4,16,5,1,7,0,1,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
53,Yes,Strategic Planning,Talent Acquisition Lead,Human Resources,3,10,1,1,4,Divorced,7530,5,Yes,Non-Travel,3,22,3,4,7,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
32,No,Human Resources,Talent Acquisition Lead,Business Admin,4,20,3,3,1,Divorced,7246,1,No,Non-Travel,3,18,1,3,4,1,3,2,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
31,No,Strategic Planning,HR Business Partner,Psychology,3,8,3,3,3,Married,7366,2,No,Non-Travel,3,12,3,6,6,2,6,5,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
30,No,Strategic Planning,HR Business Partner,Human Resources,4,6,2,4,3,Married,6605,1,No,Travel_Rarely,3,11,2,0,1,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
28,No,Shared Services,Talent Acquisition Lead,Human Resources,4,1,3,3,2,Divorced,8621,3,Yes,Travel_Rarely,3,12,1,0,10,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
36,No,Strategic Planning,Talent Acquisition Lead,Business Admin,3,2,3,2,1,Married,8042,2,No,Travel_Rarely,4,14,2,4,6,2,4,1,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
28,No,Strategic Planning,HR Business Partner,Human Resources,3,1,3,3,1,Divorced,8187,4,No,Non-Travel,4,16,1,1,7,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
32,Yes,Shared Services,Talent Acquisition Lead,Psychology,1,8,3,3,3,Divorced,7062,2,Yes,Non-Travel,3,21,4,0,2,0,0,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
36,No,Human Resources,Operations Analyst,Psychology,4,1,3,3,4,Single,10098,3,No,Travel_Rarely,3,15,1,8,14,8,3,5,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
32,No,Human Resources,Talent Acquisition Lead,Human Resources,3,2,4,2,1,Single,7564,2,Yes,Travel_Rarely,3,15,3,0,4,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
43,No,Shared Services,HR Business Partner,Human Resources,3,17,3,2,3,Single,12571,2,No,Travel_Rarely,4,21,1,17,25,10,3,7,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
43,Yes,Shared Services,HR Business Partner,Psychology,2,5,3,3,3,Single,8314,3,Yes,Non-Travel,3,19,4,3,7,0,2,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
34,Yes,Human Resources,HR Business Partner,Business Admin,2,9,3,2,2,Single,8186,1,No,Travel_Rarely,3,18,3,6,7,2,0,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
33,No,Strategic Planning,Talent Acquisition Lead,Business Admin,2,1,2,3,4,Divorced,8809,1,Yes,Non-Travel,3,19,1,11,15,8,0,4,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
22,No,Shared Services,HR Business Partner,Business Admin,3,10,3,2,3,Divorced,6484,2,No,Travel_Rarely,3,25,3,0,0,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
36,Yes,Human Resources,Talent Acquisition Lead,Business Admin,3,28,2,2,4,Married,7110,1,No,Non-Travel,3,23,4,2,3,0,2,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
33,Yes,Shared Services,Talent Acquisition Lead,Psychology,5,2,4,3,1,Married,6690,2,No,Non-Travel,3,22,5,0,2,0,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
41,Yes,Human Resources,Talent Acquisition Lead,Business Admin,3,8,1,1,2,Divorced,6311,2,No,Non-Travel,4,25,3,0,0,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
34,Yes,Strategic Planning,Talent Acquisition Lead,Business Admin,4,3,3,3,4,Divorced,8496,3,Yes,Non-Travel,3,14,4,8,8,5,0,4,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
33,No,Strategic Planning,Talent Acquisition Lead,Human Resources,4,6,3,4,2,Married,7939,1,Yes,Travel_Rarely,3,17,3,3,8,1,1,2,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
33,No,Shared Services,HR Business Partner,Business Admin,3,4,2,3,3,Single,6918,3,No,Non-Travel,4,17,1,0,4,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
30,No,Shared Services,Talent Acquisition Lead,Psychology,4,13,3,3,1,Single,8069,2,No,Non-Travel,3,18,2,10,10,7,2,3,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
36,No,Strategic Planning,HR Business Partner,Human Resources,3,10,3,2,3,Married,8323,2,No,Travel_Rarely,3,19,3,2,7,0,2,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
38,No,Human Resources,Talent Acquisition Lead,Human Resources,3,1,2,3,3,Divorced,8360,3,No,Non-Travel,3,13,5,12,13,8,1,7,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
26,No,Strategic Planning,HR Business Partner,Business Admin,4,10,3,2,2,Married,6827,3,No,Non-Travel,3,17,1,1,1,1,1,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
29,No,Human Resources,Operations Analyst,Psychology,3,1,2,3,3,Single,8002,2,No,Non-Travel,3,20,1,2,9,0,0,1,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
50,No,Shared Services,HR Business Partner,Psychology,4,7,2,3,3,Married,7207,5,No,Non-Travel,3,22,4,3,5,2,3,2,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
41,No,Human Resources,Talent Acquisition Lead,Human Resources,3,7,3,3,2,Married,11834,0,Yes,Travel_Rarely,3,16,1,15,23,5,0,5,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
47,No,Shared Services,HR Business Partner,Psychology,5,1,2,3,1,Single,9558,3,No,Travel_Rarely,3,25,2,16,16,9,1,5,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
46,No,Shared Services,Talent Acquisition Lead,Business Admin,2,15,2,3,3,Divorced,9011,3,Yes,Travel_Rarely,3,16,4,0,10,0,0,0,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
46,Yes,Shared Services,HR Business Partner,Business Admin,3,19,2,3,2,Single,8232,2,No,Non-Travel,4,24,4,5,8,3,5,1,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
42,No,Shared Services,Talent Acquisition Lead,Human Resources,4,4,2,3,3,Married,6698,5,No,Non-Travel,3,20,2,0,2,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
45,Yes,Shared Services,Operations Analyst,Human Resources,2,21,2,3,1,Married,6686,0,Yes,Non-Travel,3,15,2,3,3,0,3,1,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
35,Yes,Strategic Planning,Operations Analyst,Human Resources,4,26,3,3,2,Married,8347,2,No,Travel_Rarely,3,25,5,1,9,1,1,1,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
40,No,Strategic Planning,Talent Acquisition Lead,Human Resources,3,5,2,4,2,Divorced,8370,1,Yes,Non-Travel,3,12,1,2,7,0,2,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
25,Yes,Strategic Planning,Operations Analyst,Human Resources,3,8,2,1,2,Single,7849,2,No,Non-Travel,3,22,4,4,7,0,2,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
21,Yes,Strategic Planning,Talent Acquisition Lead,Psychology,3,4,3,1,2,Divorced,7369,2,No,Non-Travel,3,24,1,1,3,1,1,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
21,No,Strategic Planning,HR Business Partner,Business Admin,4,24,2,3,3,Single,6501,7,No,Travel_Rarely,3,24,1,0,0,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
39,Yes,Shared Services,HR Business Partner,Business Admin,1,14,2,4,3,Single,6790,2,No,Travel_Rarely,3,24,4,1,1,1,1,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
34,No,Human Resources,Operations Analyst,Psychology,3,16,4,2,3,Divorced,7140,3,No,Travel_Rarely,3,15,1,4,6,1,0,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
33,Yes,Human Resources,Talent Acquisition Lead,Psychology,2,19,4,3,2,Married,6808,0,No,Non-Travel,3,20,3,4,4,4,0,3,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
26,No,Human Resources,Operations Analyst,Psychology,3,3,2,2,2,Married,7685,3,No,Non-Travel,3,23,2,0,8,0,0,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
33,No,Shared Services,HR Business Partner,Business Admin,3,4,4,3,3,Single,7158,0,No,Non-Travel,3,18,1,5,6,3,0,4,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
37,Yes,Strategic Planning,HR Business Partner,Human Resources,5,8,2,1,2,Married,9919,1,Yes,Travel_Rarely,3,11,3,17,19,13,2,8,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
21,No,Shared Services,HR Business Partner,Psychology,2,3,3,3,3,Married,6988,1,No,Travel_Rarely,4,13,5,1,2,1,1,1,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
23,No,Shared Services,Operations Analyst,Business Admin,3,17,2,2,4,Divorced,7606,4,No,Non-Travel,3,21,2,3,5,3,3,3,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
55,Yes,Strategic Planning,Talent Acquisition Lead,Psychology,4,9,1,1,4,Single,8574,1,No,Travel_Rarely,3,23,5,9,10,7,4,7,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
36,No,Human Resources,Operations Analyst,Psychology,1,12,4,4,3,Married,7323,3,No,Travel_Rarely,3,16,5,3,6,0,3,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
23,No,Strategic Planning,Talent Acquisition Lead,Business Admin,4,5,3,2,4,Married,6924,2,No,Travel_Rarely,4,20,2,2,3,1,1,2,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
39,No,Human Resources,HR Business Partner,Psychology,3,1,2,3,1,Single,8353,5,No,Non-Travel,3,21,3,2,8,0,2,2,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
36,No,Shared Services,Operations Analyst,Psychology,2,7,2,3,3,Married,9526,5,No,Travel_Rarely,3,18,1,4,14,3,1,1,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
22,Yes,Human Resources,HR Business Partner,Business Admin,2,1,4,3,1,Single,6806,2,No,Travel_Rarely,4,13,1,2,4,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
43,No,Strategic Planning,Operations Analyst,Business Admin,4,1,3,1,1,Single,7721,2,No,Travel_Rarely,3,16,2,7,8,3,2,4,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
33,No,Strategic Planning,Talent Acquisition Lead,Business Admin,1,3,3,3,3,Married,6870,5,No,Travel_Rarely,4,18,3,2,2,1,2,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
43,Yes,Strategic Planning,Operations Analyst,Human Resources,2,2,2,2,4,Married,9856,3,No,Travel_Rarely,3,13,3,5,14,2,2,1,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
31,Yes,Human Resources,Talent Acquisition Lead,Human Resources,4,1,4,3,3,Single,8937,3,No,Travel_Rarely,3,12,2,9,13,4,3,2,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
42,Yes,Shared Services,HR Business Partner,Human Resources,2,6,2,3,4,Married,6764,5,Yes,Non-Travel,3,22,1,0,1,0,0,0,Hybrid Corporate Enterprise,Hybrid parity issues where in-office staff get promoted faster.
32,Yes,Shared Services,Talent Acquisition Lead,Psychology,3,1,3,4,3,Single,9354,2,Yes,Travel_Rarely,3,20,5,6,14,3,6,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
36,Yes,Human Resources,Operations Analyst,Psychology,3,8,2,1,3,Single,8006,2,No,Non-Travel,3,16,3,1,7,0,1,0,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
25,No,Shared Services,Talent Acquisition Lead,Business Admin,3,2,3,3,3,Divorced,7660,3,No,Non-Travel,3,18,2,5,5,0,2,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
45,No,Human Resources,Talent Acquisition Lead,Business Admin,5,1,3,3,3,Married,8812,4,Yes,Travel_Rarely,3,13,2,2,10,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
30,No,Human Resources,Operations Analyst,Psychology,3,20,3,3,3,Married,8468,0,No,Non-Travel,4,17,4,0,12,0,0,0,Hybrid Corporate Enterprise,Clear enterprise benefits and annual performance reviews.
27,No,Human Resources,Talent Acquisition Lead,Business Admin,5,1,3,3,3,Single,8463,1,No,Non-Travel,3,12,2,0,9,0,0,0,Hybrid Corporate Enterprise,Modern headquarters with collaborative breakout spaces.
27,No,Strategic Planning,Operations Analyst,Business Admin,4,8,3,3,3,Single,7103,2,No,Travel_Rarely,4,16,3,3,4,2,2,0,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
33,Yes,Strategic Planning,Operations Analyst,Human Resources,3,1,2,2,1,Divorced,7332,3,Yes,Travel_Rarely,4,25,3,4,7,4,0,4,Hybrid Corporate Enterprise,Return-to-office mandates causing commute resentment.
41,No,Shared Services,Talent Acquisition Lead,Human Resources,2,7,3,2,3,Divorced,8278,1,Yes,Non-Travel,3,17,4,2,11,0,2,0,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
21,No,Human Resources,Talent Acquisition Lead,Psychology,3,2,3,3,2,Single,6729,1,No,Travel_Rarely,3,15,2,1,3,0,1,1,Hybrid Corporate Enterprise,Balanced 3-days in-office / 2-days remote arrangement.
25,Yes,Human Resources,Talent Acquisition Lead,Human Resources,3,18,3,3,2,Divorced,6913,1,No,Non-Travel,4,21,4,5,5,5,0,5,Hybrid Corporate Enterprise,Endless Zoom meetings while physically sitting in the office.
