Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
44,No,Public Administration,Grants Manager,Public Administration,3,2,2,3,3,Married,5304,3,No,Travel_Rarely,3,22,3,1,3,0,1,1,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
29,No,Civil Services,Policy Coordinator,Political Science,3,1,3,4,2,Married,5796,5,No,Non-Travel,3,22,4,4,7,2,4,1,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
43,No,Public Administration,Grants Manager,Public Administration,3,2,3,4,3,Married,6005,3,No,Travel_Rarely,3,17,2,7,8,5,0,6,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
48,Yes,Public Administration,Program Analyst,Political Science,4,11,2,3,4,Divorced,7113,2,No,Non-Travel,3,14,4,13,17,8,0,7,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
36,No,Public Administration,Grants Manager,Political Science,4,3,3,4,2,Divorced,7180,2,Yes,Travel_Rarely,3,16,3,10,18,6,1,3,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
21,Yes,Civil Services,Grants Manager,Political Science,3,8,3,4,1,Single,5289,5,No,Travel_Rarely,3,14,5,0,3,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
43,No,Civil Services,Policy Coordinator,Public Administration,4,1,3,3,3,Married,6109,2,No,Travel_Rarely,3,13,3,5,5,5,1,3,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
34,No,Civil Services,Program Analyst,Economics,3,8,3,4,1,Single,5899,4,No,Travel_Rarely,3,25,1,5,6,0,2,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
45,No,Policy Research,Civil Officer,Political Science,5,1,4,3,3,Married,5584,5,No,Non-Travel,3,25,5,1,4,0,1,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
33,No,Public Administration,Program Analyst,Public Administration,3,1,3,4,3,Married,5370,3,No,Non-Travel,4,17,4,0,3,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
32,Yes,Civil Services,Civil Officer,Public Administration,4,4,4,2,2,Married,5394,3,No,Travel_Rarely,4,17,4,1,1,0,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
42,No,Civil Services,Civil Officer,Economics,3,10,2,2,2,Single,5556,2,No,Non-Travel,3,20,5,0,3,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
31,No,Public Administration,Grants Manager,Public Administration,4,2,3,3,1,Married,6839,0,No,Non-Travel,3,18,3,8,13,3,0,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
45,No,Policy Research,Policy Coordinator,Public Administration,4,2,2,3,3,Single,5863,1,No,Non-Travel,3,24,1,2,6,1,0,2,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
43,Yes,Public Administration,Policy Coordinator,Public Administration,3,9,1,4,3,Married,5815,5,No,Travel_Rarely,3,21,1,6,6,3,0,1,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
52,No,Civil Services,Policy Coordinator,Public Administration,2,1,2,3,3,Divorced,5063,1,Yes,Non-Travel,3,11,3,1,1,1,1,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
26,No,Policy Research,Grants Manager,Political Science,4,3,2,4,3,Divorced,6278,1,Yes,Travel_Rarely,3,11,4,0,8,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
41,Yes,Policy Research,Grants Manager,Political Science,1,14,3,1,2,Single,5845,1,Yes,Non-Travel,4,20,4,1,4,1,1,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
23,No,Policy Research,Policy Coordinator,Political Science,5,21,3,3,2,Single,5745,7,Yes,Non-Travel,3,20,5,3,3,2,3,2,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
26,No,Civil Services,Civil Officer,Political Science,4,3,4,1,2,Single,6511,3,No,Travel_Rarely,3,19,2,2,8,0,0,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
42,No,Policy Research,Policy Coordinator,Political Science,5,8,4,3,3,Single,6803,4,No,Travel_Rarely,3,24,3,4,10,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
36,Yes,Civil Services,Civil Officer,Economics,4,3,2,3,4,Single,6238,6,No,Non-Travel,4,24,3,5,6,5,1,2,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
22,No,Civil Services,Grants Manager,Public Administration,4,12,4,4,1,Divorced,5548,2,Yes,Non-Travel,4,18,1,2,2,2,0,2,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
43,Yes,Public Administration,Civil Officer,Public Administration,3,3,3,2,3,Single,6168,2,Yes,Non-Travel,3,20,4,2,6,2,2,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
30,Yes,Public Administration,Civil Officer,Public Administration,4,8,2,3,4,Divorced,6808,4,No,Travel_Rarely,3,17,3,2,12,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
24,No,Policy Research,Policy Coordinator,Economics,2,11,3,4,1,Single,5061,2,No,Travel_Rarely,3,15,1,1,1,0,1,0,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
43,No,Policy Research,Policy Coordinator,Economics,3,9,3,2,1,Divorced,5625,0,No,Non-Travel,3,22,1,1,2,0,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
34,No,Public Administration,Civil Officer,Public Administration,2,15,4,2,4,Divorced,6441,3,No,Travel_Rarely,4,23,3,0,11,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
25,Yes,Civil Services,Program Analyst,Economics,3,3,2,3,2,Divorced,5504,2,Yes,Travel_Rarely,3,11,1,1,4,0,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
56,No,Public Administration,Civil Officer,Economics,3,7,3,3,1,Married,5527,3,No,Travel_Rarely,3,11,2,0,5,0,0,0,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
56,Yes,Public Administration,Civil Officer,Public Administration,4,1,4,2,4,Married,5445,3,Yes,Non-Travel,3,21,3,0,3,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
40,No,Public Administration,Program Analyst,Public Administration,4,1,3,4,3,Married,5446,1,No,Travel_Rarely,3,14,4,1,2,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
32,Yes,Policy Research,Policy Coordinator,Economics,3,1,3,3,1,Divorced,7297,1,No,Non-Travel,4,11,2,9,14,5,1,3,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
37,No,Policy Research,Program Analyst,Economics,5,3,4,3,3,Single,7049,2,No,Non-Travel,3,20,3,1,18,0,1,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
26,No,Policy Research,Policy Coordinator,Public Administration,3,7,4,3,2,Divorced,6177,1,No,Travel_Rarely,3,22,5,4,7,4,2,2,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
24,Yes,Policy Research,Program Analyst,Public Administration,2,1,2,1,2,Divorced,5816,3,Yes,Travel_Rarely,3,18,2,1,4,0,1,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
37,No,Public Administration,Grants Manager,Public Administration,3,7,4,3,1,Married,7473,0,No,Travel_Rarely,3,16,2,5,19,3,4,2,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
29,No,Policy Research,Civil Officer,Economics,5,2,4,3,2,Single,6166,1,Yes,Travel_Rarely,4,17,4,7,11,4,0,5,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
21,No,Public Administration,Civil Officer,Public Administration,2,6,4,4,2,Single,5792,1,No,Travel_Rarely,3,16,1,1,3,0,1,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
40,No,Public Administration,Policy Coordinator,Political Science,3,3,3,4,3,Divorced,6192,1,No,Travel_Rarely,3,19,1,0,9,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
41,No,Policy Research,Program Analyst,Political Science,4,1,3,2,1,Single,5910,3,No,Travel_Rarely,4,22,2,1,7,1,1,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
34,No,Civil Services,Civil Officer,Public Administration,3,6,2,3,3,Divorced,5826,3,No,Travel_Rarely,3,11,3,1,7,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
22,Yes,Policy Research,Grants Manager,Economics,4,16,4,4,3,Single,5746,0,Yes,Travel_Rarely,3,19,4,1,4,1,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
34,Yes,Policy Research,Program Analyst,Economics,1,6,3,3,4,Single,5677,1,No,Non-Travel,3,24,1,0,3,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
30,Yes,Civil Services,Grants Manager,Political Science,3,3,4,1,4,Divorced,6597,2,No,Non-Travel,4,17,4,3,8,1,3,3,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
46,No,Civil Services,Grants Manager,Economics,5,5,3,3,3,Married,4981,1,No,Non-Travel,3,19,1,0,0,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
41,No,Public Administration,Program Analyst,Economics,1,4,3,3,2,Married,5987,4,No,Non-Travel,3,12,1,0,5,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
35,No,Civil Services,Policy Coordinator,Economics,2,9,4,1,3,Single,5241,1,No,Non-Travel,3,12,3,1,2,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
30,No,Public Administration,Program Analyst,Political Science,1,1,3,4,3,Divorced,6578,2,No,Travel_Rarely,3,21,2,4,12,0,1,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
31,No,Public Administration,Grants Manager,Political Science,3,1,3,3,3,Divorced,6216,1,Yes,Travel_Rarely,3,11,1,8,10,4,0,3,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
52,Yes,Policy Research,Civil Officer,Economics,4,3,4,2,2,Married,5395,4,Yes,Non-Travel,3,13,5,1,4,0,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
35,No,Public Administration,Grants Manager,Public Administration,2,23,3,4,2,Single,5463,1,Yes,Travel_Rarely,3,18,3,0,1,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
43,No,Civil Services,Program Analyst,Economics,1,3,3,2,2,Divorced,6903,2,No,Non-Travel,3,13,2,6,15,4,4,5,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
30,No,Policy Research,Civil Officer,Economics,3,7,3,3,2,Single,5424,1,No,Travel_Rarely,3,14,4,0,1,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
45,Yes,Public Administration,Civil Officer,Political Science,5,1,1,4,1,Single,5064,1,No,Travel_Rarely,3,11,2,0,1,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
25,Yes,Policy Research,Grants Manager,Public Administration,1,8,3,3,3,Single,6197,1,No,Non-Travel,3,17,2,4,7,0,1,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
35,No,Policy Research,Civil Officer,Public Administration,4,26,3,1,1,Married,6968,3,Yes,Travel_Rarely,3,24,1,8,17,3,4,3,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
46,No,Public Administration,Policy Coordinator,Political Science,2,12,3,1,2,Divorced,5306,2,No,Non-Travel,4,11,3,1,2,1,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
41,No,Civil Services,Program Analyst,Public Administration,4,1,2,1,4,Married,5341,0,No,Non-Travel,3,25,3,1,2,0,1,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
54,Yes,Policy Research,Program Analyst,Economics,3,2,3,4,2,Single,6072,2,Yes,Non-Travel,3,21,4,0,9,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
38,No,Public Administration,Program Analyst,Political Science,3,1,1,4,4,Divorced,5042,1,No,Travel_Rarely,3,16,2,0,0,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
35,No,Policy Research,Grants Manager,Public Administration,5,1,1,4,4,Single,6186,1,No,Non-Travel,3,23,3,7,7,6,1,7,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
44,No,Civil Services,Civil Officer,Public Administration,3,1,3,3,3,Single,7995,3,No,Travel_Rarely,3,16,2,1,22,0,1,1,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
34,No,Public Administration,Grants Manager,Political Science,3,24,3,4,3,Married,7335,3,No,Non-Travel,3,15,5,3,16,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
36,No,Policy Research,Program Analyst,Political Science,3,4,4,3,3,Single,7635,5,No,Travel_Rarely,3,19,1,14,15,5,0,3,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
31,No,Public Administration,Program Analyst,Political Science,2,4,4,3,2,Married,7051,4,No,Non-Travel,4,12,4,6,11,6,6,4,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
38,Yes,Public Administration,Grants Manager,Public Administration,5,1,2,4,1,Married,5916,3,No,Travel_Rarely,3,18,2,7,8,1,7,2,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
36,No,Policy Research,Program Analyst,Political Science,3,7,3,1,4,Divorced,5711,0,No,Travel_Rarely,4,16,3,1,3,1,1,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
32,No,Civil Services,Civil Officer,Public Administration,4,13,3,3,3,Divorced,7393,0,No,Travel_Rarely,3,16,3,5,13,1,1,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
33,Yes,Civil Services,Civil Officer,Public Administration,2,8,3,2,2,Single,6752,2,Yes,Travel_Rarely,3,17,1,7,12,3,2,3,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
21,Yes,Public Administration,Civil Officer,Economics,3,1,3,4,3,Divorced,5561,2,No,Travel_Rarely,4,14,3,1,3,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
42,Yes,Public Administration,Policy Coordinator,Economics,3,6,1,1,1,Divorced,8215,2,No,Non-Travel,3,19,2,15,18,6,5,3,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
33,No,Policy Research,Policy Coordinator,Economics,2,32,2,2,3,Single,5161,2,Yes,Travel_Rarely,3,24,5,0,0,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
36,Yes,Public Administration,Policy Coordinator,Public Administration,4,5,3,3,2,Married,6191,2,No,Travel_Rarely,3,16,4,6,6,3,0,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
40,Yes,Public Administration,Program Analyst,Public Administration,2,10,2,4,3,Single,5518,2,No,Non-Travel,3,18,5,2,5,0,2,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
36,Yes,Public Administration,Policy Coordinator,Public Administration,3,4,3,4,3,Married,5159,3,No,Travel_Rarely,3,20,2,0,1,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
57,Yes,Civil Services,Grants Manager,Economics,3,1,3,2,3,Married,5593,4,No,Non-Travel,3,12,3,2,2,2,0,1,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
51,No,Civil Services,Grants Manager,Public Administration,2,1,2,3,3,Married,6836,8,Yes,Non-Travel,3,18,4,0,14,0,0,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
44,No,Policy Research,Grants Manager,Economics,1,16,3,3,1,Divorced,6004,3,No,Travel_Rarely,4,21,3,4,7,4,0,2,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
44,No,Civil Services,Program Analyst,Public Administration,4,9,3,3,3,Married,6988,3,Yes,Non-Travel,3,19,2,5,14,3,0,2,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
44,No,Policy Research,Grants Manager,Political Science,4,1,3,4,3,Divorced,6004,3,No,Non-Travel,3,17,3,2,7,2,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
40,No,Policy Research,Program Analyst,Public Administration,5,13,3,4,2,Single,5588,2,No,Travel_Rarely,4,14,5,1,3,1,1,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
53,No,Public Administration,Civil Officer,Economics,3,11,4,4,4,Single,7402,3,Yes,Non-Travel,4,12,3,7,21,0,1,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
26,Yes,Public Administration,Civil Officer,Public Administration,3,45,2,3,2,Divorced,5138,2,No,Non-Travel,3,24,3,0,0,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
31,No,Policy Research,Policy Coordinator,Public Administration,3,4,4,3,3,Married,6507,4,No,Non-Travel,3,23,1,4,13,0,3,0,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
35,No,Civil Services,Grants Manager,Economics,5,2,3,3,3,Married,6540,2,No,Travel_Rarely,3,20,2,0,8,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
28,No,Public Administration,Grants Manager,Public Administration,4,2,3,1,3,Divorced,5999,4,No,Non-Travel,3,24,5,5,5,5,1,5,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
30,No,Public Administration,Program Analyst,Political Science,2,11,3,2,3,Divorced,6283,1,No,Travel_Rarely,3,19,3,4,11,2,3,1,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
32,No,Civil Services,Program Analyst,Political Science,2,1,3,2,3,Divorced,5470,1,No,Travel_Rarely,4,24,3,4,4,0,4,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
35,No,Civil Services,Policy Coordinator,Economics,3,13,3,1,2,Married,6245,0,No,Travel_Rarely,3,20,3,3,8,3,0,2,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
32,No,Civil Services,Policy Coordinator,Political Science,3,4,3,3,2,Married,5693,3,No,Non-Travel,3,11,2,4,4,4,0,1,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
34,No,Policy Research,Program Analyst,Political Science,5,11,1,3,3,Divorced,5583,0,Yes,Travel_Rarely,3,13,1,2,2,0,1,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
25,No,Policy Research,Civil Officer,Economics,3,4,4,3,3,Married,5455,2,Yes,Travel_Rarely,3,19,2,2,4,0,2,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
50,No,Policy Research,Civil Officer,Public Administration,3,1,3,3,2,Married,6846,1,No,Travel_Rarely,3,17,1,8,13,4,0,5,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
31,No,Civil Services,Grants Manager,Public Administration,2,10,1,3,1,Married,6800,2,No,Travel_Rarely,3,15,2,11,13,7,1,5,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
47,Yes,Public Administration,Program Analyst,Economics,3,12,4,2,1,Married,5953,2,Yes,Non-Travel,3,25,5,0,8,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
54,No,Policy Research,Policy Coordinator,Political Science,3,4,4,1,3,Married,7224,2,No,Travel_Rarely,4,24,1,5,16,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
36,Yes,Civil Services,Civil Officer,Economics,3,4,3,3,1,Married,5483,5,No,Non-Travel,3,23,1,2,2,0,2,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
29,Yes,Policy Research,Program Analyst,Economics,5,5,1,3,2,Married,6468,2,No,Non-Travel,3,11,3,1,11,1,1,1,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
47,No,Civil Services,Civil Officer,Economics,5,18,2,2,2,Married,5292,1,No,Travel_Rarely,3,11,4,0,1,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
37,No,Policy Research,Grants Manager,Economics,4,7,2,3,4,Married,6762,2,No,Non-Travel,3,21,4,1,11,0,1,0,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
37,Yes,Policy Research,Civil Officer,Political Science,1,1,1,3,3,Single,6466,3,No,Non-Travel,3,23,4,5,13,2,2,2,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
49,Yes,Public Administration,Policy Coordinator,Political Science,3,5,2,3,2,Married,6624,5,No,Non-Travel,3,11,2,14,14,4,0,3,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
51,Yes,Policy Research,Civil Officer,Political Science,3,8,3,4,1,Divorced,5275,4,Yes,Travel_Rarely,3,23,2,1,3,1,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
40,No,Policy Research,Policy Coordinator,Political Science,3,1,3,3,3,Married,6610,3,No,Non-Travel,3,21,1,0,10,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
29,Yes,Public Administration,Grants Manager,Political Science,4,2,4,4,1,Divorced,5489,2,No,Non-Travel,3,15,2,3,3,0,0,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
46,Yes,Public Administration,Policy Coordinator,Public Administration,5,10,2,3,1,Single,5287,1,Yes,Non-Travel,3,21,2,3,3,2,3,3,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
40,No,Civil Services,Program Analyst,Political Science,5,3,2,3,3,Married,6829,4,No,Non-Travel,4,11,1,7,11,5,1,3,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
49,No,Public Administration,Civil Officer,Economics,2,10,2,4,4,Married,5877,2,Yes,Travel_Rarely,3,12,4,6,6,0,2,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
37,Yes,Public Administration,Civil Officer,Public Administration,4,5,3,3,2,Divorced,5213,1,No,Non-Travel,3,23,5,0,2,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
40,Yes,Civil Services,Grants Manager,Economics,4,5,4,1,3,Single,6846,2,Yes,Non-Travel,3,22,2,1,11,1,0,1,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
30,No,Public Administration,Grants Manager,Economics,2,6,2,1,4,Divorced,6389,4,Yes,Travel_Rarely,4,13,1,3,8,2,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
39,No,Policy Research,Civil Officer,Political Science,3,1,3,3,2,Single,6017,4,No,Travel_Rarely,3,13,2,2,8,0,2,1,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
51,No,Public Administration,Program Analyst,Public Administration,3,16,2,3,3,Single,5852,3,No,Non-Travel,3,15,3,1,6,1,1,0,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
30,Yes,Civil Services,Program Analyst,Political Science,3,22,1,3,1,Single,5181,1,No,Non-Travel,4,20,4,1,2,0,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
46,No,Civil Services,Civil Officer,Public Administration,2,2,3,3,4,Married,5838,0,No,Travel_Rarely,3,19,5,3,7,3,2,3,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
39,Yes,Civil Services,Grants Manager,Political Science,3,3,4,2,2,Single,5623,4,No,Non-Travel,3,18,5,0,3,0,0,0,Public Sector & Government Agencies,Glacial bureaucratic processes and rigid hierarchy.
36,Yes,Public Administration,Program Analyst,Political Science,3,3,1,2,3,Married,7052,4,No,Non-Travel,3,12,5,0,12,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
25,No,Civil Services,Policy Coordinator,Public Administration,4,2,1,3,3,Divorced,5877,4,No,Non-Travel,3,25,5,5,5,1,2,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
39,No,Policy Research,Policy Coordinator,Economics,2,7,4,4,2,Married,5582,2,No,Travel_Rarely,3,13,2,5,5,5,1,5,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
44,Yes,Public Administration,Grants Manager,Political Science,1,1,3,2,2,Divorced,5224,3,No,Travel_Rarely,3,13,3,1,1,1,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
50,No,Policy Research,Program Analyst,Public Administration,3,3,3,2,3,Single,4916,1,No,Non-Travel,3,11,4,0,0,0,0,0,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
22,No,Policy Research,Policy Coordinator,Public Administration,3,12,3,3,3,Married,5460,1,No,Non-Travel,3,13,2,2,4,2,2,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
28,No,Civil Services,Program Analyst,Political Science,4,10,3,3,3,Divorced,6401,2,No,Travel_Rarely,4,16,3,8,10,4,0,5,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
36,No,Civil Services,Civil Officer,Economics,3,15,3,3,2,Divorced,7010,3,No,Travel_Rarely,4,18,2,16,18,3,0,1,Public Sector & Government Agencies,Mission to serve public citizens and civil welfare.
40,No,Public Administration,Grants Manager,Public Administration,3,35,3,4,2,Divorced,5946,2,No,Travel_Rarely,3,14,4,5,7,2,2,1,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
26,Yes,Policy Research,Policy Coordinator,Public Administration,3,14,3,2,1,Single,6522,2,Yes,Travel_Rarely,4,21,5,2,8,2,1,2,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
32,Yes,Public Administration,Grants Manager,Economics,4,9,3,2,3,Married,5457,3,No,Non-Travel,3,16,3,3,3,3,1,1,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
42,No,Civil Services,Civil Officer,Political Science,3,8,3,3,4,Single,5621,2,No,Travel_Rarely,4,16,5,5,6,1,5,1,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
26,No,Civil Services,Grants Manager,Public Administration,4,8,3,2,2,Divorced,6182,2,No,Non-Travel,3,13,5,5,8,3,4,4,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
59,Yes,Public Administration,Policy Coordinator,Political Science,3,17,4,1,1,Single,6312,5,No,Travel_Rarely,4,20,1,0,9,0,0,0,Public Sector & Government Agencies,Pay grades strictly capped regardless of individual merit.
29,No,Civil Services,Civil Officer,Political Science,2,2,4,3,2,Single,6270,2,No,Travel_Rarely,4,16,3,4,7,4,2,2,Public Sector & Government Agencies,"Unmatched job stability, state pension, and job security."
40,No,Public Administration,Program Analyst,Political Science,3,5,3,3,2,Married,5098,2,No,Travel_Rarely,3,21,1,0,1,0,0,0,Public Sector & Government Agencies,Predictable 9-to-5 working hours with zero weekend calls.
47,Yes,Civil Services,Program Analyst,Public Administration,3,3,2,2,2,Married,6270,3,No,Non-Travel,3,12,3,11,11,2,1,2,Public Sector & Government Agencies,Outdated technology systems and procurement bottlenecks.
