Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
40,No,R&D Discovery,Principal Scientist,Molecular Biology,3,1,3,3,2,Single,10122,4,No,Travel_Rarely,3,21,4,0,3,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
38,No,Regulatory Compliance,Clinical Trial Manager,Pharmacy,4,1,4,3,2,Divorced,12212,4,Yes,Travel_Frequently,3,19,1,2,12,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
36,No,Regulatory Compliance,Toxicologist,Biochemistry,1,1,1,3,1,Married,9904,1,No,Travel_Rarely,3,12,5,4,4,1,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
31,No,Clinical Operations,Biostatistician,Molecular Biology,4,19,2,2,3,Married,10458,1,Yes,Travel_Frequently,3,23,3,2,7,2,0,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
47,Yes,Regulatory Compliance,Toxicologist,Medicine,4,31,1,3,3,Divorced,9613,2,No,Travel_Rarely,3,16,4,4,4,4,1,1,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
33,No,Clinical Operations,Clinical Trial Manager,Pharmacy,3,7,2,3,1,Single,10425,2,No,Travel_Rarely,4,24,3,3,3,3,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
44,No,R&D Discovery,Principal Scientist,Molecular Biology,5,4,1,4,4,Single,9951,5,No,Travel_Rarely,3,15,3,1,2,0,1,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
43,No,Clinical Operations,Toxicologist,Molecular Biology,3,15,3,2,1,Divorced,8754,2,No,Travel_Frequently,3,16,3,0,1,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
41,Yes,R&D Discovery,Principal Scientist,Molecular Biology,4,1,1,1,3,Divorced,9259,6,Yes,Travel_Rarely,3,25,3,2,3,0,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
34,No,R&D Discovery,Toxicologist,Medicine,5,4,3,3,2,Divorced,10954,0,No,Travel_Rarely,3,16,4,4,6,2,3,3,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
47,No,R&D Discovery,Principal Scientist,Biochemistry,3,1,3,4,1,Divorced,14107,2,Yes,Travel_Frequently,3,16,3,10,18,5,3,4,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
40,Yes,R&D Discovery,Toxicologist,Medicine,2,1,4,1,1,Married,8633,4,No,Travel_Frequently,3,18,2,0,0,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
26,No,Clinical Operations,Toxicologist,Pharmacy,5,1,3,3,3,Divorced,10642,5,Yes,Travel_Rarely,3,18,4,2,4,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
38,No,R&D Discovery,Biostatistician,Molecular Biology,3,2,3,3,3,Single,9736,3,Yes,Travel_Rarely,4,22,3,1,4,1,1,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
31,Yes,Regulatory Compliance,Principal Scientist,Medicine,4,14,4,2,3,Single,12189,2,No,Travel_Frequently,3,22,2,3,10,1,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
35,No,R&D Discovery,Principal Scientist,Medicine,4,3,4,4,3,Divorced,10951,3,No,Travel_Frequently,3,18,2,3,5,3,3,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
21,Yes,R&D Discovery,Clinical Trial Manager,Pharmacy,4,4,3,2,3,Divorced,9604,2,No,Travel_Frequently,3,12,2,1,3,1,1,1,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
49,No,R&D Discovery,Toxicologist,Molecular Biology,3,1,2,4,3,Married,12490,3,No,Travel_Frequently,3,25,4,15,15,8,0,4,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
23,No,R&D Discovery,Principal Scientist,Biochemistry,4,10,3,4,3,Single,10414,1,No,Travel_Frequently,3,11,3,3,5,1,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
27,No,Regulatory Compliance,Principal Scientist,Molecular Biology,5,2,3,2,4,Single,11473,4,No,Travel_Frequently,4,16,2,0,7,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
25,No,R&D Discovery,Biostatistician,Molecular Biology,4,24,4,3,2,Divorced,9201,0,No,Travel_Rarely,3,20,2,1,1,1,1,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
41,No,Regulatory Compliance,Biostatistician,Molecular Biology,3,26,3,2,3,Married,10481,0,Yes,Travel_Frequently,3,13,3,4,4,0,2,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
28,No,Clinical Operations,Clinical Trial Manager,Biochemistry,2,2,3,3,3,Divorced,12194,3,No,Travel_Frequently,3,18,2,4,10,4,1,3,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
23,Yes,R&D Discovery,Principal Scientist,Medicine,3,11,3,1,2,Single,10086,1,No,Travel_Rarely,3,23,4,1,5,1,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
27,Yes,Regulatory Compliance,Principal Scientist,Medicine,4,12,2,4,2,Single,12090,3,No,Travel_Frequently,3,14,5,2,9,2,1,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
40,Yes,R&D Discovery,Clinical Trial Manager,Molecular Biology,3,13,2,3,2,Single,14687,3,Yes,Travel_Frequently,3,24,2,16,22,8,0,6,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
48,No,Clinical Operations,Clinical Trial Manager,Biochemistry,2,3,3,3,4,Single,11585,4,Yes,Travel_Rarely,3,20,4,3,7,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
48,No,Regulatory Compliance,Clinical Trial Manager,Biochemistry,3,9,1,3,3,Divorced,11067,1,No,Travel_Rarely,3,21,5,1,5,1,1,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
34,Yes,R&D Discovery,Principal Scientist,Biochemistry,2,1,1,3,4,Single,14068,3,Yes,Travel_Rarely,4,20,2,14,14,8,2,5,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
46,No,Regulatory Compliance,Clinical Trial Manager,Medicine,5,1,4,4,3,Divorced,10120,1,No,Travel_Rarely,3,25,5,3,4,1,3,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
36,No,R&D Discovery,Biostatistician,Molecular Biology,2,28,2,3,3,Divorced,10637,2,No,Travel_Rarely,3,17,3,0,6,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
32,No,Clinical Operations,Principal Scientist,Biochemistry,4,5,3,3,4,Divorced,13247,4,No,Travel_Frequently,3,14,2,0,13,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
45,Yes,Regulatory Compliance,Toxicologist,Biochemistry,3,5,2,3,2,Divorced,9148,3,No,Travel_Frequently,3,15,3,0,2,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
35,No,Clinical Operations,Principal Scientist,Molecular Biology,3,2,2,2,3,Married,10083,4,No,Travel_Frequently,3,15,1,0,5,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
50,Yes,Clinical Operations,Biostatistician,Pharmacy,2,5,1,3,2,Divorced,13808,0,Yes,Travel_Frequently,3,23,5,9,15,9,0,6,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
42,No,Clinical Operations,Clinical Trial Manager,Molecular Biology,4,16,2,3,1,Married,10596,3,Yes,Travel_Frequently,3,12,5,3,6,2,1,3,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
46,No,Regulatory Compliance,Biostatistician,Biochemistry,5,3,3,2,1,Divorced,10799,2,No,Travel_Rarely,3,21,2,3,8,3,1,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
43,No,R&D Discovery,Principal Scientist,Medicine,5,10,2,3,4,Divorced,10671,0,Yes,Travel_Frequently,3,20,4,2,8,2,2,1,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
29,No,Clinical Operations,Toxicologist,Pharmacy,3,18,1,1,2,Divorced,10843,5,Yes,Travel_Frequently,3,11,2,3,5,2,3,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
40,No,Regulatory Compliance,Toxicologist,Medicine,4,9,2,4,1,Married,13942,2,Yes,Travel_Frequently,3,23,3,3,16,2,1,3,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
32,No,Clinical Operations,Toxicologist,Medicine,4,1,2,4,3,Married,12457,2,Yes,Travel_Rarely,3,22,3,3,13,2,2,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
33,No,R&D Discovery,Principal Scientist,Biochemistry,3,1,3,3,3,Single,10641,6,Yes,Travel_Frequently,3,14,2,5,5,2,2,3,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
36,No,Regulatory Compliance,Biostatistician,Medicine,1,5,4,2,2,Single,15082,4,No,Travel_Rarely,3,15,4,13,18,7,0,5,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
44,No,Regulatory Compliance,Principal Scientist,Medicine,2,5,2,3,3,Divorced,9356,5,Yes,Travel_Frequently,3,18,3,1,1,1,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
32,No,Regulatory Compliance,Biostatistician,Pharmacy,5,5,1,2,3,Divorced,8729,1,No,Travel_Rarely,3,13,5,0,0,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
32,Yes,R&D Discovery,Principal Scientist,Medicine,4,25,3,1,3,Single,14365,2,No,Travel_Frequently,3,14,5,5,14,0,2,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
34,No,Clinical Operations,Biostatistician,Pharmacy,4,3,1,3,1,Married,10309,6,Yes,Travel_Rarely,3,15,5,1,3,0,1,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
31,Yes,R&D Discovery,Clinical Trial Manager,Biochemistry,2,1,1,2,2,Divorced,13326,6,No,Travel_Frequently,4,15,3,10,13,4,2,3,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
42,No,R&D Discovery,Principal Scientist,Medicine,3,32,3,3,2,Single,11365,1,No,Travel_Frequently,3,23,1,7,7,3,5,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
30,No,Clinical Operations,Biostatistician,Molecular Biology,3,10,3,3,3,Divorced,12129,3,No,Travel_Frequently,3,19,4,3,8,2,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
43,No,R&D Discovery,Clinical Trial Manager,Molecular Biology,3,6,4,3,2,Single,11475,3,No,Travel_Rarely,3,17,4,2,6,0,2,2,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
33,Yes,Regulatory Compliance,Clinical Trial Manager,Molecular Biology,4,7,3,1,2,Single,13769,1,Yes,Travel_Rarely,3,12,1,11,15,3,2,3,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
35,Yes,Regulatory Compliance,Toxicologist,Molecular Biology,3,7,1,1,3,Married,8883,2,No,Travel_Frequently,4,18,2,1,1,0,1,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
40,No,Clinical Operations,Toxicologist,Biochemistry,5,1,1,4,4,Single,8564,1,No,Travel_Frequently,4,17,4,0,0,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
27,No,Regulatory Compliance,Biostatistician,Medicine,3,13,1,2,2,Married,11198,1,No,Travel_Frequently,4,15,1,2,9,1,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
38,No,Clinical Operations,Biostatistician,Biochemistry,5,5,3,2,4,Married,11121,2,No,Travel_Rarely,4,16,2,5,5,0,0,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
34,No,Regulatory Compliance,Biostatistician,Pharmacy,3,14,3,3,3,Married,11870,1,No,Travel_Rarely,3,19,3,1,7,0,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
34,Yes,R&D Discovery,Biostatistician,Molecular Biology,3,11,3,3,2,Divorced,14127,2,Yes,Travel_Rarely,3,21,2,4,16,1,1,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
21,Yes,Clinical Operations,Principal Scientist,Biochemistry,3,6,3,2,4,Divorced,9912,3,No,Travel_Rarely,3,18,5,1,3,1,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
26,No,R&D Discovery,Clinical Trial Manager,Biochemistry,2,1,1,4,3,Single,11283,2,No,Travel_Rarely,3,19,5,3,6,2,0,3,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
28,Yes,Clinical Operations,Biostatistician,Medicine,3,4,3,4,2,Divorced,11900,2,Yes,Travel_Rarely,3,23,2,3,10,0,2,2,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
43,No,R&D Discovery,Principal Scientist,Medicine,5,11,2,3,1,Divorced,14141,2,Yes,Travel_Rarely,3,14,3,12,14,11,1,9,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
34,No,Regulatory Compliance,Biostatistician,Biochemistry,3,6,3,2,2,Divorced,14020,3,Yes,Travel_Frequently,3,16,2,8,16,4,7,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
33,Yes,Clinical Operations,Principal Scientist,Pharmacy,3,9,3,2,1,Married,9661,3,No,Travel_Rarely,3,14,5,0,1,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
29,Yes,R&D Discovery,Principal Scientist,Pharmacy,3,39,3,4,1,Married,10080,1,Yes,Travel_Frequently,3,13,2,4,5,1,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
44,No,Regulatory Compliance,Biostatistician,Medicine,4,5,1,2,1,Single,11307,4,No,Travel_Rarely,4,15,2,2,6,0,2,2,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
34,No,R&D Discovery,Clinical Trial Manager,Pharmacy,3,1,2,3,3,Divorced,9858,1,No,Travel_Rarely,3,15,4,1,3,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
46,Yes,R&D Discovery,Principal Scientist,Molecular Biology,2,12,2,2,3,Single,9113,2,Yes,Travel_Rarely,4,14,2,0,0,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
45,No,Regulatory Compliance,Principal Scientist,Biochemistry,3,2,3,1,3,Divorced,12720,2,No,Travel_Frequently,3,18,5,8,14,3,0,2,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
36,Yes,Clinical Operations,Toxicologist,Biochemistry,5,7,4,2,2,Married,12269,1,Yes,Travel_Frequently,3,23,5,5,8,2,1,4,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
41,No,Regulatory Compliance,Toxicologist,Medicine,3,3,3,3,3,Divorced,10143,2,No,Travel_Frequently,4,18,4,0,3,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
32,Yes,Regulatory Compliance,Biostatistician,Pharmacy,3,14,4,4,2,Divorced,10342,3,Yes,Travel_Rarely,3,20,5,2,5,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
49,Yes,R&D Discovery,Clinical Trial Manager,Molecular Biology,4,7,1,2,2,Single,9503,1,Yes,Travel_Rarely,3,16,2,1,4,0,1,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
43,Yes,Clinical Operations,Toxicologist,Molecular Biology,2,8,3,2,2,Married,10565,1,No,Travel_Rarely,4,15,3,7,7,5,0,5,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
37,Yes,R&D Discovery,Principal Scientist,Molecular Biology,4,4,4,4,3,Divorced,11868,2,Yes,Travel_Rarely,3,23,1,0,8,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
34,No,Clinical Operations,Biostatistician,Molecular Biology,4,8,3,4,3,Married,9240,3,No,Travel_Rarely,3,24,2,0,1,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
40,No,Clinical Operations,Biostatistician,Biochemistry,4,1,2,2,3,Married,10615,2,No,Travel_Frequently,4,11,4,4,4,1,2,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
35,Yes,R&D Discovery,Toxicologist,Biochemistry,3,1,4,4,1,Divorced,14661,2,Yes,Travel_Frequently,3,13,2,5,17,5,4,5,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
27,No,Clinical Operations,Biostatistician,Biochemistry,4,1,3,3,3,Single,8967,3,No,Travel_Frequently,3,11,3,0,1,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
48,Yes,Regulatory Compliance,Toxicologist,Molecular Biology,4,1,1,2,2,Single,10342,2,No,Travel_Rarely,3,24,2,0,3,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
38,No,Regulatory Compliance,Principal Scientist,Biochemistry,1,22,3,4,1,Married,12490,1,No,Travel_Frequently,3,11,4,9,9,5,0,3,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
36,No,R&D Discovery,Clinical Trial Manager,Medicine,5,3,3,4,4,Divorced,11199,3,Yes,Travel_Rarely,3,20,1,1,7,0,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
35,No,R&D Discovery,Biostatistician,Pharmacy,2,2,4,3,1,Single,8935,3,Yes,Travel_Rarely,3,15,5,0,0,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
28,Yes,Regulatory Compliance,Toxicologist,Biochemistry,3,3,3,1,4,Married,11585,5,No,Travel_Frequently,3,11,1,7,10,4,0,6,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
37,Yes,Regulatory Compliance,Toxicologist,Medicine,3,1,3,3,4,Married,15962,2,No,Travel_Frequently,3,11,1,4,19,2,2,4,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
29,Yes,Regulatory Compliance,Principal Scientist,Biochemistry,1,7,2,2,4,Divorced,9182,2,Yes,Travel_Rarely,3,24,4,0,2,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
37,No,R&D Discovery,Principal Scientist,Pharmacy,4,4,2,3,3,Married,9656,1,No,Travel_Rarely,3,15,2,2,2,2,2,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
32,No,R&D Discovery,Principal Scientist,Molecular Biology,5,12,4,2,4,Married,11136,3,Yes,Travel_Rarely,3,22,3,1,9,1,0,1,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
30,No,Regulatory Compliance,Clinical Trial Manager,Molecular Biology,4,3,3,3,2,Divorced,9607,4,No,Travel_Rarely,3,20,3,2,3,1,2,1,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
36,Yes,Clinical Operations,Biostatistician,Medicine,3,16,3,4,1,Divorced,10342,1,No,Travel_Frequently,3,25,3,4,6,1,4,2,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
46,Yes,R&D Discovery,Toxicologist,Molecular Biology,3,8,3,2,2,Single,10728,3,No,Travel_Rarely,3,14,3,3,6,3,3,3,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
48,No,Clinical Operations,Clinical Trial Manager,Medicine,3,2,3,4,3,Divorced,9839,2,No,Travel_Rarely,3,25,4,0,4,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
46,No,Regulatory Compliance,Clinical Trial Manager,Pharmacy,4,19,3,3,3,Married,12075,2,No,Travel_Rarely,4,17,2,0,8,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
33,Yes,Clinical Operations,Biostatistician,Biochemistry,3,2,1,3,3,Married,13073,3,Yes,Travel_Frequently,3,24,4,13,15,9,1,6,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
33,No,Regulatory Compliance,Clinical Trial Manager,Medicine,4,5,3,4,1,Married,12646,4,Yes,Travel_Rarely,3,20,4,0,9,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
34,Yes,Regulatory Compliance,Principal Scientist,Medicine,2,30,4,2,2,Divorced,11490,2,Yes,Travel_Frequently,3,14,4,2,6,2,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
41,Yes,Regulatory Compliance,Principal Scientist,Medicine,3,1,3,1,1,Single,13469,0,No,Travel_Rarely,3,18,5,14,16,10,0,7,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
51,No,R&D Discovery,Principal Scientist,Pharmacy,3,1,3,4,3,Single,10788,2,No,Travel_Frequently,3,21,5,5,9,0,4,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
42,No,Regulatory Compliance,Biostatistician,Pharmacy,3,3,4,1,1,Married,10222,5,Yes,Travel_Frequently,3,17,3,1,5,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
32,Yes,R&D Discovery,Toxicologist,Pharmacy,4,5,3,2,3,Married,10669,4,Yes,Travel_Rarely,4,17,5,1,4,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
37,Yes,Clinical Operations,Principal Scientist,Pharmacy,3,9,1,4,3,Divorced,9919,4,Yes,Travel_Frequently,4,17,4,1,4,0,1,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
25,No,R&D Discovery,Biostatistician,Pharmacy,2,9,4,3,4,Single,9689,3,No,Travel_Rarely,3,17,2,0,3,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
47,Yes,R&D Discovery,Principal Scientist,Pharmacy,3,15,4,2,1,Divorced,10104,0,Yes,Travel_Rarely,3,23,4,2,5,0,2,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
24,Yes,R&D Discovery,Toxicologist,Molecular Biology,3,8,4,3,3,Single,9633,5,Yes,Travel_Frequently,3,15,2,3,4,2,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
32,Yes,Regulatory Compliance,Principal Scientist,Pharmacy,4,29,1,3,1,Single,10862,2,No,Travel_Frequently,3,13,2,4,8,3,0,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
28,No,R&D Discovery,Principal Scientist,Medicine,5,9,3,3,2,Married,9203,4,No,Travel_Frequently,3,25,3,0,2,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
46,No,Regulatory Compliance,Principal Scientist,Pharmacy,3,19,3,3,4,Married,9752,0,No,Travel_Frequently,3,22,5,0,4,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
31,Yes,Regulatory Compliance,Biostatistician,Pharmacy,3,2,2,1,4,Single,10859,1,No,Travel_Frequently,4,15,3,2,8,1,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
23,Yes,Clinical Operations,Clinical Trial Manager,Biochemistry,3,1,2,3,2,Divorced,9294,3,Yes,Travel_Rarely,3,16,4,0,3,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
43,No,R&D Discovery,Clinical Trial Manager,Medicine,3,5,3,3,1,Single,13696,8,No,Travel_Frequently,3,12,1,6,12,3,6,1,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
44,No,R&D Discovery,Toxicologist,Medicine,3,1,4,2,2,Divorced,9609,2,No,Travel_Rarely,3,22,3,2,2,1,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
42,No,Clinical Operations,Toxicologist,Medicine,2,7,3,4,4,Divorced,11930,0,No,Travel_Frequently,3,22,2,6,11,3,1,1,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
39,No,R&D Discovery,Toxicologist,Pharmacy,4,2,2,3,4,Divorced,8952,1,No,Travel_Rarely,3,12,3,0,1,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
26,No,R&D Discovery,Toxicologist,Molecular Biology,5,7,3,2,3,Divorced,10181,5,No,Travel_Frequently,3,12,3,6,6,3,2,2,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
33,No,Regulatory Compliance,Biostatistician,Molecular Biology,3,4,2,3,3,Married,12609,4,No,Travel_Rarely,3,17,1,9,11,7,0,5,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
34,No,Regulatory Compliance,Clinical Trial Manager,Pharmacy,3,14,3,1,3,Divorced,9785,1,Yes,Travel_Rarely,3,22,4,0,4,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
32,No,Clinical Operations,Principal Scientist,Biochemistry,3,6,4,4,3,Single,9399,2,No,Travel_Frequently,4,19,4,2,2,2,1,2,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
30,Yes,R&D Discovery,Principal Scientist,Biochemistry,4,1,2,4,2,Single,10066,2,No,Travel_Rarely,3,15,2,2,6,2,2,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
41,No,Clinical Operations,Clinical Trial Manager,Medicine,3,6,3,3,3,Single,12024,1,No,Travel_Frequently,3,14,3,0,10,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
36,Yes,Clinical Operations,Biostatistician,Pharmacy,3,12,4,1,4,Single,10343,1,No,Travel_Frequently,4,20,1,2,4,2,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
41,Yes,Regulatory Compliance,Toxicologist,Biochemistry,3,2,3,3,1,Single,12487,2,No,Travel_Frequently,3,17,1,7,12,6,1,5,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
34,Yes,Regulatory Compliance,Toxicologist,Medicine,4,26,2,3,2,Married,12106,1,No,Travel_Rarely,3,11,1,2,9,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
49,No,R&D Discovery,Principal Scientist,Molecular Biology,5,2,4,3,2,Married,9769,2,No,Travel_Frequently,3,19,4,0,4,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
