Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
34,No,Compliance Audit,Legal Counsel,Public Policy,3,10,3,3,3,Divorced,13410,1,Yes,Travel_Rarely,3,23,3,3,12,3,3,3,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
25,No,Compliance Audit,Compliance Analyst,Law,2,1,4,4,1,Married,10690,2,No,Non-Travel,3,13,5,0,2,0,0,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
45,Yes,Regulatory Affairs,Legal Counsel,Public Policy,3,2,2,4,2,Divorced,14535,1,Yes,Travel_Rarely,3,25,2,6,11,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
33,Yes,Corporate Legal,Compliance Analyst,Public Policy,4,2,1,3,1,Married,11215,3,Yes,Travel_Rarely,3,22,2,0,3,0,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
28,Yes,Corporate Legal,Legal Counsel,Law,3,11,4,4,2,Divorced,10226,2,No,Travel_Rarely,3,12,1,0,2,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
47,Yes,Compliance Audit,Regulatory Specialist,Finance,3,14,3,3,2,Married,10786,2,No,Travel_Rarely,3,21,3,4,4,4,4,4,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
47,Yes,Compliance Audit,Contracts Officer,Public Policy,5,6,1,2,4,Single,9602,2,Yes,Non-Travel,3,17,5,0,0,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
38,No,Corporate Legal,Contracts Officer,Public Policy,2,10,2,4,4,Married,13409,2,No,Travel_Rarely,4,12,5,2,11,2,0,2,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
39,No,Regulatory Affairs,Regulatory Specialist,Law,3,5,2,2,3,Divorced,10836,1,Yes,Travel_Rarely,3,22,1,0,3,0,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
29,No,Corporate Legal,Regulatory Specialist,Public Policy,4,15,3,3,3,Married,10594,3,No,Travel_Rarely,3,11,4,1,4,0,1,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
35,Yes,Compliance Audit,Contracts Officer,Law,3,16,2,4,1,Single,12860,1,Yes,Travel_Rarely,3,15,3,0,8,0,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
41,Yes,Compliance Audit,Legal Counsel,Public Policy,5,2,2,2,2,Married,12825,2,Yes,Non-Travel,3,19,3,7,8,4,3,1,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
30,No,Regulatory Affairs,Legal Counsel,Finance,3,9,4,4,2,Divorced,13315,2,Yes,Travel_Rarely,3,25,1,10,11,8,1,5,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
34,Yes,Corporate Legal,Compliance Analyst,Public Policy,4,25,4,2,2,Married,11259,2,Yes,Travel_Rarely,3,17,3,1,3,0,0,1,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
25,Yes,Regulatory Affairs,Compliance Analyst,Public Policy,4,3,2,1,3,Single,11824,2,Yes,Travel_Rarely,3,14,5,5,7,2,3,3,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
46,No,Corporate Legal,Regulatory Specialist,Law,3,1,3,4,2,Divorced,12447,4,No,Travel_Rarely,3,18,5,1,7,0,1,1,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
43,No,Regulatory Affairs,Legal Counsel,Finance,4,6,3,2,2,Single,14921,1,No,Travel_Rarely,3,25,1,11,13,6,0,3,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
24,No,Regulatory Affairs,Legal Counsel,Finance,3,2,4,3,2,Married,10168,2,Yes,Travel_Rarely,3,25,5,1,1,1,1,1,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
39,No,Regulatory Affairs,Compliance Analyst,Finance,5,19,3,3,3,Divorced,15041,1,No,Non-Travel,3,11,2,6,17,2,3,2,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
45,No,Regulatory Affairs,Compliance Analyst,Finance,3,3,4,3,2,Divorced,11643,4,No,Travel_Rarely,3,11,3,2,4,0,2,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
21,No,Corporate Legal,Contracts Officer,Public Policy,3,16,3,2,3,Divorced,10791,1,No,Travel_Rarely,3,17,1,1,3,0,1,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
34,No,Corporate Legal,Compliance Analyst,Law,4,1,3,4,1,Married,13267,2,No,Travel_Rarely,4,23,1,5,10,1,5,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
43,No,Compliance Audit,Contracts Officer,Law,3,4,1,4,3,Divorced,10289,4,No,Non-Travel,4,18,5,1,3,0,1,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
32,Yes,Compliance Audit,Legal Counsel,Public Policy,1,1,2,1,2,Married,15036,1,No,Travel_Rarely,3,16,1,5,13,3,5,3,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
33,No,Corporate Legal,Contracts Officer,Finance,4,5,3,3,1,Single,13288,1,No,Travel_Rarely,3,15,4,10,10,5,1,3,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
42,No,Compliance Audit,Compliance Analyst,Public Policy,3,1,4,3,3,Divorced,11410,2,No,Travel_Rarely,4,17,1,2,5,2,0,1,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
28,No,Corporate Legal,Compliance Analyst,Law,3,2,1,2,3,Divorced,12556,6,No,Non-Travel,4,22,5,7,10,4,2,2,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
45,No,Corporate Legal,Contracts Officer,Law,5,5,3,3,3,Divorced,11735,3,No,Non-Travel,3,12,5,4,7,2,1,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
37,Yes,Corporate Legal,Regulatory Specialist,Law,1,11,4,3,3,Divorced,12698,2,Yes,Non-Travel,3,18,1,5,6,2,4,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
34,Yes,Compliance Audit,Compliance Analyst,Law,3,1,3,3,3,Divorced,11784,0,Yes,Travel_Rarely,3,15,1,2,5,0,2,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
39,No,Regulatory Affairs,Regulatory Specialist,Public Policy,3,22,2,4,3,Single,14579,3,Yes,Travel_Rarely,3,24,4,7,10,4,2,4,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
43,Yes,Corporate Legal,Contracts Officer,Public Policy,3,5,2,2,3,Single,13553,3,No,Non-Travel,3,24,3,4,8,0,3,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
41,Yes,Corporate Legal,Regulatory Specialist,Law,4,22,4,1,3,Divorced,11346,1,Yes,Non-Travel,3,24,4,0,4,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
40,Yes,Regulatory Affairs,Regulatory Specialist,Finance,2,1,3,3,1,Married,14560,0,No,Travel_Rarely,3,14,4,1,11,0,1,1,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
21,Yes,Regulatory Affairs,Regulatory Specialist,Law,4,11,2,3,2,Single,11198,2,No,Non-Travel,3,15,1,1,3,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
42,Yes,Compliance Audit,Compliance Analyst,Public Policy,3,1,4,3,2,Married,10594,2,Yes,Travel_Rarely,3,19,1,2,2,0,2,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
44,No,Compliance Audit,Contracts Officer,Finance,4,2,2,3,4,Married,11282,3,Yes,Travel_Rarely,3,13,5,3,3,0,0,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
21,Yes,Compliance Audit,Contracts Officer,Public Policy,3,1,3,1,1,Divorced,10586,1,Yes,Travel_Rarely,3,17,4,1,3,0,1,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
44,No,Compliance Audit,Regulatory Specialist,Finance,3,7,3,3,3,Divorced,13726,0,Yes,Non-Travel,3,17,1,9,10,5,1,4,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
35,No,Corporate Legal,Regulatory Specialist,Law,3,1,4,4,3,Married,13571,3,Yes,Travel_Rarely,3,13,2,9,10,6,2,7,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
30,Yes,Corporate Legal,Regulatory Specialist,Law,3,18,3,3,3,Single,12742,3,Yes,Non-Travel,3,20,1,3,9,2,2,3,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
48,Yes,Regulatory Affairs,Legal Counsel,Law,3,5,2,4,1,Married,10833,2,No,Travel_Rarely,3,22,2,4,4,1,3,1,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
47,No,Compliance Audit,Legal Counsel,Public Policy,4,1,3,3,2,Divorced,18699,2,Yes,Travel_Rarely,4,18,4,0,28,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
38,Yes,Corporate Legal,Contracts Officer,Law,4,4,1,4,3,Divorced,10540,3,No,Travel_Rarely,3,15,3,0,1,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
43,No,Regulatory Affairs,Contracts Officer,Law,4,1,2,3,1,Married,11444,3,No,Travel_Rarely,3,18,2,3,3,0,0,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
44,No,Compliance Audit,Regulatory Specialist,Public Policy,4,1,3,3,3,Single,10514,1,Yes,Non-Travel,3,14,1,0,2,0,0,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
48,No,Compliance Audit,Regulatory Specialist,Law,1,1,3,3,2,Divorced,11527,2,No,Non-Travel,3,14,4,6,6,4,5,1,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
38,Yes,Corporate Legal,Compliance Analyst,Law,4,6,4,2,2,Single,14468,2,Yes,Non-Travel,3,22,1,0,13,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
24,No,Corporate Legal,Contracts Officer,Law,4,15,4,4,4,Married,10451,3,Yes,Travel_Rarely,3,15,4,2,2,1,1,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
36,No,Compliance Audit,Regulatory Specialist,Law,3,2,3,3,2,Divorced,14141,5,Yes,Travel_Rarely,3,12,1,5,16,5,1,4,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
37,Yes,Compliance Audit,Legal Counsel,Public Policy,3,7,2,2,3,Single,11424,3,No,Non-Travel,3,23,3,2,5,2,2,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
27,No,Compliance Audit,Contracts Officer,Law,3,1,3,1,3,Divorced,13722,2,Yes,Travel_Rarely,3,12,4,3,9,0,3,2,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
25,No,Corporate Legal,Regulatory Specialist,Finance,3,19,3,3,3,Divorced,10430,4,Yes,Travel_Rarely,4,23,5,0,0,0,0,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
52,No,Corporate Legal,Compliance Analyst,Public Policy,3,17,4,3,1,Divorced,11496,3,Yes,Non-Travel,3,19,4,3,4,3,0,3,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
48,No,Compliance Audit,Legal Counsel,Public Policy,4,11,2,3,3,Single,11954,5,No,Travel_Rarely,3,16,1,4,4,4,3,4,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
31,No,Regulatory Affairs,Contracts Officer,Public Policy,4,3,3,3,3,Married,14518,1,Yes,Non-Travel,3,11,3,8,11,3,2,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
45,No,Regulatory Affairs,Compliance Analyst,Public Policy,3,1,2,3,2,Married,12317,4,Yes,Travel_Rarely,3,13,2,4,5,0,4,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
24,No,Regulatory Affairs,Regulatory Specialist,Finance,3,14,3,4,3,Married,12136,3,No,Non-Travel,3,21,5,3,6,0,1,1,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
38,Yes,Compliance Audit,Legal Counsel,Finance,3,5,2,4,4,Married,10321,2,No,Non-Travel,3,17,5,3,3,1,1,2,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
49,Yes,Corporate Legal,Compliance Analyst,Public Policy,5,4,3,3,2,Married,11622,0,No,Travel_Rarely,3,21,3,6,6,1,1,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
26,Yes,Regulatory Affairs,Legal Counsel,Finance,4,21,2,3,3,Married,13510,2,No,Travel_Rarely,3,20,1,3,8,2,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
32,No,Compliance Audit,Compliance Analyst,Law,5,1,3,3,3,Married,12431,2,Yes,Non-Travel,3,22,3,2,5,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
34,No,Corporate Legal,Contracts Officer,Finance,4,9,3,3,3,Married,13720,4,No,Non-Travel,3,25,3,1,10,0,1,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
38,No,Regulatory Affairs,Compliance Analyst,Public Policy,4,2,3,3,2,Married,13483,1,No,Non-Travel,3,15,5,3,8,0,3,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
38,No,Corporate Legal,Legal Counsel,Public Policy,3,4,4,4,1,Married,12304,2,Yes,Travel_Rarely,3,25,1,3,5,1,0,2,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
41,Yes,Compliance Audit,Legal Counsel,Finance,2,2,3,1,2,Single,10345,2,No,Non-Travel,4,19,3,0,3,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
38,No,Regulatory Affairs,Regulatory Specialist,Public Policy,3,15,3,1,2,Married,11812,2,No,Non-Travel,3,21,2,0,4,0,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
38,No,Corporate Legal,Compliance Analyst,Finance,5,2,2,4,4,Married,10133,3,No,Travel_Rarely,3,15,2,1,1,0,1,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
23,Yes,Compliance Audit,Regulatory Specialist,Public Policy,4,1,2,2,4,Married,11102,1,No,Non-Travel,3,25,5,1,3,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
42,No,Corporate Legal,Contracts Officer,Public Policy,3,1,4,3,1,Divorced,10503,4,Yes,Non-Travel,3,23,1,1,3,0,0,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
27,No,Regulatory Affairs,Contracts Officer,Law,2,13,2,3,2,Married,11957,2,No,Travel_Rarely,4,15,1,5,6,5,2,4,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
29,No,Corporate Legal,Regulatory Specialist,Public Policy,3,1,3,4,2,Married,11731,2,No,Non-Travel,3,11,5,4,5,2,0,3,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
30,Yes,Compliance Audit,Regulatory Specialist,Finance,4,35,3,2,4,Divorced,12085,1,No,Travel_Rarely,3,18,5,1,6,1,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
50,No,Regulatory Affairs,Legal Counsel,Finance,2,21,3,3,4,Married,10563,2,No,Travel_Rarely,3,22,2,1,1,0,1,1,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
31,No,Compliance Audit,Legal Counsel,Finance,1,14,3,3,1,Married,13960,3,Yes,Non-Travel,3,20,4,8,13,3,0,2,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
36,No,Corporate Legal,Contracts Officer,Public Policy,3,1,2,2,3,Married,12017,1,No,Non-Travel,4,14,3,1,6,0,1,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
29,No,Compliance Audit,Contracts Officer,Public Policy,3,1,3,4,4,Divorced,12361,1,Yes,Non-Travel,3,13,5,4,7,2,1,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
33,No,Regulatory Affairs,Legal Counsel,Finance,3,4,1,1,1,Divorced,10630,6,Yes,Travel_Rarely,3,18,4,1,3,0,1,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
28,No,Regulatory Affairs,Compliance Analyst,Finance,3,13,4,2,4,Single,11735,2,Yes,Travel_Rarely,3,20,5,3,5,0,3,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
37,No,Corporate Legal,Legal Counsel,Finance,4,13,3,3,4,Divorced,16543,2,No,Non-Travel,3,25,1,11,19,5,0,5,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
32,No,Regulatory Affairs,Legal Counsel,Law,1,1,2,3,3,Divorced,11532,1,No,Travel_Rarely,4,21,5,2,4,2,2,1,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
43,No,Compliance Audit,Compliance Analyst,Public Policy,2,1,3,2,3,Married,13232,0,No,Non-Travel,4,11,3,0,7,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
39,No,Compliance Audit,Contracts Officer,Finance,3,4,2,4,1,Single,16650,1,Yes,Non-Travel,3,25,4,13,15,10,0,7,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
28,No,Compliance Audit,Regulatory Specialist,Law,3,5,2,2,3,Married,13627,1,No,Non-Travel,3,17,4,1,9,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
29,Yes,Corporate Legal,Regulatory Specialist,Law,2,10,4,2,3,Divorced,12574,3,Yes,Travel_Rarely,4,23,3,1,6,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
42,No,Corporate Legal,Compliance Analyst,Finance,3,2,4,2,4,Single,11045,2,Yes,Non-Travel,3,15,1,1,2,0,1,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
31,No,Corporate Legal,Contracts Officer,Public Policy,3,1,3,4,2,Married,13955,3,No,Non-Travel,3,15,4,1,13,0,1,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
31,No,Regulatory Affairs,Compliance Analyst,Public Policy,4,8,3,3,1,Married,13774,1,No,Non-Travel,3,18,4,1,9,0,0,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
39,Yes,Compliance Audit,Contracts Officer,Public Policy,4,9,4,3,2,Single,16916,2,Yes,Travel_Rarely,3,17,2,6,20,3,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
21,No,Compliance Audit,Legal Counsel,Law,3,13,1,3,2,Divorced,11551,1,No,Travel_Rarely,3,21,3,1,3,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
47,No,Compliance Audit,Legal Counsel,Law,4,3,3,3,3,Single,10297,1,Yes,Travel_Rarely,3,21,3,0,0,0,0,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
42,No,Compliance Audit,Contracts Officer,Public Policy,3,10,1,2,1,Divorced,10026,4,Yes,Non-Travel,3,18,2,0,2,0,0,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
46,No,Corporate Legal,Compliance Analyst,Law,3,13,1,1,3,Married,9703,3,Yes,Travel_Rarely,4,15,4,0,0,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
35,No,Regulatory Affairs,Regulatory Specialist,Public Policy,4,4,2,4,1,Divorced,10578,2,No,Non-Travel,3,21,4,0,2,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
35,No,Compliance Audit,Compliance Analyst,Public Policy,3,28,3,1,4,Divorced,12544,4,No,Non-Travel,3,18,1,5,7,0,4,1,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
27,Yes,Corporate Legal,Compliance Analyst,Public Policy,2,1,4,3,4,Divorced,10490,2,Yes,Non-Travel,4,24,1,0,3,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
43,No,Regulatory Affairs,Contracts Officer,Public Policy,3,3,1,3,3,Married,11511,5,Yes,Non-Travel,3,11,2,3,3,2,1,1,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
38,No,Compliance Audit,Contracts Officer,Law,4,15,2,4,2,Married,12824,1,Yes,Non-Travel,3,23,5,0,10,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
42,Yes,Compliance Audit,Regulatory Specialist,Law,3,7,3,4,2,Divorced,12638,0,Yes,Travel_Rarely,3,23,1,2,6,1,2,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
53,No,Regulatory Affairs,Contracts Officer,Finance,4,4,3,3,3,Married,12178,3,Yes,Non-Travel,3,17,5,5,9,3,1,2,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
52,Yes,Corporate Legal,Contracts Officer,Finance,4,18,4,2,1,Married,9847,4,No,Non-Travel,4,23,1,0,0,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
51,No,Corporate Legal,Compliance Analyst,Finance,2,33,4,2,3,Married,13035,2,No,Travel_Rarely,3,17,2,3,7,3,1,3,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
48,Yes,Compliance Audit,Contracts Officer,Law,1,14,2,2,2,Divorced,12229,0,No,Non-Travel,3,23,2,2,5,0,2,0,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
46,No,Compliance Audit,Regulatory Specialist,Finance,3,10,3,3,2,Married,12072,5,No,Travel_Rarely,3,11,4,4,6,3,1,2,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
52,No,Compliance Audit,Contracts Officer,Finance,3,4,3,3,2,Married,11595,1,No,Non-Travel,3,20,2,6,6,6,4,1,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
43,No,Regulatory Affairs,Contracts Officer,Finance,4,2,4,4,1,Divorced,16399,0,No,Travel_Rarely,3,13,5,8,20,4,0,3,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
34,No,Corporate Legal,Contracts Officer,Law,1,7,3,3,2,Divorced,14090,2,No,Non-Travel,3,20,1,2,10,2,1,0,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
36,No,Corporate Legal,Compliance Analyst,Law,3,1,4,3,3,Divorced,16368,2,Yes,Non-Travel,3,13,1,0,17,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
50,Yes,Compliance Audit,Contracts Officer,Finance,5,1,3,2,3,Single,10492,0,No,Non-Travel,3,12,4,2,3,1,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
37,No,Corporate Legal,Legal Counsel,Public Policy,4,1,2,2,1,Married,12888,5,Yes,Non-Travel,4,21,2,2,6,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
39,Yes,Regulatory Affairs,Compliance Analyst,Finance,4,11,4,2,1,Divorced,15379,3,Yes,Travel_Rarely,3,22,5,4,14,4,1,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
49,Yes,Compliance Audit,Compliance Analyst,Law,1,1,3,3,1,Single,13977,4,No,Non-Travel,3,12,3,8,11,5,2,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
39,No,Compliance Audit,Compliance Analyst,Finance,5,19,3,3,3,Single,14926,5,Yes,Travel_Rarely,3,12,1,3,16,0,3,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
54,No,Corporate Legal,Compliance Analyst,Finance,2,6,3,3,2,Married,12354,3,Yes,Travel_Rarely,3,16,4,5,5,3,1,2,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
34,No,Regulatory Affairs,Contracts Officer,Finance,3,1,3,2,4,Single,10036,2,No,Non-Travel,3,25,3,0,1,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
39,No,Regulatory Affairs,Regulatory Specialist,Finance,4,7,4,1,3,Single,11130,2,No,Travel_Rarely,4,21,3,1,3,0,1,1,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
29,Yes,Corporate Legal,Legal Counsel,Finance,4,9,1,1,2,Single,12417,1,No,Non-Travel,3,11,4,3,7,0,0,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
49,No,Compliance Audit,Regulatory Specialist,Finance,2,5,2,1,2,Divorced,13857,1,No,Travel_Rarely,3,20,3,5,15,0,3,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
46,No,Regulatory Affairs,Compliance Analyst,Finance,3,1,3,1,2,Divorced,15665,0,Yes,Travel_Rarely,3,14,2,7,19,6,0,3,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
49,No,Compliance Audit,Regulatory Specialist,Public Policy,3,23,2,4,1,Married,11922,1,No,Non-Travel,3,13,2,4,5,3,3,2,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
31,No,Regulatory Affairs,Contracts Officer,Public Policy,3,14,3,3,4,Divorced,15197,4,Yes,Travel_Rarely,3,23,1,2,13,0,2,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
43,Yes,Corporate Legal,Compliance Analyst,Public Policy,3,39,3,2,1,Divorced,11709,2,No,Travel_Rarely,3,25,5,2,5,0,2,0,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
37,No,Regulatory Affairs,Legal Counsel,Finance,4,7,2,2,4,Divorced,10255,5,Yes,Travel_Rarely,3,13,3,1,1,1,1,1,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
38,No,Corporate Legal,Legal Counsel,Public Policy,4,3,4,3,3,Divorced,11133,4,No,Non-Travel,3,22,4,0,2,0,0,0,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
42,No,Compliance Audit,Legal Counsel,Finance,5,38,3,1,3,Married,10303,0,No,Non-Travel,3,23,1,0,2,0,0,0,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
45,No,Compliance Audit,Compliance Analyst,Law,4,1,4,4,3,Married,11940,3,No,Travel_Rarely,3,19,2,5,7,3,0,4,Legal & Corporate Compliance,Prestigious counsel positions with solid base pay.
35,No,Corporate Legal,Regulatory Specialist,Law,4,4,2,3,2,Divorced,17250,3,No,Travel_Rarely,4,24,4,11,17,5,1,3,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
30,Yes,Compliance Audit,Legal Counsel,Law,2,7,4,3,1,Single,13421,3,Yes,Travel_Rarely,3,15,1,7,12,5,0,2,Legal & Corporate Compliance,Tedious regulatory reporting cycles with strict deadlines.
26,Yes,Compliance Audit,Legal Counsel,Finance,2,3,2,4,2,Divorced,12261,1,No,Non-Travel,3,23,5,6,8,2,3,4,Legal & Corporate Compliance,High liability anxiety and risk aversion overhead.
27,No,Corporate Legal,Regulatory Specialist,Public Policy,3,13,3,2,4,Married,13765,2,No,Non-Travel,4,17,4,7,8,5,0,3,Legal & Corporate Compliance,Uncompromising billable/audit tracking expectations.
43,No,Corporate Legal,Contracts Officer,Law,4,10,1,4,4,Married,13580,1,Yes,Non-Travel,4,17,2,3,13,2,2,3,Legal & Corporate Compliance,High intellectual rigor and enterprise protection mandate.
41,No,Compliance Audit,Compliance Analyst,Law,2,2,3,4,1,Single,10377,3,No,Travel_Rarely,4,19,4,1,3,1,1,0,Legal & Corporate Compliance,Professional autonomy in legal opinion drafting.
