Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
50,No,Inbound Helpdesk,Escalation Agent,Information Technology,3,10,4,4,1,Divorced,3306,3,No,Non-Travel,4,15,4,2,10,0,2,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
51,Yes,Customer Success,Technical Support Lead,General Studies,3,3,1,4,2,Single,3750,3,No,Non-Travel,3,21,4,15,19,7,2,2,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
41,No,Inbound Helpdesk,Technical Support Lead,Communications,4,11,1,3,3,Divorced,2886,2,No,Non-Travel,3,21,4,0,3,0,0,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
40,No,Tier 2 Support,Technical Support Lead,Communications,4,1,3,3,3,Divorced,3096,3,Yes,Non-Travel,3,22,2,2,3,2,1,1,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
35,No,Customer Success,Helpdesk Specialist,General Studies,3,27,4,3,3,Married,3107,2,No,Non-Travel,3,14,5,2,4,2,0,2,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
33,No,Customer Success,Escalation Agent,General Studies,3,2,3,2,4,Married,2990,3,Yes,Non-Travel,3,14,5,0,2,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
36,No,Customer Success,Technical Support Lead,Information Technology,3,33,3,4,3,Single,3384,1,No,Non-Travel,3,25,3,2,9,1,0,2,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
42,Yes,Tier 2 Support,Helpdesk Specialist,General Studies,2,5,4,1,3,Single,3097,1,Yes,Non-Travel,3,15,3,5,7,0,5,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
38,Yes,Tier 2 Support,Helpdesk Specialist,General Studies,4,1,3,2,1,Single,3040,5,Yes,Non-Travel,4,22,4,0,4,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
27,No,Tier 2 Support,Helpdesk Specialist,Information Technology,1,27,1,4,3,Divorced,2994,4,Yes,Non-Travel,3,12,1,1,3,0,1,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
33,Yes,Customer Success,Escalation Agent,Communications,3,5,4,3,1,Single,2978,4,Yes,Non-Travel,3,22,2,1,2,0,0,1,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
29,No,Tier 2 Support,Escalation Agent,Information Technology,3,1,2,2,3,Divorced,3476,4,No,Non-Travel,4,25,4,0,9,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
43,Yes,Tier 2 Support,Escalation Agent,General Studies,3,15,1,3,3,Single,3392,6,No,Non-Travel,3,23,3,5,8,2,1,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
40,Yes,Customer Success,Technical Support Lead,General Studies,4,9,2,2,3,Divorced,3564,5,Yes,Non-Travel,3,14,1,3,12,2,0,3,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
39,Yes,Inbound Helpdesk,Escalation Agent,General Studies,1,5,3,3,1,Single,2982,3,No,Non-Travel,4,21,1,4,5,3,1,3,Customer Support & BPO Centers,Very limited salary growth without changing companies.
21,No,Tier 2 Support,Technical Support Lead,Communications,4,2,3,3,3,Single,2838,2,No,Non-Travel,3,21,5,1,2,1,1,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
37,Yes,Inbound Helpdesk,Technical Support Lead,General Studies,2,9,3,2,1,Divorced,3779,2,Yes,Non-Travel,3,11,4,4,17,4,0,3,Customer Support & BPO Centers,Very limited salary growth without changing companies.
38,Yes,Inbound Helpdesk,Escalation Agent,Communications,2,13,4,1,1,Single,2919,1,Yes,Non-Travel,3,21,1,3,3,3,0,2,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
32,Yes,Customer Success,Technical Support Lead,Information Technology,3,25,4,4,2,Married,2779,4,No,Non-Travel,3,15,4,0,0,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
32,No,Tier 2 Support,Helpdesk Specialist,Information Technology,3,1,1,4,3,Married,3024,2,Yes,Non-Travel,3,12,3,0,2,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
41,No,Inbound Helpdesk,Escalation Agent,General Studies,5,3,3,4,4,Divorced,2990,3,Yes,Non-Travel,3,23,3,1,3,0,0,1,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
49,No,Customer Success,Escalation Agent,General Studies,3,1,4,2,4,Divorced,3580,2,No,Non-Travel,3,24,5,16,17,11,0,7,Customer Support & BPO Centers,Very limited salary growth without changing companies.
43,No,Customer Success,Technical Support Lead,Information Technology,3,3,3,2,4,Divorced,3624,3,No,Non-Travel,3,22,1,4,12,4,0,2,Customer Support & BPO Centers,Very limited salary growth without changing companies.
43,No,Inbound Helpdesk,Escalation Agent,Information Technology,4,7,1,1,3,Married,3573,2,Yes,Non-Travel,3,20,4,5,14,1,4,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
36,No,Inbound Helpdesk,Helpdesk Specialist,Communications,2,8,2,3,2,Married,3409,1,No,Non-Travel,3,18,3,5,11,2,0,2,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
49,Yes,Tier 2 Support,Escalation Agent,General Studies,3,6,3,1,2,Single,2765,0,No,Non-Travel,3,25,1,0,0,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
36,Yes,Customer Success,Technical Support Lead,General Studies,3,8,1,4,2,Single,3432,1,No,Non-Travel,3,20,4,10,10,5,7,1,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
33,Yes,Tier 2 Support,Escalation Agent,Communications,4,30,2,2,4,Single,3395,5,No,Non-Travel,3,14,5,7,8,6,0,4,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
37,Yes,Tier 2 Support,Technical Support Lead,Information Technology,4,16,1,3,2,Married,4173,2,Yes,Non-Travel,3,14,4,1,19,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
48,No,Customer Success,Helpdesk Specialist,Communications,4,2,3,3,3,Single,2946,2,No,Non-Travel,3,25,3,1,2,1,1,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
56,No,Inbound Helpdesk,Technical Support Lead,General Studies,3,1,3,3,3,Single,2995,0,No,Non-Travel,4,13,2,1,2,1,1,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
40,No,Inbound Helpdesk,Escalation Agent,Information Technology,2,2,4,1,4,Married,2880,4,No,Non-Travel,3,14,5,1,2,1,1,1,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
39,No,Inbound Helpdesk,Technical Support Lead,Communications,2,5,3,3,4,Married,3126,5,No,Non-Travel,3,22,4,3,5,3,1,2,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
38,No,Customer Success,Helpdesk Specialist,Information Technology,4,1,3,2,3,Divorced,3259,1,No,Non-Travel,3,23,4,9,10,3,4,1,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
37,No,Customer Success,Escalation Agent,Communications,3,11,3,4,1,Married,3026,0,No,Non-Travel,3,16,1,3,3,2,0,3,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
25,No,Inbound Helpdesk,Escalation Agent,General Studies,3,41,3,3,2,Single,3234,1,No,Non-Travel,3,21,2,5,7,4,1,2,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
36,No,Customer Success,Escalation Agent,Information Technology,4,25,3,3,1,Married,3702,7,No,Non-Travel,3,24,3,3,12,3,0,2,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
49,Yes,Customer Success,Escalation Agent,General Studies,3,1,3,3,2,Divorced,2939,3,No,Non-Travel,4,11,2,2,3,1,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
33,No,Inbound Helpdesk,Helpdesk Specialist,General Studies,4,1,3,3,3,Single,3489,1,No,Non-Travel,4,23,2,4,9,2,4,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
33,Yes,Inbound Helpdesk,Technical Support Lead,Information Technology,5,16,1,3,2,Single,3224,1,No,Non-Travel,3,11,1,1,9,1,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
37,Yes,Customer Success,Technical Support Lead,Information Technology,4,2,4,2,3,Single,3023,5,No,Non-Travel,4,21,3,1,6,0,1,1,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
32,Yes,Customer Success,Helpdesk Specialist,Information Technology,3,12,3,2,2,Married,3590,2,No,Non-Travel,3,18,2,9,13,0,0,1,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
28,No,Tier 2 Support,Escalation Agent,Communications,3,13,3,3,3,Married,2899,0,No,Non-Travel,3,12,1,0,2,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
31,Yes,Tier 2 Support,Helpdesk Specialist,Communications,4,5,4,3,3,Single,3666,1,Yes,Non-Travel,3,19,3,1,13,0,1,1,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
35,No,Inbound Helpdesk,Escalation Agent,Information Technology,4,2,1,4,3,Divorced,3485,1,No,Non-Travel,3,15,4,4,13,0,0,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
31,No,Inbound Helpdesk,Helpdesk Specialist,Information Technology,2,4,2,3,3,Single,3413,1,Yes,Non-Travel,3,17,1,0,8,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
43,No,Inbound Helpdesk,Technical Support Lead,Information Technology,3,2,2,1,3,Married,3631,4,No,Non-Travel,3,23,5,4,18,4,0,2,Customer Support & BPO Centers,Very limited salary growth without changing companies.
33,Yes,Tier 2 Support,Escalation Agent,Information Technology,4,14,3,2,2,Divorced,3376,0,Yes,Non-Travel,4,24,3,7,7,7,2,3,Customer Support & BPO Centers,Very limited salary growth without changing companies.
33,No,Tier 2 Support,Technical Support Lead,Information Technology,4,2,2,1,3,Divorced,3482,2,No,Non-Travel,3,21,4,10,15,8,0,7,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
34,Yes,Customer Success,Technical Support Lead,General Studies,5,18,3,4,2,Married,3171,4,Yes,Non-Travel,3,16,2,6,7,3,3,3,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
32,Yes,Inbound Helpdesk,Technical Support Lead,Communications,3,1,3,3,1,Divorced,3161,4,Yes,Non-Travel,4,22,3,1,4,0,1,1,Customer Support & BPO Centers,Very limited salary growth without changing companies.
41,Yes,Customer Success,Technical Support Lead,Communications,3,5,3,3,1,Divorced,3232,2,Yes,Non-Travel,3,12,1,1,5,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
45,No,Customer Success,Helpdesk Specialist,Communications,2,1,3,4,3,Married,3167,3,No,Non-Travel,3,22,4,1,8,1,1,1,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
33,Yes,Tier 2 Support,Technical Support Lead,General Studies,3,11,3,1,3,Married,3614,4,Yes,Non-Travel,3,23,1,0,13,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
42,Yes,Customer Success,Escalation Agent,Communications,5,2,1,2,2,Divorced,3159,2,Yes,Non-Travel,3,14,4,1,4,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
44,No,Customer Success,Helpdesk Specialist,Communications,3,11,3,2,2,Married,2826,2,No,Non-Travel,3,23,1,1,1,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
25,No,Inbound Helpdesk,Technical Support Lead,General Studies,4,45,3,1,1,Divorced,3290,0,No,Non-Travel,3,14,2,5,7,3,0,2,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
32,Yes,Customer Success,Technical Support Lead,Information Technology,4,1,2,4,3,Single,3306,1,No,Non-Travel,3,14,1,1,8,1,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
31,No,Customer Success,Technical Support Lead,Information Technology,4,6,2,3,3,Divorced,3682,2,Yes,Non-Travel,3,18,1,11,13,4,1,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
28,No,Inbound Helpdesk,Escalation Agent,Communications,3,1,3,2,2,Single,3274,4,No,Non-Travel,3,13,4,7,7,0,5,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
42,Yes,Inbound Helpdesk,Technical Support Lead,General Studies,2,2,4,3,1,Single,3029,1,No,Non-Travel,3,22,5,5,6,5,0,3,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
30,No,Inbound Helpdesk,Helpdesk Specialist,General Studies,3,4,4,2,3,Divorced,3312,5,No,Non-Travel,3,25,4,6,9,2,6,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
26,Yes,Inbound Helpdesk,Technical Support Lead,Information Technology,3,1,1,1,2,Married,3158,5,No,Non-Travel,3,15,1,3,5,2,2,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
46,Yes,Customer Success,Escalation Agent,Communications,3,4,3,3,1,Divorced,3403,1,Yes,Non-Travel,3,24,2,3,11,3,2,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
43,No,Tier 2 Support,Technical Support Lead,General Studies,5,11,1,3,3,Single,4259,2,No,Non-Travel,4,24,4,1,21,1,0,1,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
41,No,Customer Success,Technical Support Lead,Information Technology,2,5,3,3,4,Married,3858,3,No,Non-Travel,4,21,4,21,23,11,7,6,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
39,Yes,Inbound Helpdesk,Escalation Agent,Communications,4,1,1,3,3,Married,3433,1,Yes,Non-Travel,3,17,2,9,12,4,1,3,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
35,No,Inbound Helpdesk,Technical Support Lead,Communications,4,15,4,3,3,Single,3091,4,No,Non-Travel,3,22,1,0,5,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
50,Yes,Tier 2 Support,Technical Support Lead,General Studies,4,1,3,3,4,Divorced,2957,3,Yes,Non-Travel,3,23,3,3,3,0,2,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
24,No,Inbound Helpdesk,Helpdesk Specialist,General Studies,3,3,3,2,3,Married,3004,1,No,Non-Travel,3,19,1,0,5,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
23,No,Tier 2 Support,Technical Support Lead,Information Technology,3,3,3,1,4,Divorced,3066,2,No,Non-Travel,3,18,3,3,5,1,2,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
33,No,Customer Success,Escalation Agent,Information Technology,2,3,2,4,3,Divorced,2874,2,No,Non-Travel,3,11,5,2,2,1,1,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
41,No,Tier 2 Support,Helpdesk Specialist,General Studies,4,4,2,1,4,Single,3547,1,No,Non-Travel,3,19,4,9,10,8,3,6,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
42,No,Customer Success,Technical Support Lead,Communications,3,1,3,3,3,Divorced,3113,3,No,Non-Travel,3,17,2,0,5,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
44,Yes,Inbound Helpdesk,Technical Support Lead,General Studies,3,1,3,3,2,Divorced,2941,1,No,Non-Travel,3,25,5,0,2,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
26,No,Customer Success,Escalation Agent,Information Technology,1,13,2,3,1,Divorced,3306,2,No,Non-Travel,4,23,3,6,6,4,1,4,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
47,No,Tier 2 Support,Technical Support Lead,Information Technology,3,1,1,2,4,Divorced,2922,3,Yes,Non-Travel,3,13,4,0,2,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
34,No,Inbound Helpdesk,Escalation Agent,Communications,3,16,3,4,2,Single,3525,0,No,Non-Travel,3,18,2,4,16,1,4,2,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
35,Yes,Inbound Helpdesk,Helpdesk Specialist,Information Technology,2,20,4,3,1,Single,3273,3,No,Non-Travel,3,21,1,6,6,2,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
40,No,Inbound Helpdesk,Helpdesk Specialist,Information Technology,2,9,3,3,4,Single,3427,3,No,Non-Travel,3,18,2,3,12,1,0,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
45,No,Tier 2 Support,Technical Support Lead,Communications,2,11,1,3,1,Divorced,3137,0,Yes,Non-Travel,4,25,4,3,4,1,2,3,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
37,Yes,Inbound Helpdesk,Escalation Agent,Communications,3,3,3,4,1,Single,2952,3,Yes,Non-Travel,3,24,1,2,2,0,2,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
21,No,Inbound Helpdesk,Escalation Agent,Communications,3,5,1,3,3,Divorced,2919,1,No,Non-Travel,3,11,4,0,3,0,0,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
46,No,Tier 2 Support,Escalation Agent,Communications,2,33,3,2,1,Single,3873,4,No,Non-Travel,3,19,4,13,16,8,8,5,Customer Support & BPO Centers,Very limited salary growth without changing companies.
35,Yes,Tier 2 Support,Helpdesk Specialist,Communications,3,13,1,2,3,Married,3392,4,Yes,Non-Travel,4,20,1,1,8,0,1,1,Customer Support & BPO Centers,Very limited salary growth without changing companies.
40,Yes,Tier 2 Support,Technical Support Lead,General Studies,4,1,4,4,1,Single,2740,2,No,Non-Travel,3,18,5,0,0,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
34,No,Customer Success,Technical Support Lead,General Studies,5,14,1,3,3,Single,3224,0,No,Non-Travel,3,23,4,1,9,0,1,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
39,No,Inbound Helpdesk,Helpdesk Specialist,Communications,2,3,2,4,3,Single,3298,3,No,Non-Travel,3,19,2,8,8,4,1,3,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
42,Yes,Inbound Helpdesk,Technical Support Lead,Information Technology,2,13,3,1,2,Single,2839,5,No,Non-Travel,3,17,1,0,0,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
33,No,Tier 2 Support,Escalation Agent,General Studies,3,14,2,3,4,Married,3467,0,No,Non-Travel,3,25,5,10,12,4,1,1,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
45,No,Customer Success,Escalation Agent,Information Technology,3,28,3,3,1,Single,3088,1,No,Non-Travel,3,15,4,2,3,2,2,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
35,No,Customer Success,Helpdesk Specialist,General Studies,2,1,2,1,3,Married,3340,2,No,Non-Travel,4,20,2,1,8,1,1,1,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
38,Yes,Tier 2 Support,Escalation Agent,General Studies,4,14,3,1,1,Married,2850,4,Yes,Non-Travel,3,15,3,0,0,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
30,No,Customer Success,Escalation Agent,Information Technology,3,1,3,3,3,Divorced,3516,3,Yes,Non-Travel,3,11,1,2,10,1,2,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
37,Yes,Inbound Helpdesk,Helpdesk Specialist,General Studies,2,1,2,1,2,Married,3580,2,No,Non-Travel,3,12,1,9,11,7,0,4,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
33,Yes,Tier 2 Support,Technical Support Lead,Information Technology,3,20,1,4,3,Single,3746,6,No,Non-Travel,3,24,2,5,15,5,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
39,No,Customer Success,Technical Support Lead,General Studies,3,1,3,3,3,Divorced,3640,1,No,Non-Travel,3,19,3,5,15,2,4,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
32,No,Customer Success,Technical Support Lead,General Studies,3,3,3,3,2,Divorced,3089,1,No,Non-Travel,4,16,4,4,4,0,0,2,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
34,Yes,Customer Success,Helpdesk Specialist,Communications,2,12,2,3,3,Married,3160,2,Yes,Non-Travel,3,25,2,4,6,4,1,2,Customer Support & BPO Centers,Very limited salary growth without changing companies.
35,No,Inbound Helpdesk,Escalation Agent,Communications,3,1,1,3,1,Married,3633,0,Yes,Non-Travel,3,20,4,11,15,2,0,1,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
44,Yes,Customer Success,Technical Support Lead,General Studies,2,38,3,3,1,Married,2856,3,Yes,Non-Travel,3,22,5,0,0,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
40,Yes,Inbound Helpdesk,Helpdesk Specialist,Communications,1,15,4,2,4,Single,2973,3,Yes,Non-Travel,3,25,2,0,5,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
35,Yes,Inbound Helpdesk,Helpdesk Specialist,General Studies,3,4,4,4,1,Single,3124,1,No,Non-Travel,3,19,3,2,4,2,1,2,Customer Support & BPO Centers,Very limited salary growth without changing companies.
35,Yes,Tier 2 Support,Technical Support Lead,Communications,4,4,2,2,2,Married,2817,0,No,Non-Travel,3,12,1,0,0,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
41,Yes,Inbound Helpdesk,Helpdesk Specialist,Information Technology,3,1,1,4,3,Single,3078,2,Yes,Non-Travel,3,17,5,0,6,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
36,Yes,Customer Success,Helpdesk Specialist,Communications,3,16,2,2,3,Divorced,2941,1,Yes,Non-Travel,3,17,1,1,3,0,1,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
41,Yes,Tier 2 Support,Helpdesk Specialist,Information Technology,4,2,4,3,3,Divorced,3472,3,Yes,Non-Travel,4,21,5,0,10,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
30,Yes,Customer Success,Technical Support Lead,Information Technology,3,14,4,1,2,Single,3149,1,No,Non-Travel,4,15,1,2,6,2,0,2,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
30,No,Inbound Helpdesk,Helpdesk Specialist,Communications,3,1,3,4,4,Single,3535,1,No,Non-Travel,3,23,4,1,11,1,0,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
34,Yes,Tier 2 Support,Technical Support Lead,Communications,5,1,4,1,4,Divorced,2958,3,No,Non-Travel,3,20,4,0,2,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
36,No,Tier 2 Support,Escalation Agent,Information Technology,4,19,4,4,1,Married,3325,1,Yes,Non-Travel,4,13,4,1,7,0,0,0,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
42,Yes,Tier 2 Support,Helpdesk Specialist,General Studies,3,3,2,4,4,Single,3366,3,No,Non-Travel,4,12,5,7,10,3,7,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
45,Yes,Inbound Helpdesk,Technical Support Lead,General Studies,3,1,3,3,3,Married,3487,1,Yes,Non-Travel,3,12,1,9,9,3,0,5,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
37,No,Inbound Helpdesk,Helpdesk Specialist,Information Technology,5,8,3,2,3,Married,2890,4,No,Non-Travel,3,12,4,3,3,0,1,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
22,Yes,Tier 2 Support,Helpdesk Specialist,Information Technology,3,8,3,2,3,Single,2999,3,Yes,Non-Travel,3,24,2,2,4,1,2,1,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
42,No,Customer Success,Helpdesk Specialist,General Studies,3,14,4,2,3,Divorced,2947,7,No,Non-Travel,3,16,4,1,1,0,1,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
39,No,Inbound Helpdesk,Helpdesk Specialist,Communications,3,1,2,3,1,Married,3229,3,No,Non-Travel,3,12,4,2,9,2,2,1,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
48,No,Inbound Helpdesk,Technical Support Lead,General Studies,2,10,3,3,1,Married,3002,1,Yes,Non-Travel,4,22,2,2,4,0,2,0,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
38,Yes,Inbound Helpdesk,Helpdesk Specialist,Information Technology,3,2,2,3,2,Married,3259,3,Yes,Non-Travel,3,20,1,5,9,0,2,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
56,No,Inbound Helpdesk,Helpdesk Specialist,Information Technology,4,15,1,2,2,Divorced,3281,3,No,Non-Travel,3,15,4,0,8,0,0,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
45,Yes,Inbound Helpdesk,Technical Support Lead,Information Technology,2,3,2,2,2,Divorced,3573,2,No,Non-Travel,3,14,1,3,13,3,3,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
43,Yes,Inbound Helpdesk,Escalation Agent,General Studies,3,5,2,2,3,Married,2893,1,Yes,Non-Travel,3,13,4,0,0,0,0,0,Customer Support & BPO Centers,Strict Average Handle Time (AHT) metrics monitor every minute.
35,Yes,Customer Success,Technical Support Lead,General Studies,4,1,4,1,3,Married,3078,1,No,Non-Travel,3,19,1,6,7,5,0,3,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
47,Yes,Customer Success,Escalation Agent,Information Technology,3,4,2,4,3,Single,3169,3,Yes,Non-Travel,3,20,5,5,5,4,2,4,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
46,No,Inbound Helpdesk,Escalation Agent,Communications,5,6,2,4,4,Single,2869,6,No,Non-Travel,3,20,5,1,1,1,1,1,Customer Support & BPO Centers,Performance bonuses for high customer satisfaction.
31,Yes,Customer Success,Helpdesk Specialist,General Studies,3,3,2,3,2,Single,3193,8,Yes,Non-Travel,3,16,5,3,5,1,3,0,Customer Support & BPO Centers,Very limited salary growth without changing companies.
32,No,Customer Success,Escalation Agent,Information Technology,3,1,3,3,4,Married,3341,3,No,Non-Travel,3,16,5,6,7,5,3,4,Customer Support & BPO Centers,Fast feedback loops and helpful knowledge base tools.
44,Yes,Tier 2 Support,Technical Support Lead,Communications,4,1,2,1,2,Single,3422,4,No,Non-Travel,3,21,3,2,10,0,2,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
33,Yes,Tier 2 Support,Helpdesk Specialist,Information Technology,3,12,2,1,2,Divorced,3318,3,No,Non-Travel,3,13,1,0,9,0,0,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
45,No,Customer Success,Helpdesk Specialist,Information Technology,5,1,2,3,1,Married,3213,2,No,Non-Travel,3,12,5,4,7,0,2,0,Customer Support & BPO Centers,Supportive floor team and structured daily schedules.
44,Yes,Customer Success,Escalation Agent,General Studies,2,4,1,4,3,Married,2794,4,No,Non-Travel,3,17,4,1,1,0,1,0,Customer Support & BPO Centers,High volume of frustrated customers taking emotional toll.
