Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
33,Yes,Remote Operations,Remote Systems Admin,Computer Science,3,0,4,1,4,Single,8291,1,Yes,Non-Travel,3,12,4,1,6,1,1,1,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
33,No,Cloud Infrastructure,Async Project Manager,Computer Science,3,0,3,2,2,Single,9216,1,No,Non-Travel,3,14,2,10,15,6,2,4,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
34,No,Cloud Infrastructure,Async Project Manager,Information Systems,2,0,2,3,3,Single,7133,0,No,Non-Travel,3,11,3,2,2,1,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
36,Yes,Customer Success,Remote Systems Admin,Computer Science,3,0,2,1,3,Divorced,7221,3,No,Non-Travel,3,15,5,1,2,0,0,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
40,No,Remote Operations,Remote Systems Admin,Liberal Arts,5,0,3,3,3,Married,9287,2,No,Non-Travel,3,11,3,5,12,4,5,1,Remote-First Distributed Teams,High autonomy to structure deep work around life.
42,Yes,Customer Success,Remote Systems Admin,Liberal Arts,4,0,3,3,1,Single,8982,3,No,Non-Travel,3,12,4,2,8,2,0,2,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
41,No,Customer Success,Async Project Manager,Liberal Arts,4,0,2,4,1,Divorced,8132,3,No,Non-Travel,4,24,4,7,9,6,4,4,Remote-First Distributed Teams,High autonomy to structure deep work around life.
37,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,3,3,3,Single,9361,4,No,Non-Travel,4,24,5,4,10,1,4,2,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
30,No,Cloud Infrastructure,Async Project Manager,Computer Science,3,0,4,2,3,Single,8156,1,No,Non-Travel,3,13,2,6,6,1,1,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
54,Yes,Customer Success,Remote Systems Admin,Information Systems,4,0,2,3,4,Married,7511,1,No,Non-Travel,3,19,4,1,2,0,0,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
36,Yes,Customer Success,Virtual Support Lead,Information Systems,4,0,4,2,2,Single,9885,1,Yes,Non-Travel,4,14,3,6,16,2,0,2,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
29,No,Remote Operations,Async Project Manager,Liberal Arts,3,0,4,1,3,Divorced,8178,2,No,Non-Travel,3,20,3,1,5,1,1,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
48,No,Customer Success,Virtual Support Lead,Liberal Arts,3,0,4,4,3,Single,9230,2,Yes,Non-Travel,3,11,2,4,15,3,1,2,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
39,No,Remote Operations,Async Project Manager,Information Systems,3,0,3,3,3,Married,7693,2,No,Non-Travel,3,18,1,2,3,0,1,2,Remote-First Distributed Teams,High autonomy to structure deep work around life.
32,Yes,Remote Operations,Async Project Manager,Computer Science,4,0,3,4,3,Married,8270,3,No,Non-Travel,3,14,4,3,10,2,3,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
24,Yes,Cloud Infrastructure,Virtual Support Lead,Information Systems,4,0,3,1,2,Married,7852,2,Yes,Non-Travel,4,17,1,4,6,3,3,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
25,Yes,Remote Operations,Remote Systems Admin,Computer Science,4,0,3,3,1,Divorced,7557,2,No,Non-Travel,3,11,3,5,6,1,1,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
21,No,Remote Operations,Virtual Support Lead,Information Systems,3,0,4,4,3,Married,7045,1,Yes,Non-Travel,3,25,1,1,1,1,1,1,Remote-First Distributed Teams,Zero commute saves two hours every single day.
44,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,2,2,1,Married,11162,1,No,Non-Travel,3,17,5,17,26,11,0,9,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
21,No,Customer Success,Remote Systems Admin,Liberal Arts,3,0,2,3,1,Single,6854,3,No,Non-Travel,3,21,1,1,2,0,1,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
38,Yes,Cloud Infrastructure,Async Project Manager,Liberal Arts,2,0,3,3,3,Single,7597,2,Yes,Non-Travel,3,18,4,2,4,0,2,1,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
44,No,Cloud Infrastructure,Async Project Manager,Computer Science,3,0,3,3,3,Married,6844,5,No,Non-Travel,3,20,4,0,2,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
26,No,Remote Operations,Virtual Support Lead,Information Systems,2,0,3,2,2,Single,6933,3,No,Non-Travel,3,12,2,2,3,0,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
28,Yes,Customer Success,Virtual Support Lead,Computer Science,3,0,3,2,3,Married,7733,1,No,Non-Travel,3,12,1,0,7,0,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
39,No,Customer Success,Virtual Support Lead,Computer Science,3,0,3,1,3,Single,9463,2,No,Non-Travel,3,17,3,2,11,1,0,2,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
22,Yes,Cloud Infrastructure,Virtual Support Lead,Liberal Arts,3,0,3,4,2,Single,7488,5,No,Non-Travel,3,24,4,2,4,2,2,2,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
48,Yes,Remote Operations,Async Project Manager,Information Systems,3,0,1,3,2,Divorced,9526,0,No,Non-Travel,3,17,2,7,13,3,1,2,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
23,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,5,0,4,4,4,Single,8178,2,No,Non-Travel,3,20,5,1,5,0,1,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
38,No,Cloud Infrastructure,Async Project Manager,Computer Science,3,0,4,3,2,Single,7125,2,No,Non-Travel,3,20,3,2,2,0,1,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
43,Yes,Customer Success,Async Project Manager,Information Systems,4,0,2,4,2,Married,7664,0,No,Non-Travel,4,23,5,3,3,2,0,3,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
29,No,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,2,3,2,Single,9429,4,No,Non-Travel,3,16,3,9,11,6,3,4,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
37,No,Remote Operations,Virtual Support Lead,Computer Science,5,0,3,1,4,Married,8747,2,No,Non-Travel,3,12,3,3,8,0,3,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
42,No,Cloud Infrastructure,Virtual Support Lead,Liberal Arts,2,0,2,3,2,Married,8172,1,No,Non-Travel,3,11,1,4,5,0,4,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
42,No,Remote Operations,Virtual Support Lead,Computer Science,4,0,3,3,4,Married,7479,6,No,Non-Travel,3,25,1,0,2,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
25,No,Remote Operations,Virtual Support Lead,Information Systems,4,0,4,4,2,Divorced,6869,3,No,Non-Travel,3,14,3,0,2,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
48,No,Customer Success,Virtual Support Lead,Information Systems,3,0,4,2,2,Divorced,9384,3,No,Non-Travel,3,11,4,7,10,4,4,5,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
35,Yes,Customer Success,Remote Systems Admin,Information Systems,4,0,4,1,1,Divorced,6983,1,Yes,Non-Travel,3,23,5,1,2,1,1,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
30,Yes,Customer Success,Async Project Manager,Information Systems,5,0,1,3,1,Single,7579,2,Yes,Non-Travel,3,16,2,2,5,1,0,1,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
43,Yes,Cloud Infrastructure,Async Project Manager,Liberal Arts,3,0,3,3,3,Married,8912,1,No,Non-Travel,4,11,2,2,10,0,2,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
21,No,Remote Operations,Remote Systems Admin,Liberal Arts,3,0,2,3,2,Single,7036,5,No,Non-Travel,3,25,2,0,2,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
54,No,Remote Operations,Async Project Manager,Information Systems,3,0,3,3,2,Married,9547,5,No,Non-Travel,3,23,5,9,11,3,8,2,Remote-First Distributed Teams,Zero commute saves two hours every single day.
38,No,Customer Success,Remote Systems Admin,Liberal Arts,3,0,2,4,1,Divorced,11513,2,Yes,Non-Travel,3,18,3,6,20,3,0,1,Remote-First Distributed Teams,Zero commute saves two hours every single day.
35,Yes,Cloud Infrastructure,Async Project Manager,Liberal Arts,3,0,1,3,1,Single,9202,2,No,Non-Travel,3,20,3,8,12,5,3,2,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
26,No,Remote Operations,Async Project Manager,Information Systems,5,0,4,4,3,Married,7183,1,No,Non-Travel,4,23,1,2,3,1,2,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
43,No,Customer Success,Virtual Support Lead,Computer Science,2,0,3,3,1,Single,8708,3,No,Non-Travel,3,22,5,9,9,2,0,3,Remote-First Distributed Teams,Zero commute saves two hours every single day.
34,Yes,Customer Success,Remote Systems Admin,Information Systems,3,0,3,2,3,Single,6855,1,Yes,Non-Travel,3,12,1,0,0,0,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
40,Yes,Remote Operations,Async Project Manager,Liberal Arts,3,0,1,1,2,Married,8067,1,Yes,Non-Travel,3,14,5,6,8,1,2,2,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
42,No,Remote Operations,Remote Systems Admin,Liberal Arts,3,0,2,2,1,Single,6557,3,Yes,Non-Travel,4,12,2,0,1,0,0,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
44,No,Customer Success,Async Project Manager,Computer Science,5,0,2,2,2,Married,7534,3,Yes,Non-Travel,3,20,1,2,4,2,2,2,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
43,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,4,0,2,4,4,Single,8242,4,No,Non-Travel,3,11,4,4,7,4,1,3,Remote-First Distributed Teams,Zero commute saves two hours every single day.
37,No,Customer Success,Virtual Support Lead,Computer Science,3,0,3,1,1,Married,8052,3,No,Non-Travel,4,19,1,5,8,2,0,1,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
47,Yes,Customer Success,Remote Systems Admin,Computer Science,4,0,4,4,2,Single,8130,3,No,Non-Travel,3,12,4,3,9,0,1,1,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
30,Yes,Remote Operations,Remote Systems Admin,Information Systems,3,0,1,3,3,Single,7485,4,Yes,Non-Travel,3,15,2,0,6,0,0,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
35,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,4,2,2,Divorced,7223,0,Yes,Non-Travel,3,17,5,0,3,0,0,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
43,No,Customer Success,Remote Systems Admin,Liberal Arts,3,0,3,3,1,Single,7640,2,Yes,Non-Travel,3,18,2,0,7,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
30,No,Customer Success,Async Project Manager,Computer Science,3,0,2,3,2,Single,6990,6,Yes,Non-Travel,4,12,1,2,2,0,2,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
42,No,Customer Success,Virtual Support Lead,Information Systems,4,0,3,4,3,Divorced,8025,3,No,Non-Travel,3,12,2,7,7,5,0,3,Remote-First Distributed Teams,Zero commute saves two hours every single day.
26,No,Remote Operations,Async Project Manager,Liberal Arts,2,0,3,3,3,Single,7112,3,Yes,Non-Travel,3,16,1,0,1,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
38,No,Cloud Infrastructure,Virtual Support Lead,Computer Science,5,0,2,3,2,Married,6879,2,No,Non-Travel,3,20,3,1,1,0,1,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
31,Yes,Cloud Infrastructure,Async Project Manager,Information Systems,3,0,4,2,3,Married,8148,3,No,Non-Travel,3,18,5,3,8,0,2,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
36,No,Remote Operations,Remote Systems Admin,Liberal Arts,2,0,4,3,4,Married,7879,0,Yes,Non-Travel,4,25,2,3,5,0,3,1,Remote-First Distributed Teams,Zero commute saves two hours every single day.
40,Yes,Remote Operations,Async Project Manager,Information Systems,3,0,1,2,2,Married,7601,3,No,Non-Travel,3,15,4,4,5,2,1,1,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
37,No,Customer Success,Virtual Support Lead,Information Systems,3,0,3,4,2,Single,6955,1,Yes,Non-Travel,3,21,1,0,1,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
54,No,Remote Operations,Async Project Manager,Information Systems,3,0,2,4,1,Married,6877,2,No,Non-Travel,3,20,5,0,0,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
30,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,2,0,3,2,3,Married,9344,2,No,Non-Travel,3,24,2,2,12,1,1,1,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
35,Yes,Customer Success,Virtual Support Lead,Information Systems,2,0,1,3,2,Single,8149,3,No,Non-Travel,3,22,1,4,9,0,1,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
44,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,4,0,4,3,2,Single,8054,2,No,Non-Travel,4,12,2,4,7,3,1,1,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
44,Yes,Customer Success,Virtual Support Lead,Liberal Arts,3,0,1,1,4,Married,8407,1,Yes,Non-Travel,3,25,4,3,8,1,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
39,No,Remote Operations,Async Project Manager,Computer Science,3,0,4,3,3,Single,7779,4,Yes,Non-Travel,3,24,3,0,4,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
40,Yes,Cloud Infrastructure,Virtual Support Lead,Liberal Arts,4,0,3,3,3,Single,9357,5,No,Non-Travel,3,16,1,11,16,3,3,2,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
33,No,Customer Success,Virtual Support Lead,Liberal Arts,4,0,3,4,2,Married,9266,3,No,Non-Travel,3,19,2,11,15,5,1,4,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
26,No,Remote Operations,Async Project Manager,Computer Science,2,0,4,3,2,Divorced,8781,2,No,Non-Travel,3,25,4,0,8,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
38,No,Remote Operations,Remote Systems Admin,Information Systems,4,0,3,3,4,Divorced,9024,2,Yes,Non-Travel,3,16,2,14,14,13,2,10,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
25,No,Cloud Infrastructure,Async Project Manager,Information Systems,4,0,2,2,4,Divorced,7353,3,No,Non-Travel,4,11,2,3,4,0,1,1,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
37,Yes,Customer Success,Remote Systems Admin,Computer Science,2,0,3,3,1,Single,6769,5,No,Non-Travel,3,23,1,1,1,0,1,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
37,No,Customer Success,Async Project Manager,Liberal Arts,5,0,3,4,1,Married,8269,3,No,Non-Travel,3,24,1,6,8,3,1,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
50,No,Customer Success,Virtual Support Lead,Information Systems,3,0,3,3,4,Divorced,8760,1,No,Non-Travel,3,15,4,7,12,5,0,4,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
33,No,Customer Success,Virtual Support Lead,Information Systems,4,0,3,4,4,Single,10138,1,No,Non-Travel,3,16,2,10,15,6,2,5,Remote-First Distributed Teams,High autonomy to structure deep work around life.
26,No,Remote Operations,Remote Systems Admin,Liberal Arts,3,0,2,1,4,Married,8938,2,No,Non-Travel,3,16,1,6,8,4,0,2,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
38,No,Remote Operations,Remote Systems Admin,Information Systems,3,0,3,4,3,Married,7052,4,No,Non-Travel,3,20,4,1,1,1,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
48,No,Remote Operations,Async Project Manager,Liberal Arts,3,0,3,4,4,Divorced,9696,5,No,Non-Travel,4,11,5,3,12,0,3,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
46,Yes,Cloud Infrastructure,Remote Systems Admin,Computer Science,1,0,2,1,2,Married,7813,3,No,Non-Travel,3,15,5,1,4,0,1,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
32,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,3,0,3,3,1,Married,10513,5,No,Non-Travel,3,20,2,5,14,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
40,No,Remote Operations,Virtual Support Lead,Liberal Arts,3,0,3,3,3,Married,7490,3,No,Non-Travel,3,21,4,2,2,0,2,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
38,Yes,Cloud Infrastructure,Async Project Manager,Computer Science,2,0,2,3,4,Divorced,8359,4,No,Non-Travel,4,13,1,5,8,5,1,5,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
32,No,Remote Operations,Virtual Support Lead,Computer Science,3,0,4,3,2,Married,7717,2,No,Non-Travel,3,23,3,4,4,0,1,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
44,No,Cloud Infrastructure,Remote Systems Admin,Information Systems,3,0,2,4,3,Divorced,7170,1,Yes,Non-Travel,4,17,4,0,2,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
41,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,3,0,4,3,2,Married,6862,3,No,Non-Travel,3,17,1,0,1,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
49,Yes,Remote Operations,Remote Systems Admin,Liberal Arts,5,0,2,1,2,Divorced,7262,3,No,Non-Travel,3,22,1,0,5,0,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
45,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,3,0,1,1,3,Divorced,8137,6,No,Non-Travel,3,16,1,8,9,3,1,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
28,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,3,0,1,3,4,Married,7643,0,No,Non-Travel,4,19,3,2,5,0,2,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
53,No,Cloud Infrastructure,Virtual Support Lead,Liberal Arts,3,0,3,2,3,Married,11063,6,No,Non-Travel,3,22,5,2,19,1,2,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
38,No,Cloud Infrastructure,Async Project Manager,Liberal Arts,3,0,3,3,1,Divorced,8647,5,No,Non-Travel,3,22,2,3,7,3,3,3,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
34,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,3,4,3,Married,7750,5,No,Non-Travel,3,22,2,2,4,0,2,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
50,No,Cloud Infrastructure,Async Project Manager,Liberal Arts,3,0,3,3,4,Single,7210,5,No,Non-Travel,3,20,1,0,1,0,0,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
29,No,Cloud Infrastructure,Remote Systems Admin,Computer Science,3,0,3,3,3,Married,9020,3,No,Non-Travel,3,22,2,3,11,0,1,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
40,No,Remote Operations,Virtual Support Lead,Liberal Arts,4,0,1,3,2,Divorced,6698,6,No,Non-Travel,3,24,2,1,1,0,1,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
32,No,Remote Operations,Virtual Support Lead,Liberal Arts,5,0,3,3,3,Married,6407,3,No,Non-Travel,3,23,1,0,0,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
33,No,Cloud Infrastructure,Remote Systems Admin,Information Systems,3,0,3,2,2,Married,7601,0,No,Non-Travel,3,11,1,4,5,2,1,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
30,Yes,Cloud Infrastructure,Virtual Support Lead,Liberal Arts,5,0,2,2,2,Married,6503,3,No,Non-Travel,3,16,4,0,0,0,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
35,No,Customer Success,Virtual Support Lead,Computer Science,3,0,1,3,2,Single,7629,3,No,Non-Travel,3,25,3,3,7,3,3,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
38,No,Customer Success,Async Project Manager,Information Systems,3,0,1,4,3,Single,7128,6,No,Non-Travel,4,18,3,1,1,0,1,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
44,No,Cloud Infrastructure,Virtual Support Lead,Computer Science,2,0,3,3,3,Married,7241,1,No,Non-Travel,3,21,1,1,2,1,1,0,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
40,Yes,Remote Operations,Virtual Support Lead,Liberal Arts,3,0,3,3,1,Married,7909,0,No,Non-Travel,3,15,1,2,6,0,2,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
38,No,Customer Success,Async Project Manager,Liberal Arts,4,0,4,1,3,Single,7615,4,Yes,Non-Travel,4,23,4,2,4,0,1,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
23,No,Customer Success,Async Project Manager,Liberal Arts,3,0,3,4,3,Divorced,7676,4,Yes,Non-Travel,4,15,4,3,5,1,3,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
39,No,Remote Operations,Async Project Manager,Computer Science,2,0,3,4,3,Divorced,8991,2,Yes,Non-Travel,3,21,5,9,13,0,1,1,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
38,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,3,0,3,3,2,Married,7599,1,No,Non-Travel,3,11,5,3,6,3,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
38,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,3,3,2,Married,10785,2,Yes,Non-Travel,3,20,2,6,20,5,2,4,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
26,No,Remote Operations,Async Project Manager,Information Systems,1,0,4,3,3,Single,8458,5,No,Non-Travel,4,20,5,6,8,2,1,1,Remote-First Distributed Teams,High autonomy to structure deep work around life.
32,Yes,Customer Success,Virtual Support Lead,Information Systems,3,0,2,3,2,Single,8279,1,No,Non-Travel,3,12,1,5,6,3,2,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
36,No,Customer Success,Remote Systems Admin,Computer Science,3,0,2,3,2,Single,7853,1,No,Non-Travel,3,22,3,6,6,5,0,4,Remote-First Distributed Teams,Modern asynchronous Slack and Notion workflows.
45,Yes,Cloud Infrastructure,Async Project Manager,Information Systems,4,0,4,3,3,Divorced,8704,3,No,Non-Travel,4,11,4,0,8,0,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
47,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,3,0,3,1,2,Married,7891,3,Yes,Non-Travel,4,18,5,7,7,3,2,1,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
42,No,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,4,0,1,4,1,Single,11239,3,No,Non-Travel,3,20,3,8,18,1,2,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
41,No,Remote Operations,Virtual Support Lead,Computer Science,2,0,2,3,3,Married,7695,4,No,Non-Travel,4,12,3,1,3,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
44,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,3,0,4,2,1,Married,7301,4,Yes,Non-Travel,3,23,3,1,2,0,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
28,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,3,0,4,4,2,Single,7341,1,No,Non-Travel,3,15,2,0,5,0,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
23,No,Remote Operations,Async Project Manager,Computer Science,5,0,1,3,1,Married,6678,2,No,Non-Travel,4,25,5,0,0,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
39,Yes,Customer Success,Virtual Support Lead,Liberal Arts,2,0,4,1,3,Divorced,10767,1,No,Non-Travel,4,23,4,5,15,1,2,0,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
27,No,Remote Operations,Async Project Manager,Computer Science,4,0,3,4,4,Single,7283,2,No,Non-Travel,3,21,1,2,2,1,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
31,Yes,Customer Success,Async Project Manager,Information Systems,2,0,4,2,2,Single,6829,3,No,Non-Travel,3,14,2,0,0,0,0,0,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
24,Yes,Cloud Infrastructure,Async Project Manager,Information Systems,3,0,3,2,3,Single,7834,2,No,Non-Travel,3,16,5,3,6,2,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
38,No,Cloud Infrastructure,Virtual Support Lead,Information Systems,4,0,1,3,3,Single,7664,3,No,Non-Travel,3,22,2,3,4,1,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
38,Yes,Cloud Infrastructure,Remote Systems Admin,Liberal Arts,4,0,2,3,3,Married,10809,2,Yes,Non-Travel,3,23,4,7,18,2,0,3,Remote-First Distributed Teams,Feeling isolated and disconnected from team culture.
45,Yes,Customer Success,Virtual Support Lead,Information Systems,3,0,3,2,4,Divorced,7490,3,Yes,Non-Travel,4,13,3,3,6,2,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
39,Yes,Remote Operations,Virtual Support Lead,Computer Science,3,0,3,4,2,Married,10502,0,Yes,Non-Travel,3,18,3,8,16,6,2,3,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
46,Yes,Remote Operations,Remote Systems Admin,Information Systems,3,0,1,1,1,Single,11355,0,No,Non-Travel,3,20,5,4,26,2,1,1,Remote-First Distributed Teams,Blurred boundaries between home life and working late.
29,No,Remote Operations,Remote Systems Admin,Liberal Arts,1,0,2,3,2,Married,7194,2,No,Non-Travel,3,15,3,0,2,0,0,0,Remote-First Distributed Teams,Zero commute saves two hours every single day.
33,Yes,Cloud Infrastructure,Async Project Manager,Information Systems,4,0,2,4,3,Married,7533,4,No,Non-Travel,3,16,4,5,6,3,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
29,No,Remote Operations,Async Project Manager,Information Systems,3,0,3,4,2,Married,8489,2,No,Non-Travel,4,13,1,5,6,2,1,3,Remote-First Distributed Teams,High autonomy to structure deep work around life.
46,No,Remote Operations,Async Project Manager,Information Systems,3,0,3,4,3,Single,7661,3,Yes,Non-Travel,3,20,3,1,6,0,0,0,Remote-First Distributed Teams,High autonomy to structure deep work around life.
42,Yes,Remote Operations,Remote Systems Admin,Liberal Arts,3,0,3,3,2,Married,9698,3,No,Non-Travel,3,17,4,0,12,0,0,0,Remote-First Distributed Teams,Timezone lag creates fragmented communication blocks.
