Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
44,Yes,Procurement,Supply Planner,Business,3,14,3,3,3,Married,5141,2,Yes,Travel_Frequently,3,15,1,0,2,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
42,No,Procurement,Fleet Coordinator,Business,3,3,4,3,4,Divorced,5786,3,No,Travel_Frequently,3,11,5,6,7,2,2,1,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
35,No,Procurement,Warehouse Manager,Business,3,11,2,4,3,Single,5353,2,Yes,Travel_Frequently,4,13,2,1,4,1,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
24,No,Fleet Logistics,Fleet Coordinator,Business,3,5,2,3,2,Divorced,5723,0,No,Travel_Frequently,3,16,4,0,6,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
36,Yes,Distribution Hubs,Warehouse Manager,Engineering,3,2,2,2,1,Divorced,6757,1,No,Travel_Frequently,3,16,1,0,13,0,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
51,No,Procurement,Warehouse Manager,Engineering,5,5,3,2,3,Single,5438,2,No,Travel_Rarely,3,16,2,5,5,3,0,1,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
46,No,Procurement,Supply Planner,Business,4,5,3,3,1,Single,8333,3,Yes,Travel_Frequently,3,15,3,9,22,6,4,3,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
31,Yes,Procurement,Fleet Coordinator,Engineering,3,14,2,2,2,Divorced,5250,3,Yes,Travel_Frequently,4,16,2,4,5,3,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
51,No,Distribution Hubs,Fleet Coordinator,Business,5,12,3,4,2,Divorced,5469,2,Yes,Travel_Frequently,3,19,3,2,7,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
23,No,Fleet Logistics,Fleet Coordinator,Business,2,27,3,4,4,Divorced,5432,3,Yes,Travel_Rarely,3,23,5,1,5,1,1,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
47,No,Fleet Logistics,Logistics Specialist,Engineering,3,13,2,4,3,Married,6092,0,Yes,Travel_Frequently,4,23,5,3,10,1,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
45,Yes,Procurement,Fleet Coordinator,Engineering,5,9,3,4,4,Single,5583,2,Yes,Travel_Frequently,3,14,1,1,5,1,1,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
48,Yes,Distribution Hubs,Warehouse Manager,Supply Chain Management,5,18,3,2,3,Single,5519,0,Yes,Travel_Rarely,3,11,2,1,3,0,1,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
29,No,Procurement,Logistics Specialist,Engineering,3,1,3,1,1,Married,5194,1,No,Travel_Rarely,3,15,2,0,4,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
38,No,Procurement,Fleet Coordinator,Supply Chain Management,3,1,3,3,2,Divorced,5824,2,Yes,Travel_Frequently,4,18,1,0,6,0,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
32,No,Procurement,Logistics Specialist,Supply Chain Management,2,3,3,3,3,Married,6665,4,No,Travel_Rarely,3,25,5,4,13,4,1,3,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
36,No,Fleet Logistics,Supply Planner,Supply Chain Management,4,1,4,2,3,Divorced,7123,2,No,Travel_Rarely,4,19,5,2,18,1,1,2,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
34,No,Distribution Hubs,Warehouse Manager,Supply Chain Management,4,6,3,2,4,Single,5043,2,No,Travel_Frequently,3,23,5,0,1,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
45,No,Fleet Logistics,Logistics Specialist,Supply Chain Management,3,6,3,2,4,Divorced,5967,3,No,Travel_Rarely,3,14,2,2,6,0,1,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
38,No,Distribution Hubs,Logistics Specialist,Business,3,10,3,3,2,Single,6053,2,No,Travel_Rarely,4,15,3,3,9,2,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
21,Yes,Procurement,Supply Planner,Engineering,1,14,2,3,2,Divorced,5228,5,Yes,Travel_Frequently,4,21,1,0,3,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
40,No,Fleet Logistics,Fleet Coordinator,Business,4,5,1,3,4,Married,5445,1,No,Travel_Rarely,3,12,2,0,4,0,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
28,Yes,Fleet Logistics,Supply Planner,Supply Chain Management,2,1,3,4,1,Married,4846,3,Yes,Travel_Rarely,3,18,5,0,1,0,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
36,No,Distribution Hubs,Warehouse Manager,Business,1,1,4,4,3,Divorced,7420,2,Yes,Travel_Rarely,3,19,1,16,18,8,2,9,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
34,No,Procurement,Supply Planner,Supply Chain Management,3,12,2,4,4,Single,6964,2,No,Travel_Rarely,3,11,3,1,16,0,1,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
42,Yes,Distribution Hubs,Warehouse Manager,Business,3,17,2,3,3,Married,5414,1,Yes,Travel_Rarely,3,18,1,2,3,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
42,Yes,Fleet Logistics,Supply Planner,Business,5,1,3,4,1,Married,5429,4,Yes,Travel_Rarely,3,25,4,3,4,3,0,3,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
50,Yes,Fleet Logistics,Logistics Specialist,Engineering,5,31,2,1,4,Divorced,8013,4,No,Travel_Frequently,3,17,3,16,26,10,0,9,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
42,No,Fleet Logistics,Supply Planner,Business,3,1,3,4,4,Divorced,5149,2,No,Travel_Frequently,3,17,4,1,2,0,1,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
36,Yes,Fleet Logistics,Logistics Specialist,Business,1,4,4,2,4,Married,6811,3,Yes,Travel_Rarely,3,24,2,9,18,2,1,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
37,No,Distribution Hubs,Supply Planner,Business,3,18,4,3,2,Divorced,5460,1,Yes,Travel_Rarely,3,21,4,0,3,0,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
34,Yes,Procurement,Fleet Coordinator,Engineering,2,2,4,4,4,Single,6506,2,No,Travel_Frequently,4,13,3,14,16,9,4,6,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
32,No,Distribution Hubs,Warehouse Manager,Supply Chain Management,3,8,2,3,2,Divorced,5395,0,No,Travel_Rarely,3,11,3,2,6,2,2,2,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
34,No,Procurement,Warehouse Manager,Business,3,1,3,3,2,Divorced,5368,0,Yes,Travel_Rarely,3,12,5,2,3,1,2,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
43,No,Fleet Logistics,Supply Planner,Engineering,3,2,2,3,3,Single,5833,3,No,Travel_Rarely,3,17,3,5,9,1,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
33,No,Fleet Logistics,Supply Planner,Business,2,8,3,4,1,Divorced,5166,3,No,Travel_Frequently,3,15,4,3,4,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
48,No,Procurement,Logistics Specialist,Business,4,1,3,2,3,Divorced,7414,6,Yes,Travel_Rarely,3,12,5,2,23,2,0,2,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
30,Yes,Fleet Logistics,Logistics Specialist,Engineering,3,26,2,4,2,Single,5670,2,Yes,Travel_Frequently,3,18,1,4,7,4,0,4,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
49,No,Distribution Hubs,Logistics Specialist,Engineering,4,3,3,4,1,Divorced,5356,1,No,Travel_Frequently,3,15,5,0,3,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
46,No,Procurement,Fleet Coordinator,Engineering,3,7,2,3,4,Single,5242,2,No,Travel_Rarely,3,11,1,1,1,0,1,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
36,No,Distribution Hubs,Fleet Coordinator,Business,5,10,3,4,4,Divorced,4971,4,No,Travel_Rarely,3,17,4,0,0,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
37,No,Procurement,Warehouse Manager,Engineering,4,9,3,4,2,Divorced,5736,1,Yes,Travel_Frequently,3,16,2,4,7,1,2,2,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
37,Yes,Procurement,Warehouse Manager,Supply Chain Management,3,8,4,1,3,Divorced,5363,3,No,Travel_Rarely,3,14,2,1,3,0,1,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
32,Yes,Distribution Hubs,Supply Planner,Business,3,9,3,3,4,Divorced,5581,2,No,Travel_Rarely,3,13,2,4,7,2,4,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
31,Yes,Fleet Logistics,Supply Planner,Engineering,5,4,2,4,3,Single,5394,4,No,Travel_Frequently,3,18,4,0,3,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
27,No,Fleet Logistics,Supply Planner,Engineering,4,1,1,2,3,Married,5270,3,Yes,Travel_Rarely,3,22,5,3,4,3,2,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
22,No,Fleet Logistics,Logistics Specialist,Business,5,34,2,2,4,Married,5602,4,Yes,Travel_Frequently,3,18,3,2,4,0,0,1,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
41,Yes,Procurement,Supply Planner,Supply Chain Management,1,1,3,1,2,Single,5840,3,Yes,Travel_Frequently,3,20,3,5,9,5,0,4,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
51,No,Fleet Logistics,Supply Planner,Engineering,3,1,4,4,3,Married,6031,3,Yes,Travel_Rarely,3,21,1,1,10,0,1,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
23,No,Fleet Logistics,Logistics Specialist,Business,3,3,3,3,3,Married,5002,4,Yes,Travel_Frequently,4,14,4,0,1,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
44,No,Procurement,Warehouse Manager,Engineering,3,8,2,2,3,Single,5428,2,Yes,Travel_Rarely,3,15,5,0,3,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
44,No,Procurement,Warehouse Manager,Supply Chain Management,3,2,3,4,1,Divorced,5886,2,Yes,Travel_Frequently,3,21,4,2,9,2,2,1,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
34,Yes,Distribution Hubs,Warehouse Manager,Supply Chain Management,4,2,2,4,3,Single,5904,5,Yes,Travel_Rarely,3,24,5,8,10,5,6,2,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
34,Yes,Fleet Logistics,Logistics Specialist,Business,2,1,4,1,2,Divorced,5139,7,Yes,Travel_Frequently,3,15,4,0,3,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
35,No,Fleet Logistics,Logistics Specialist,Business,5,4,4,2,2,Single,5821,3,Yes,Travel_Rarely,4,21,5,5,6,2,5,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
29,Yes,Procurement,Fleet Coordinator,Supply Chain Management,2,2,3,3,3,Divorced,5664,3,No,Travel_Rarely,3,19,4,6,7,5,1,2,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
39,Yes,Procurement,Warehouse Manager,Business,3,7,3,2,2,Divorced,6700,1,Yes,Travel_Rarely,3,15,3,2,12,2,0,2,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
42,No,Procurement,Supply Planner,Engineering,3,2,3,2,2,Single,5278,3,No,Travel_Rarely,3,13,3,2,5,1,1,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
36,Yes,Distribution Hubs,Warehouse Manager,Supply Chain Management,4,1,2,4,3,Married,5689,6,Yes,Travel_Frequently,3,16,5,2,5,2,2,2,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
31,Yes,Distribution Hubs,Logistics Specialist,Business,4,1,2,2,2,Married,5175,5,No,Travel_Rarely,4,25,5,0,2,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
39,Yes,Distribution Hubs,Supply Planner,Supply Chain Management,4,3,4,2,1,Single,6836,3,No,Travel_Frequently,3,18,4,0,19,0,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
27,No,Procurement,Warehouse Manager,Supply Chain Management,1,1,3,2,1,Married,6255,4,No,Travel_Rarely,3,17,5,4,9,2,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
26,No,Procurement,Fleet Coordinator,Supply Chain Management,3,2,4,2,3,Single,5985,5,Yes,Travel_Frequently,3,23,4,6,8,2,0,4,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
37,No,Distribution Hubs,Logistics Specialist,Supply Chain Management,3,5,2,3,1,Divorced,5308,2,Yes,Travel_Rarely,3,25,1,0,2,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
33,Yes,Fleet Logistics,Fleet Coordinator,Business,3,11,4,2,2,Divorced,6721,4,Yes,Travel_Frequently,3,16,1,8,14,3,1,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
44,No,Fleet Logistics,Supply Planner,Supply Chain Management,3,9,3,3,4,Married,6474,2,Yes,Travel_Frequently,3,14,5,13,15,7,2,7,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
31,Yes,Fleet Logistics,Supply Planner,Business,4,2,1,4,2,Divorced,5456,1,Yes,Travel_Frequently,3,20,3,2,3,1,2,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
23,Yes,Procurement,Fleet Coordinator,Engineering,3,1,2,3,2,Single,5465,4,No,Travel_Frequently,3,15,1,1,5,0,1,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
35,No,Procurement,Fleet Coordinator,Business,2,1,3,4,4,Married,6606,2,Yes,Travel_Rarely,3,17,3,5,17,3,0,2,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
47,Yes,Fleet Logistics,Supply Planner,Supply Chain Management,3,3,3,1,2,Single,6751,1,Yes,Travel_Frequently,4,16,5,12,14,7,4,5,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
33,Yes,Procurement,Fleet Coordinator,Supply Chain Management,3,6,4,4,2,Married,6755,2,No,Travel_Rarely,3,23,3,7,14,6,1,5,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
30,No,Procurement,Fleet Coordinator,Business,4,2,3,3,3,Single,5326,1,Yes,Travel_Rarely,3,16,4,1,2,1,1,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
26,No,Fleet Logistics,Warehouse Manager,Business,4,9,3,3,4,Single,5671,2,No,Travel_Rarely,3,19,2,4,8,0,1,2,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
34,Yes,Distribution Hubs,Fleet Coordinator,Business,5,1,1,2,2,Married,7451,2,No,Travel_Rarely,3,16,5,7,16,1,2,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
21,No,Procurement,Fleet Coordinator,Supply Chain Management,2,3,2,2,3,Single,5448,7,Yes,Travel_Frequently,3,15,1,1,3,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
40,Yes,Distribution Hubs,Fleet Coordinator,Engineering,5,11,3,2,3,Married,5966,4,Yes,Travel_Rarely,3,14,3,2,9,2,2,2,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
42,No,Procurement,Supply Planner,Engineering,3,21,1,3,1,Married,5495,3,Yes,Travel_Frequently,3,16,1,3,3,3,3,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
28,No,Fleet Logistics,Warehouse Manager,Engineering,4,1,1,3,3,Married,5466,2,Yes,Travel_Frequently,3,18,4,2,4,1,2,1,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
33,Yes,Procurement,Logistics Specialist,Engineering,3,1,3,4,1,Single,5364,0,Yes,Travel_Rarely,3,22,2,3,6,3,0,3,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
31,No,Fleet Logistics,Logistics Specialist,Engineering,3,2,3,3,2,Divorced,6202,2,Yes,Travel_Frequently,3,24,3,7,13,0,4,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
30,No,Distribution Hubs,Fleet Coordinator,Business,3,1,2,4,3,Married,6054,5,No,Travel_Rarely,3,17,1,9,9,4,2,3,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
45,No,Distribution Hubs,Fleet Coordinator,Business,4,5,2,3,3,Divorced,4911,2,Yes,Travel_Rarely,3,17,1,1,1,1,1,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
36,Yes,Fleet Logistics,Fleet Coordinator,Business,3,1,4,3,3,Married,5193,1,Yes,Travel_Frequently,3,15,1,0,2,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
24,Yes,Procurement,Fleet Coordinator,Business,3,3,2,4,4,Married,5749,3,No,Travel_Rarely,3,14,1,3,5,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
32,Yes,Procurement,Logistics Specialist,Business,4,12,2,3,1,Divorced,6428,2,No,Travel_Frequently,3,20,1,1,12,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
48,Yes,Distribution Hubs,Logistics Specialist,Engineering,3,5,2,1,1,Single,6815,4,Yes,Travel_Frequently,4,24,3,6,13,6,0,4,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
29,No,Distribution Hubs,Fleet Coordinator,Business,3,9,3,2,4,Single,6221,3,Yes,Travel_Rarely,3,20,2,9,9,7,8,5,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
37,Yes,Distribution Hubs,Fleet Coordinator,Supply Chain Management,4,1,2,3,2,Divorced,4928,4,Yes,Travel_Rarely,3,21,2,1,2,0,0,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
43,No,Fleet Logistics,Supply Planner,Business,3,1,4,4,3,Divorced,5850,5,No,Travel_Rarely,3,14,5,5,7,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
48,No,Fleet Logistics,Supply Planner,Business,3,1,4,3,3,Married,5355,1,Yes,Travel_Rarely,3,12,1,3,4,2,3,1,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
44,No,Distribution Hubs,Warehouse Manager,Business,4,1,4,4,3,Divorced,6844,2,No,Travel_Rarely,4,20,4,1,16,1,0,1,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
41,Yes,Fleet Logistics,Supply Planner,Engineering,3,1,3,3,3,Married,5772,2,Yes,Travel_Rarely,3,21,3,2,7,1,1,2,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
36,No,Fleet Logistics,Logistics Specialist,Engineering,4,11,2,3,1,Single,5028,3,Yes,Travel_Rarely,3,11,5,0,1,0,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
40,No,Procurement,Supply Planner,Engineering,4,1,2,3,3,Single,5745,3,Yes,Travel_Rarely,3,18,4,3,6,3,3,1,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
39,No,Procurement,Logistics Specialist,Supply Chain Management,5,1,4,3,2,Single,5305,0,No,Travel_Frequently,3,22,5,3,3,3,1,2,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
25,No,Procurement,Warehouse Manager,Supply Chain Management,2,1,3,4,4,Divorced,5079,2,No,Travel_Frequently,3,19,4,2,3,0,1,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
57,No,Distribution Hubs,Logistics Specialist,Business,3,6,3,3,2,Married,6612,3,No,Travel_Frequently,3,17,4,10,16,8,2,7,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
41,Yes,Distribution Hubs,Fleet Coordinator,Business,5,21,3,2,3,Divorced,5016,1,No,Travel_Rarely,3,15,4,0,1,0,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
36,No,Distribution Hubs,Warehouse Manager,Business,3,1,2,4,3,Married,7051,4,Yes,Travel_Frequently,3,14,5,12,18,8,1,7,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
50,No,Procurement,Supply Planner,Engineering,3,1,2,2,1,Single,5478,1,Yes,Travel_Frequently,4,24,4,2,6,0,2,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
31,No,Procurement,Fleet Coordinator,Supply Chain Management,3,11,2,3,2,Married,6474,0,No,Travel_Rarely,3,25,5,2,11,1,1,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
35,No,Distribution Hubs,Logistics Specialist,Supply Chain Management,3,31,4,3,2,Married,6361,1,No,Travel_Rarely,3,25,2,8,9,2,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
43,No,Procurement,Warehouse Manager,Engineering,4,22,3,2,4,Single,5864,3,No,Travel_Frequently,4,20,2,4,8,0,3,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
42,No,Fleet Logistics,Warehouse Manager,Business,4,17,2,3,4,Single,4927,1,Yes,Travel_Frequently,3,21,4,1,1,0,0,0,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
44,Yes,Fleet Logistics,Logistics Specialist,Engineering,2,12,1,3,2,Married,5498,6,No,Travel_Frequently,3,13,3,2,3,0,2,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
33,No,Fleet Logistics,Warehouse Manager,Business,3,2,4,4,2,Divorced,6722,5,Yes,Travel_Frequently,3,24,4,8,12,8,0,8,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
34,Yes,Procurement,Fleet Coordinator,Supply Chain Management,4,19,2,1,2,Divorced,6312,2,No,Travel_Frequently,4,16,5,1,9,0,1,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
40,No,Fleet Logistics,Logistics Specialist,Engineering,3,1,4,3,2,Divorced,5469,6,No,Travel_Rarely,3,16,5,6,7,4,1,2,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
34,Yes,Procurement,Logistics Specialist,Engineering,4,10,1,3,4,Married,7159,4,Yes,Travel_Frequently,3,17,5,12,16,7,2,4,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
43,No,Fleet Logistics,Warehouse Manager,Business,2,15,3,3,3,Single,5461,2,No,Travel_Rarely,3,12,4,1,5,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
37,No,Fleet Logistics,Warehouse Manager,Supply Chain Management,5,8,3,4,3,Divorced,6089,2,No,Travel_Frequently,3,19,1,5,11,4,1,3,Logistics & Global Supply Chain,Dynamic problem solving across global freight lanes.
38,No,Distribution Hubs,Logistics Specialist,Supply Chain Management,2,15,4,2,3,Single,5287,3,No,Travel_Rarely,3,21,2,4,4,4,1,3,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
23,No,Distribution Hubs,Fleet Coordinator,Supply Chain Management,4,3,3,2,3,Single,5493,3,Yes,Travel_Rarely,3,24,3,2,5,0,2,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
45,No,Distribution Hubs,Warehouse Manager,Supply Chain Management,3,1,3,3,3,Divorced,7035,2,No,Travel_Frequently,3,15,3,7,20,3,7,4,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
29,No,Distribution Hubs,Logistics Specialist,Supply Chain Management,2,8,3,4,3,Single,5628,2,No,Travel_Frequently,3,23,3,3,7,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
25,Yes,Procurement,Supply Planner,Business,3,4,2,3,3,Divorced,5779,3,No,Travel_Rarely,3,23,1,4,7,0,1,1,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
24,No,Distribution Hubs,Logistics Specialist,Business,4,2,3,4,2,Divorced,5164,1,No,Travel_Frequently,3,21,5,0,2,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
36,Yes,Procurement,Supply Planner,Engineering,1,1,1,3,2,Single,5317,3,No,Travel_Frequently,3,13,1,2,2,0,0,1,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
37,Yes,Procurement,Supply Planner,Business,5,3,3,2,3,Married,7179,3,No,Travel_Rarely,3,25,3,8,18,5,3,5,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
40,Yes,Fleet Logistics,Warehouse Manager,Supply Chain Management,1,8,3,3,4,Married,6292,6,Yes,Travel_Rarely,4,11,3,1,13,0,1,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
32,Yes,Fleet Logistics,Logistics Specialist,Business,3,8,2,3,2,Single,6384,7,Yes,Travel_Rarely,3,24,4,5,14,2,1,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
49,Yes,Distribution Hubs,Warehouse Manager,Business,2,3,4,3,1,Single,9094,3,Yes,Travel_Frequently,3,25,3,6,27,5,2,1,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
41,Yes,Distribution Hubs,Warehouse Manager,Supply Chain Management,3,11,1,1,4,Married,8298,3,Yes,Travel_Frequently,4,22,1,2,22,0,0,0,Logistics & Global Supply Chain,Night shifts during holiday peaks are grueling.
47,No,Fleet Logistics,Warehouse Manager,Supply Chain Management,2,34,1,3,4,Divorced,5038,0,Yes,Travel_Rarely,3,21,1,0,1,0,0,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
35,No,Procurement,Warehouse Manager,Business,4,17,2,1,4,Single,5791,2,No,Travel_Frequently,3,25,1,6,9,2,1,1,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
36,Yes,Fleet Logistics,Logistics Specialist,Business,3,6,2,3,3,Single,7448,2,Yes,Travel_Rarely,3,14,1,9,16,3,0,4,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
38,No,Distribution Hubs,Logistics Specialist,Business,2,4,4,3,1,Married,5122,1,Yes,Travel_Frequently,3,11,4,2,2,0,2,0,Logistics & Global Supply Chain,Clear KPIs and modern tracking technologies.
50,Yes,Distribution Hubs,Supply Planner,Engineering,3,23,2,3,1,Divorced,5084,5,Yes,Travel_Rarely,3,21,5,0,1,0,0,0,Logistics & Global Supply Chain,Vendor delays and port backlogs create constant crises.
40,Yes,Distribution Hubs,Logistics Specialist,Supply Chain Management,3,1,3,3,4,Married,5844,2,No,Travel_Rarely,3,25,2,3,9,0,3,0,Logistics & Global Supply Chain,Little recognition when supply chains run smoothly.
37,No,Distribution Hubs,Supply Planner,Supply Chain Management,2,2,3,3,4,Single,6177,3,No,Travel_Rarely,3,18,3,0,9,0,0,0,Logistics & Global Supply Chain,Solid overtime pay multipliers during peak holiday season.
