Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
23,Yes,Corporate Strategy,Managing Director,MBA,4,29,1,3,3,Single,18865,8,No,Travel_Frequently,3,25,4,1,5,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,No,Finance Leadership,Senior Director,MBA,2,7,1,4,3,Single,18913,4,No,Travel_Rarely,3,16,3,4,4,1,4,1,Executive & Senior Leadership,High governance authority and top-tier resources.
31,Yes,Corporate Strategy,Chief of Staff,MBA,5,12,3,2,2,Divorced,24085,0,No,Travel_Frequently,3,25,4,7,12,3,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
41,No,Corporate Strategy,Senior Director,Economics,3,1,3,3,1,Married,21319,3,Yes,Travel_Frequently,4,20,5,6,12,6,0,2,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
30,No,General Management,Managing Director,Law,3,7,3,4,3,Married,19935,2,No,Travel_Frequently,3,17,4,6,6,3,2,0,Executive & Senior Leadership,High governance authority and top-tier resources.
32,No,General Management,Senior Director,Economics,3,16,4,3,1,Married,22282,1,Yes,Travel_Rarely,3,15,3,9,12,6,2,5,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
47,No,Corporate Strategy,Chief of Staff,Economics,3,6,3,3,1,Divorced,22764,2,No,Travel_Frequently,4,17,1,6,15,3,3,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
51,No,General Management,VP of Operations,Economics,3,3,4,3,2,Married,18194,2,No,Travel_Rarely,3,23,4,0,1,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
22,Yes,Finance Leadership,Chief of Staff,Doctorate,5,17,1,1,3,Single,18572,1,No,Travel_Rarely,3,25,5,2,4,2,2,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
34,No,Finance Leadership,Managing Director,MBA,4,13,2,3,3,Divorced,25769,2,Yes,Travel_Rarely,3,14,3,9,16,4,2,3,Executive & Senior Leadership,High governance authority and top-tier resources.
28,Yes,Corporate Strategy,VP of Operations,Economics,4,18,3,3,4,Married,20178,0,Yes,Travel_Rarely,3,11,5,3,7,3,0,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
28,Yes,Corporate Strategy,Managing Director,Law,2,8,3,2,2,Divorced,19725,0,No,Travel_Rarely,4,21,4,3,5,2,3,3,Executive & Senior Leadership,Extreme isolation at the top of the organization.
29,No,Finance Leadership,Managing Director,Economics,4,11,4,4,2,Single,18722,4,No,Travel_Frequently,3,24,1,0,3,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
27,No,Finance Leadership,VP of Operations,Doctorate,5,10,4,3,1,Married,19748,1,Yes,Travel_Rarely,4,18,2,4,4,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
50,No,Corporate Strategy,Chief of Staff,MBA,2,4,3,3,3,Single,24756,5,Yes,Travel_Rarely,3,22,4,9,15,4,1,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
49,No,General Management,Managing Director,Economics,4,1,3,3,2,Divorced,18207,2,Yes,Travel_Rarely,3,11,3,1,1,1,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
34,Yes,General Management,Chief of Staff,MBA,3,3,4,3,1,Divorced,18741,2,Yes,Travel_Frequently,3,21,3,3,4,2,3,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
24,No,Corporate Strategy,VP of Operations,MBA,3,1,3,4,3,Married,20708,3,No,Travel_Frequently,3,19,4,1,6,1,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
40,No,Finance Leadership,Chief of Staff,Law,2,2,4,2,1,Single,18946,0,Yes,Travel_Frequently,3,24,3,1,2,0,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
34,No,Corporate Strategy,Senior Director,Law,4,2,2,2,2,Single,17745,1,Yes,Travel_Rarely,3,15,3,0,1,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
44,Yes,Corporate Strategy,Managing Director,MBA,3,1,3,4,2,Divorced,19286,1,Yes,Travel_Frequently,3,20,5,3,3,1,3,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
34,Yes,Corporate Strategy,VP of Operations,MBA,3,1,3,2,2,Divorced,22070,8,No,Travel_Rarely,3,11,3,7,10,7,1,5,Executive & Senior Leadership,Extreme isolation at the top of the organization.
53,Yes,Finance Leadership,VP of Operations,MBA,4,3,3,3,2,Divorced,19945,2,Yes,Travel_Rarely,3,23,3,2,4,2,0,2,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
37,No,Finance Leadership,VP of Operations,MBA,4,24,4,3,2,Single,18434,5,No,Travel_Frequently,3,24,5,2,3,2,2,2,Executive & Senior Leadership,High governance authority and top-tier resources.
37,No,Finance Leadership,Managing Director,MBA,5,1,4,4,3,Single,19662,2,Yes,Travel_Rarely,3,13,5,1,5,1,1,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
39,Yes,General Management,VP of Operations,Economics,3,7,1,4,4,Married,18614,4,Yes,Travel_Frequently,3,15,1,0,1,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
38,Yes,Finance Leadership,VP of Operations,MBA,2,2,2,3,4,Married,27420,3,Yes,Travel_Rarely,3,16,5,15,20,8,4,8,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
50,No,Finance Leadership,Managing Director,Doctorate,3,4,3,4,3,Single,19461,2,Yes,Travel_Frequently,3,22,4,1,3,1,1,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
40,Yes,Corporate Strategy,Senior Director,MBA,3,35,3,4,2,Divorced,20394,4,Yes,Travel_Rarely,3,14,3,3,7,0,3,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
41,Yes,General Management,Senior Director,Economics,3,1,4,2,1,Married,18770,0,No,Travel_Frequently,3,13,2,1,2,1,1,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
22,No,General Management,Managing Director,MBA,2,11,1,2,2,Single,19674,2,No,Travel_Rarely,3,24,4,2,4,0,1,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
37,No,Finance Leadership,VP of Operations,MBA,5,6,4,3,3,Married,22869,3,No,Travel_Frequently,3,20,3,0,11,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
29,Yes,Corporate Strategy,Senior Director,Doctorate,4,4,2,2,3,Married,20555,3,Yes,Travel_Frequently,3,21,3,0,7,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,No,Finance Leadership,Chief of Staff,Law,3,12,3,2,3,Married,20450,3,No,Travel_Rarely,3,20,5,4,8,2,4,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
44,No,Corporate Strategy,Senior Director,MBA,3,3,3,3,3,Married,20605,1,Yes,Travel_Frequently,3,16,4,6,6,2,1,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
32,Yes,Corporate Strategy,Senior Director,MBA,3,12,3,3,3,Divorced,20052,3,Yes,Travel_Rarely,3,14,2,3,6,0,3,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
42,No,General Management,Managing Director,MBA,3,1,1,3,3,Married,18502,2,No,Travel_Rarely,3,17,3,1,1,0,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
39,No,Finance Leadership,Managing Director,Doctorate,3,4,1,1,3,Married,23444,3,Yes,Travel_Frequently,3,17,2,3,12,0,1,1,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
35,No,Corporate Strategy,Managing Director,Economics,3,27,3,2,4,Divorced,22138,1,Yes,Travel_Frequently,3,25,1,7,8,2,0,1,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
27,No,General Management,VP of Operations,Doctorate,3,3,3,2,1,Divorced,19431,3,No,Travel_Frequently,3,16,2,0,3,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
42,No,Finance Leadership,Managing Director,Doctorate,4,8,4,4,4,Married,19166,1,No,Travel_Rarely,3,19,1,2,2,0,2,2,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
31,No,Corporate Strategy,Senior Director,Doctorate,5,2,1,2,2,Single,20290,0,No,Travel_Frequently,3,11,3,4,9,1,4,1,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
29,Yes,General Management,Senior Director,Economics,3,4,3,2,2,Married,23180,6,Yes,Travel_Rarely,4,24,1,9,11,3,7,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
33,Yes,General Management,Chief of Staff,MBA,2,8,1,4,3,Single,18258,0,Yes,Travel_Rarely,3,13,3,3,3,0,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
39,Yes,Corporate Strategy,Senior Director,Economics,4,14,3,4,3,Single,18922,0,No,Travel_Rarely,3,13,4,1,3,0,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
52,No,General Management,Chief of Staff,MBA,5,1,4,3,3,Single,25557,2,No,Travel_Frequently,3,12,2,12,21,2,1,3,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
32,Yes,General Management,Managing Director,MBA,3,4,1,1,2,Divorced,17942,0,Yes,Travel_Rarely,3,18,3,1,1,1,0,1,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
38,Yes,Finance Leadership,Senior Director,MBA,5,34,3,3,2,Married,19932,3,Yes,Travel_Frequently,3,15,5,4,8,1,0,2,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
41,No,Corporate Strategy,VP of Operations,Doctorate,5,8,3,3,3,Divorced,24057,1,No,Travel_Rarely,3,12,5,1,13,1,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
44,No,Finance Leadership,Chief of Staff,Law,3,4,1,3,2,Married,20004,1,Yes,Travel_Rarely,3,20,4,6,6,0,5,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
31,Yes,Finance Leadership,Chief of Staff,Doctorate,3,2,1,2,1,Married,22054,0,Yes,Travel_Rarely,3,16,2,10,12,4,2,3,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
58,No,Finance Leadership,Chief of Staff,Economics,4,16,4,1,3,Married,22715,1,No,Travel_Rarely,4,21,1,3,13,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
43,No,Corporate Strategy,VP of Operations,Doctorate,4,1,3,3,2,Single,21187,2,Yes,Travel_Frequently,4,17,2,3,6,3,1,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
38,No,Corporate Strategy,Senior Director,Doctorate,4,6,3,4,4,Divorced,20405,1,Yes,Travel_Frequently,3,25,1,0,6,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
33,No,Corporate Strategy,VP of Operations,Law,5,4,3,2,2,Married,18118,3,No,Travel_Frequently,3,11,3,2,2,2,2,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
49,No,Finance Leadership,Chief of Staff,Law,3,6,1,3,2,Divorced,18512,2,Yes,Travel_Frequently,3,14,3,2,4,2,2,2,Executive & Senior Leadership,High governance authority and top-tier resources.
39,No,Corporate Strategy,Senior Director,Economics,2,6,3,4,2,Divorced,19936,1,Yes,Travel_Frequently,3,12,3,3,7,2,1,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
44,No,Corporate Strategy,Managing Director,Economics,4,38,3,3,3,Divorced,21960,2,Yes,Travel_Rarely,3,14,2,2,8,0,1,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
41,No,Corporate Strategy,VP of Operations,Law,1,17,2,3,1,Married,21052,4,No,Travel_Frequently,3,22,5,0,9,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
31,No,Finance Leadership,VP of Operations,Economics,5,1,1,3,1,Divorced,21632,4,No,Travel_Frequently,3,13,1,2,11,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
35,No,General Management,Chief of Staff,Economics,3,6,3,3,3,Single,19380,2,No,Travel_Frequently,3,24,2,2,3,2,0,2,Executive & Senior Leadership,High governance authority and top-tier resources.
44,No,Finance Leadership,Chief of Staff,Law,3,6,4,4,4,Married,21064,2,Yes,Travel_Frequently,3,14,5,4,8,0,1,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
48,No,General Management,VP of Operations,Law,3,10,2,1,4,Married,19956,4,Yes,Travel_Frequently,3,19,5,5,5,4,1,3,Executive & Senior Leadership,Extreme isolation at the top of the organization.
36,Yes,General Management,Managing Director,Doctorate,3,2,3,4,3,Divorced,17984,2,Yes,Travel_Rarely,3,16,3,0,1,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
26,No,Corporate Strategy,Senior Director,Economics,3,5,3,2,4,Divorced,19725,1,Yes,Travel_Rarely,3,18,4,0,3,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
35,No,Corporate Strategy,Senior Director,MBA,3,7,2,1,2,Divorced,23388,4,No,Travel_Rarely,3,24,5,9,17,3,2,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
38,No,General Management,Chief of Staff,Law,2,4,3,2,3,Single,18514,5,No,Travel_Rarely,3,16,3,0,3,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
39,No,General Management,Chief of Staff,MBA,4,4,4,2,2,Single,19138,2,No,Travel_Rarely,3,23,5,1,2,1,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
51,No,General Management,Chief of Staff,Doctorate,2,11,3,4,3,Divorced,22883,2,Yes,Travel_Frequently,3,15,3,0,15,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
32,Yes,Finance Leadership,Chief of Staff,Law,3,9,2,2,1,Divorced,22364,3,No,Travel_Rarely,3,19,5,12,14,5,0,5,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
44,Yes,General Management,Chief of Staff,Law,2,2,2,4,4,Divorced,19764,3,Yes,Travel_Rarely,3,24,1,4,4,3,4,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
26,No,General Management,Managing Director,MBA,4,1,3,2,1,Single,21116,2,No,Travel_Rarely,3,25,3,6,8,5,1,4,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
45,No,Finance Leadership,VP of Operations,Law,3,8,3,2,3,Single,19778,2,No,Travel_Frequently,3,17,4,0,7,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
32,Yes,General Management,Chief of Staff,Law,3,11,1,3,3,Single,24761,4,No,Travel_Frequently,4,24,4,7,14,3,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,Yes,General Management,Chief of Staff,Economics,3,6,3,1,1,Divorced,19586,5,No,Travel_Frequently,3,24,5,1,3,0,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
46,No,Finance Leadership,Chief of Staff,Doctorate,4,1,4,3,1,Married,21025,1,No,Travel_Frequently,3,20,4,3,7,3,0,3,Executive & Senior Leadership,High governance authority and top-tier resources.
51,Yes,Finance Leadership,Senior Director,Law,5,8,3,3,4,Single,17766,4,Yes,Travel_Frequently,3,11,2,0,0,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
38,No,General Management,Managing Director,Doctorate,3,1,1,2,2,Single,23500,1,Yes,Travel_Rarely,3,15,5,11,12,7,1,6,Executive & Senior Leadership,Extreme isolation at the top of the organization.
30,No,Corporate Strategy,Managing Director,Doctorate,4,10,4,4,3,Married,22572,3,No,Travel_Rarely,3,20,4,10,11,5,1,2,Executive & Senior Leadership,High governance authority and top-tier resources.
43,No,General Management,Senior Director,MBA,2,7,1,3,2,Divorced,19168,0,Yes,Travel_Frequently,3,19,4,2,2,0,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
36,No,Corporate Strategy,Chief of Staff,Law,4,10,2,4,2,Married,20768,4,Yes,Travel_Frequently,3,25,4,2,6,2,2,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
22,No,Corporate Strategy,VP of Operations,MBA,3,5,2,1,2,Divorced,19326,3,No,Travel_Frequently,3,11,2,2,4,2,1,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
45,Yes,Finance Leadership,VP of Operations,Law,2,3,3,2,2,Single,21269,0,Yes,Travel_Frequently,3,12,4,4,7,3,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
45,No,Finance Leadership,Senior Director,Law,4,8,4,3,4,Single,24113,4,Yes,Travel_Frequently,3,15,2,0,13,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
40,No,Corporate Strategy,Managing Director,Economics,3,6,4,2,3,Divorced,20634,2,Yes,Travel_Rarely,3,25,4,3,6,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
46,Yes,General Management,Senior Director,Law,3,3,3,1,2,Divorced,18209,0,Yes,Travel_Frequently,3,24,1,3,3,2,3,3,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
24,Yes,Finance Leadership,Chief of Staff,Economics,3,1,2,1,3,Married,20065,3,Yes,Travel_Rarely,3,25,1,3,6,3,3,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
54,No,General Management,VP of Operations,Doctorate,5,8,3,2,1,Married,21678,0,No,Travel_Frequently,3,24,1,7,11,1,3,3,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
43,Yes,Corporate Strategy,VP of Operations,Doctorate,1,40,2,2,2,Married,28095,2,No,Travel_Rarely,3,17,5,17,22,7,0,4,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
33,No,Corporate Strategy,Senior Director,Doctorate,4,1,2,1,2,Single,24847,2,Yes,Travel_Frequently,4,17,2,11,15,7,2,4,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
35,No,General Management,Managing Director,Economics,5,1,3,2,3,Single,24835,4,Yes,Travel_Rarely,3,20,3,1,16,0,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
31,Yes,General Management,Chief of Staff,MBA,4,6,2,4,4,Single,19253,3,Yes,Travel_Rarely,4,19,2,4,4,1,2,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
33,Yes,Corporate Strategy,Chief of Staff,Law,3,1,2,3,3,Divorced,20887,4,Yes,Travel_Rarely,3,15,3,9,10,8,5,9,Executive & Senior Leadership,Extreme isolation at the top of the organization.
45,No,Corporate Strategy,Senior Director,MBA,3,13,3,3,1,Divorced,22355,2,No,Travel_Frequently,3,16,3,4,9,2,1,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
34,No,Finance Leadership,Senior Director,Doctorate,3,22,3,1,3,Single,19265,4,Yes,Travel_Frequently,3,25,4,1,5,1,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
42,No,Corporate Strategy,Chief of Staff,Law,4,1,3,2,3,Divorced,20194,4,Yes,Travel_Frequently,3,19,2,6,8,1,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
30,No,General Management,Managing Director,Doctorate,4,8,3,3,3,Divorced,19233,1,Yes,Travel_Rarely,3,17,3,5,6,0,3,0,Executive & Senior Leadership,High governance authority and top-tier resources.
35,No,General Management,VP of Operations,MBA,4,1,3,3,1,Single,18919,4,No,Travel_Rarely,3,25,2,0,4,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
34,Yes,Finance Leadership,Senior Director,MBA,3,2,3,4,3,Single,25816,1,Yes,Travel_Rarely,3,17,1,0,16,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
35,Yes,Finance Leadership,Managing Director,Economics,3,1,3,3,3,Married,21214,5,No,Travel_Rarely,3,13,5,6,6,6,5,6,Executive & Senior Leadership,Extreme isolation at the top of the organization.
39,No,General Management,VP of Operations,Economics,2,12,2,4,1,Single,21721,5,Yes,Travel_Rarely,3,24,4,8,9,3,7,3,Executive & Senior Leadership,High governance authority and top-tier resources.
37,Yes,Finance Leadership,Chief of Staff,MBA,5,4,4,4,3,Married,19166,8,No,Travel_Rarely,3,15,3,1,4,1,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
30,No,Finance Leadership,Senior Director,Economics,4,1,4,3,3,Divorced,21373,2,Yes,Travel_Rarely,3,18,3,9,10,6,3,3,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
40,Yes,Corporate Strategy,Chief of Staff,Law,5,15,3,1,1,Married,22471,3,No,Travel_Frequently,3,20,1,1,14,1,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
28,No,Corporate Strategy,Managing Director,Law,4,7,3,1,3,Divorced,19747,2,No,Travel_Frequently,3,20,2,1,3,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
44,No,General Management,Managing Director,Economics,3,38,3,1,1,Divorced,18850,3,No,Travel_Frequently,4,15,3,1,4,1,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
48,Yes,Corporate Strategy,Senior Director,Law,4,13,2,1,1,Divorced,23777,1,Yes,Travel_Frequently,3,25,4,11,13,8,4,7,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
41,No,Corporate Strategy,Chief of Staff,Law,3,22,1,4,4,Married,20156,5,No,Travel_Rarely,4,11,2,0,5,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
35,No,General Management,VP of Operations,Law,4,8,3,3,2,Married,19810,2,No,Travel_Rarely,3,16,5,4,4,1,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
42,No,Finance Leadership,VP of Operations,Law,4,1,3,2,2,Single,21049,3,No,Travel_Rarely,3,21,1,3,8,0,0,2,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
50,Yes,Finance Leadership,Senior Director,Doctorate,4,1,4,4,1,Divorced,32500,0,No,Travel_Frequently,3,14,2,7,32,0,6,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
47,Yes,Corporate Strategy,Managing Director,Economics,2,7,3,3,3,Married,22660,2,Yes,Travel_Frequently,4,14,2,3,12,3,1,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
47,No,General Management,Chief of Staff,Law,2,32,3,4,4,Divorced,18836,2,Yes,Travel_Frequently,3,14,1,1,4,0,1,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
34,Yes,Corporate Strategy,Chief of Staff,Economics,5,27,2,1,3,Single,20353,1,Yes,Travel_Rarely,3,18,3,2,6,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
34,No,General Management,Senior Director,Economics,3,6,3,4,1,Divorced,18823,2,No,Travel_Rarely,3,20,3,1,4,1,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
34,No,General Management,Managing Director,MBA,3,11,2,3,3,Single,18263,2,No,Travel_Frequently,3,18,2,2,3,1,0,1,Executive & Senior Leadership,High governance authority and top-tier resources.
21,No,General Management,Managing Director,Law,3,9,2,2,4,Single,19755,3,No,Travel_Rarely,3,18,1,0,3,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
27,No,Finance Leadership,Senior Director,Doctorate,3,3,2,3,3,Single,20730,3,No,Travel_Frequently,3,24,3,0,9,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
41,No,General Management,Managing Director,MBA,4,17,2,3,4,Divorced,18528,1,Yes,Travel_Rarely,3,12,3,1,1,0,1,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
40,No,Finance Leadership,VP of Operations,Economics,3,2,3,4,4,Married,20248,4,No,Travel_Rarely,3,15,5,2,5,0,2,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
34,No,Finance Leadership,Managing Director,Law,3,1,3,2,3,Married,24249,5,No,Travel_Rarely,3,25,1,2,16,0,2,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
37,Yes,Finance Leadership,Managing Director,Law,3,5,3,1,2,Divorced,23093,3,Yes,Travel_Rarely,3,23,1,0,10,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
39,No,Corporate Strategy,VP of Operations,Doctorate,4,4,3,2,4,Single,18996,3,No,Travel_Rarely,3,13,5,4,4,1,3,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,Yes,Finance Leadership,Chief of Staff,MBA,3,1,4,1,2,Married,26086,2,Yes,Travel_Frequently,3,11,2,6,20,1,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
21,No,General Management,Senior Director,Economics,4,1,3,2,2,Married,18825,2,No,Travel_Rarely,4,15,5,1,2,0,1,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,No,General Management,VP of Operations,Economics,3,1,3,2,2,Divorced,18867,3,No,Travel_Frequently,3,11,1,1,5,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
43,No,General Management,VP of Operations,Doctorate,4,8,3,2,1,Divorced,22948,1,No,Travel_Rarely,3,22,1,0,14,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
37,No,Finance Leadership,Managing Director,Law,3,5,4,3,3,Single,21915,2,No,Travel_Rarely,3,24,5,3,11,2,2,3,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
40,Yes,Finance Leadership,Chief of Staff,Doctorate,3,13,4,3,4,Married,18260,2,Yes,Travel_Frequently,3,15,3,1,2,1,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
41,No,Finance Leadership,Senior Director,Economics,5,19,1,2,2,Divorced,19883,2,No,Travel_Rarely,3,25,1,5,7,3,2,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
43,Yes,Corporate Strategy,Chief of Staff,Economics,3,4,3,4,1,Divorced,26207,3,Yes,Travel_Rarely,3,20,2,3,16,2,3,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
35,No,Finance Leadership,Chief of Staff,Law,4,20,2,2,2,Single,19293,5,No,Travel_Frequently,3,19,1,4,6,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
49,No,Corporate Strategy,Chief of Staff,Economics,3,7,3,1,2,Divorced,27056,3,Yes,Travel_Rarely,3,18,3,7,23,2,4,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
36,No,Corporate Strategy,Managing Director,Law,2,1,3,4,1,Married,19718,3,Yes,Travel_Rarely,3,15,4,2,5,0,1,0,Executive & Senior Leadership,High governance authority and top-tier resources.
36,Yes,Corporate Strategy,VP of Operations,Law,4,4,4,3,3,Single,21350,3,Yes,Travel_Frequently,3,21,2,4,7,4,2,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
41,No,Finance Leadership,Senior Director,Economics,4,3,3,3,3,Divorced,17954,1,No,Travel_Rarely,3,24,3,0,0,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
33,Yes,Corporate Strategy,VP of Operations,MBA,5,3,3,1,1,Single,21310,4,Yes,Travel_Rarely,3,21,1,1,8,1,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
38,No,Corporate Strategy,Senior Director,Law,3,1,4,3,4,Single,19405,1,No,Travel_Frequently,4,14,1,3,4,3,2,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
41,No,Corporate Strategy,Managing Director,Economics,3,1,2,2,3,Single,24804,4,No,Travel_Rarely,3,13,3,3,22,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
