Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
42,No,Merchandising,Inventory Specialist,Other,4,4,3,4,3,Single,3164,2,No,Non-Travel,4,23,5,1,3,0,1,1,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
32,Yes,Merchandising,Store Supervisor,Business,3,5,3,4,1,Married,2780,2,Yes,Non-Travel,3,17,4,0,0,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
39,Yes,Customer Experience,Store Supervisor,Marketing,3,6,3,2,1,Married,3459,2,Yes,Non-Travel,3,15,5,6,8,2,0,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
47,Yes,Customer Experience,Store Supervisor,High School,3,2,4,3,3,Single,3526,8,No,Non-Travel,3,14,3,1,8,1,1,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
39,Yes,Merchandising,Inventory Specialist,Business,3,3,1,3,3,Single,3094,3,No,Non-Travel,3,25,2,2,5,1,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
29,No,Customer Experience,Merchandiser,High School,4,6,2,2,2,Single,3349,1,No,Non-Travel,3,25,2,0,7,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
57,No,Merchandising,Customer Lead,Other,3,1,2,4,1,Divorced,3247,2,Yes,Non-Travel,3,18,3,1,6,0,1,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
27,No,Store Operations,Customer Lead,Other,4,6,3,2,3,Divorced,2985,0,No,Non-Travel,3,11,3,0,3,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
38,Yes,Store Operations,Store Supervisor,Marketing,3,7,3,1,2,Married,3739,0,Yes,Non-Travel,3,21,2,3,12,0,2,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
26,No,Merchandising,Store Supervisor,Marketing,4,2,4,3,2,Divorced,3292,4,Yes,Non-Travel,4,19,3,4,5,0,1,2,Retail & Consumer Operations,Good staff discounts and customer interactions.
30,No,Customer Experience,Inventory Specialist,Business,3,1,3,1,2,Married,2945,3,Yes,Non-Travel,4,18,5,2,3,1,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
36,Yes,Store Operations,Customer Lead,Marketing,3,2,4,1,1,Married,3560,2,No,Non-Travel,3,11,2,8,11,4,0,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
30,No,Merchandising,Inventory Specialist,Business,5,11,3,3,3,Divorced,3563,2,No,Non-Travel,3,22,1,6,12,2,0,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
52,No,Store Operations,Merchandiser,High School,3,5,3,3,3,Single,3419,6,No,Non-Travel,3,14,2,5,12,0,5,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
52,Yes,Store Operations,Customer Lead,Marketing,3,7,1,3,1,Divorced,3007,1,Yes,Non-Travel,3,22,4,2,4,1,2,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
26,Yes,Customer Experience,Inventory Specialist,Business,5,20,3,2,3,Single,3177,3,No,Non-Travel,3,12,4,6,6,2,1,1,Retail & Consumer Operations,High customer friction with little management backing.
43,Yes,Store Operations,Store Supervisor,High School,4,3,3,2,2,Divorced,2997,4,Yes,Non-Travel,3,16,1,0,3,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
35,No,Merchandising,Customer Lead,High School,3,1,4,3,3,Divorced,3083,2,No,Non-Travel,3,11,1,0,5,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
36,No,Merchandising,Inventory Specialist,Business,2,10,1,3,3,Single,3097,2,Yes,Non-Travel,3,17,5,1,4,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
37,Yes,Merchandising,Store Supervisor,High School,5,8,2,1,2,Single,3881,3,No,Non-Travel,3,16,5,13,13,9,2,6,Retail & Consumer Operations,High customer friction with little management backing.
36,Yes,Merchandising,Customer Lead,Other,3,19,2,2,4,Married,3005,2,Yes,Non-Travel,3,22,3,2,4,1,2,1,Retail & Consumer Operations,High customer friction with little management backing.
27,No,Customer Experience,Inventory Specialist,Other,5,3,2,4,3,Married,3239,2,Yes,Non-Travel,3,25,1,3,4,3,0,2,Retail & Consumer Operations,Good staff discounts and customer interactions.
27,No,Merchandising,Merchandiser,Other,3,2,3,1,4,Married,3477,0,No,Non-Travel,3,20,2,0,7,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
28,No,Store Operations,Inventory Specialist,Business,1,9,3,4,4,Married,3494,1,No,Non-Travel,3,21,5,0,10,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
44,Yes,Customer Experience,Customer Lead,Marketing,3,13,3,2,1,Divorced,2972,2,No,Non-Travel,4,20,1,3,4,2,3,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
31,No,Customer Experience,Merchandiser,High School,4,26,2,2,1,Married,3296,2,No,Non-Travel,3,17,3,5,7,4,5,3,Retail & Consumer Operations,High customer friction with little management backing.
40,Yes,Store Operations,Store Supervisor,Other,4,8,3,2,3,Married,3378,1,Yes,Non-Travel,3,21,1,0,9,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
40,Yes,Customer Experience,Inventory Specialist,High School,2,2,3,3,1,Divorced,4335,2,Yes,Non-Travel,3,20,1,8,21,6,3,4,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
40,No,Merchandising,Merchandiser,Marketing,3,1,3,4,4,Divorced,3112,1,No,Non-Travel,3,14,2,3,4,0,0,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
40,No,Store Operations,Store Supervisor,Other,3,3,3,3,2,Married,3064,2,Yes,Non-Travel,3,18,4,5,6,2,1,1,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
40,No,Store Operations,Merchandiser,Other,3,4,4,3,3,Single,3515,4,No,Non-Travel,3,21,4,8,10,3,1,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
41,Yes,Merchandising,Merchandiser,Other,2,7,2,3,2,Single,3007,2,Yes,Non-Travel,3,19,4,0,3,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
27,No,Merchandising,Customer Lead,Marketing,4,5,3,3,2,Single,3227,4,Yes,Non-Travel,3,16,5,3,5,3,0,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
25,No,Merchandising,Customer Lead,Other,2,8,3,3,2,Single,3146,1,No,Non-Travel,3,22,2,0,3,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
49,No,Store Operations,Inventory Specialist,High School,2,3,3,4,1,Married,3156,4,Yes,Non-Travel,3,20,2,3,5,1,3,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
53,No,Merchandising,Merchandiser,Business,2,1,3,3,4,Divorced,3396,2,No,Non-Travel,3,24,3,4,11,0,1,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
30,No,Store Operations,Store Supervisor,Marketing,3,7,3,4,4,Married,3871,2,No,Non-Travel,3,22,3,10,12,7,1,3,Retail & Consumer Operations,Good staff discounts and customer interactions.
34,Yes,Customer Experience,Customer Lead,Marketing,4,6,2,4,1,Married,3655,8,No,Non-Travel,3,13,2,3,11,2,3,3,Retail & Consumer Operations,High customer friction with little management backing.
34,No,Store Operations,Store Supervisor,Business,4,7,4,4,1,Single,2792,2,Yes,Non-Travel,3,17,3,1,1,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
29,Yes,Customer Experience,Inventory Specialist,Marketing,2,11,1,1,2,Divorced,3222,2,No,Non-Travel,4,18,2,5,5,4,0,2,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
38,No,Store Operations,Merchandiser,Business,5,8,4,3,1,Divorced,2869,2,Yes,Non-Travel,3,24,3,0,2,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
42,No,Store Operations,Store Supervisor,Business,5,1,3,3,4,Married,2910,5,No,Non-Travel,3,22,2,0,2,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
42,No,Store Operations,Inventory Specialist,Other,3,8,4,3,2,Divorced,2841,5,No,Non-Travel,3,23,5,0,1,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
39,Yes,Store Operations,Merchandiser,Business,3,9,3,1,3,Divorced,3214,4,Yes,Non-Travel,3,24,4,2,6,2,2,0,Retail & Consumer Operations,High customer friction with little management backing.
38,No,Merchandising,Store Supervisor,Other,3,11,2,4,4,Single,2987,1,Yes,Non-Travel,4,13,2,3,3,2,3,3,Retail & Consumer Operations,Clear entry-level progression to shift lead.
40,No,Merchandising,Inventory Specialist,Business,3,1,3,2,4,Married,3551,2,No,Non-Travel,3,20,2,1,8,0,1,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
28,No,Merchandising,Customer Lead,Business,3,11,3,3,4,Divorced,3153,2,Yes,Non-Travel,3,14,3,5,7,0,3,1,Retail & Consumer Operations,Good staff discounts and customer interactions.
34,Yes,Customer Experience,Store Supervisor,Marketing,3,32,4,3,2,Divorced,3508,0,Yes,Non-Travel,3,16,5,7,10,1,0,2,Retail & Consumer Operations,High customer friction with little management backing.
38,No,Customer Experience,Customer Lead,Marketing,3,1,4,2,1,Divorced,3128,3,No,Non-Travel,3,12,3,1,3,1,1,0,Retail & Consumer Operations,High customer friction with little management backing.
37,No,Customer Experience,Inventory Specialist,Other,3,6,3,2,3,Married,3510,5,No,Non-Travel,3,15,3,7,9,3,3,3,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
38,Yes,Store Operations,Customer Lead,High School,2,4,3,3,3,Divorced,4239,3,No,Non-Travel,3,21,2,2,17,0,1,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
36,No,Store Operations,Store Supervisor,Other,4,14,1,3,2,Married,3751,0,Yes,Non-Travel,3,23,5,0,13,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
35,No,Customer Experience,Store Supervisor,Marketing,2,1,1,3,3,Divorced,2999,2,Yes,Non-Travel,3,20,3,0,1,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
36,No,Customer Experience,Store Supervisor,Other,4,3,3,4,2,Divorced,2723,0,No,Non-Travel,3,16,2,0,0,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
37,No,Store Operations,Customer Lead,High School,3,31,3,3,3,Married,3202,5,Yes,Non-Travel,3,12,3,2,5,0,1,1,Retail & Consumer Operations,Good staff discounts and customer interactions.
42,No,Store Operations,Store Supervisor,Marketing,3,5,3,4,4,Divorced,3114,5,No,Non-Travel,4,18,1,3,5,2,0,3,Retail & Consumer Operations,Clear entry-level progression to shift lead.
39,Yes,Store Operations,Inventory Specialist,High School,3,11,4,4,3,Single,2788,3,Yes,Non-Travel,3,24,2,0,1,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
50,No,Store Operations,Merchandiser,High School,1,7,2,3,2,Divorced,3630,5,No,Non-Travel,3,22,2,15,15,9,0,3,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
51,Yes,Merchandising,Merchandiser,Business,4,4,4,1,2,Single,3161,3,No,Non-Travel,3,17,5,0,6,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
37,No,Merchandising,Inventory Specialist,Business,3,1,3,3,3,Married,2747,3,No,Non-Travel,3,24,1,0,0,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
44,No,Merchandising,Customer Lead,High School,2,15,3,3,4,Married,2849,4,No,Non-Travel,4,23,2,0,1,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
47,No,Customer Experience,Merchandiser,High School,2,3,3,4,2,Single,3007,3,No,Non-Travel,3,16,4,0,4,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
22,No,Customer Experience,Customer Lead,Business,3,2,4,3,3,Divorced,2968,0,No,Non-Travel,3,12,1,2,2,1,0,1,Retail & Consumer Operations,Good staff discounts and customer interactions.
35,No,Store Operations,Merchandiser,Marketing,4,10,3,4,4,Married,3144,1,Yes,Non-Travel,3,23,4,2,3,0,1,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
46,No,Store Operations,Inventory Specialist,Business,3,32,1,4,2,Divorced,3187,3,Yes,Non-Travel,4,22,2,0,5,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
34,No,Merchandising,Store Supervisor,Marketing,4,1,2,3,1,Single,3841,2,No,Non-Travel,3,21,4,1,16,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
29,No,Store Operations,Customer Lead,Marketing,3,5,3,3,3,Married,3173,5,No,Non-Travel,3,20,2,3,4,0,1,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
41,Yes,Merchandising,Inventory Specialist,Other,1,39,2,3,1,Single,3191,3,Yes,Non-Travel,3,22,2,3,6,2,1,1,Retail & Consumer Operations,High customer friction with little management backing.
34,Yes,Merchandising,Customer Lead,High School,2,1,4,2,3,Divorced,3141,4,Yes,Non-Travel,4,16,2,1,5,0,1,1,Retail & Consumer Operations,High customer friction with little management backing.
36,No,Merchandising,Store Supervisor,Business,3,9,3,1,3,Married,3401,2,No,Non-Travel,4,15,2,1,6,0,1,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
39,No,Customer Experience,Merchandiser,Business,4,3,3,3,2,Single,2840,5,No,Non-Travel,3,24,2,1,1,0,1,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
35,Yes,Merchandising,Inventory Specialist,Business,3,2,3,1,4,Single,3824,1,No,Non-Travel,3,19,4,5,17,2,0,2,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
38,No,Store Operations,Merchandiser,Business,3,12,4,3,3,Married,3531,3,Yes,Non-Travel,4,24,2,9,12,4,0,3,Retail & Consumer Operations,Good staff discounts and customer interactions.
31,No,Store Operations,Inventory Specialist,Business,5,1,2,3,3,Single,3452,0,No,Non-Travel,3,14,4,1,8,1,1,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
34,No,Customer Experience,Inventory Specialist,Other,3,2,4,2,2,Single,3172,4,No,Non-Travel,3,24,5,5,6,3,1,4,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
33,No,Merchandising,Customer Lead,Other,2,16,3,4,3,Divorced,3862,1,Yes,Non-Travel,3,20,1,13,15,10,8,9,Retail & Consumer Operations,Clear entry-level progression to shift lead.
25,Yes,Store Operations,Merchandiser,Business,4,23,2,2,1,Married,3237,4,No,Non-Travel,3,22,2,5,6,2,3,4,Retail & Consumer Operations,High customer friction with little management backing.
56,Yes,Merchandising,Store Supervisor,Business,2,6,2,2,2,Married,4338,3,Yes,Non-Travel,4,15,5,3,25,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
43,Yes,Merchandising,Merchandiser,Other,4,1,3,1,3,Married,3447,3,Yes,Non-Travel,3,19,2,7,8,2,2,2,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
39,No,Merchandising,Merchandiser,Business,3,1,3,1,3,Divorced,4009,2,No,Non-Travel,3,25,5,7,21,0,7,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
53,No,Customer Experience,Store Supervisor,Other,2,1,3,4,3,Single,4560,1,Yes,Non-Travel,4,17,2,12,24,6,0,4,Retail & Consumer Operations,Good staff discounts and customer interactions.
46,No,Store Operations,Inventory Specialist,Other,3,5,2,4,1,Single,3151,4,Yes,Non-Travel,3,21,1,0,6,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
36,Yes,Merchandising,Customer Lead,Other,3,20,1,2,2,Divorced,2916,2,No,Non-Travel,3,16,1,0,3,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
34,No,Customer Experience,Inventory Specialist,High School,3,29,3,2,3,Single,3309,4,Yes,Non-Travel,3,18,2,4,5,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
42,Yes,Customer Experience,Inventory Specialist,Other,3,1,1,3,2,Married,2857,1,Yes,Non-Travel,3,21,4,0,2,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
42,Yes,Store Operations,Customer Lead,Marketing,2,3,3,4,3,Married,3024,1,No,Non-Travel,3,17,1,1,2,0,0,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
28,Yes,Store Operations,Customer Lead,Marketing,3,17,4,4,2,Single,3165,1,No,Non-Travel,3,12,5,6,6,4,5,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
34,No,Merchandising,Store Supervisor,Other,4,2,3,1,3,Single,3698,2,Yes,Non-Travel,3,13,2,4,16,3,0,0,Retail & Consumer Operations,High customer friction with little management backing.
43,No,Merchandising,Inventory Specialist,Marketing,4,7,4,3,2,Married,3210,3,No,Non-Travel,3,17,3,6,7,6,2,2,Retail & Consumer Operations,Clear entry-level progression to shift lead.
40,No,Customer Experience,Inventory Specialist,High School,2,1,1,3,2,Married,2988,1,No,Non-Travel,3,22,5,3,4,2,0,1,Retail & Consumer Operations,Clear entry-level progression to shift lead.
32,Yes,Store Operations,Inventory Specialist,High School,3,8,4,4,3,Divorced,3756,4,No,Non-Travel,4,16,5,0,14,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
45,No,Merchandising,Store Supervisor,Other,3,11,1,3,2,Single,3083,3,No,Non-Travel,3,16,3,0,2,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
38,No,Store Operations,Store Supervisor,Marketing,4,34,2,3,4,Single,2939,3,No,Non-Travel,3,14,1,1,2,1,1,1,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
34,Yes,Merchandising,Store Supervisor,Other,3,1,4,3,2,Divorced,3003,7,Yes,Non-Travel,3,20,2,1,5,1,1,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
29,Yes,Customer Experience,Merchandiser,Marketing,3,1,2,2,1,Married,3486,4,No,Non-Travel,3,23,3,5,7,3,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
44,No,Store Operations,Store Supervisor,Marketing,5,15,3,4,1,Single,3469,3,No,Non-Travel,3,15,1,4,8,0,4,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
44,No,Customer Experience,Inventory Specialist,Marketing,2,3,3,3,3,Married,2771,1,No,Non-Travel,3,20,4,1,1,0,1,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
43,Yes,Merchandising,Merchandiser,Other,3,6,1,3,3,Single,4304,2,No,Non-Travel,3,11,1,4,25,2,1,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
44,Yes,Store Operations,Store Supervisor,Other,3,1,2,3,2,Single,3326,3,Yes,Non-Travel,3,12,4,4,5,2,2,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
22,Yes,Merchandising,Inventory Specialist,Other,3,26,2,3,1,Single,2994,3,No,Non-Travel,3,22,5,2,4,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
36,Yes,Merchandising,Store Supervisor,Marketing,3,12,2,3,2,Single,3392,1,No,Non-Travel,4,13,2,0,8,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
45,Yes,Store Operations,Inventory Specialist,Business,3,8,1,3,3,Single,2810,5,No,Non-Travel,3,13,5,0,1,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
41,No,Merchandising,Inventory Specialist,Marketing,3,8,1,2,4,Married,2833,3,No,Non-Travel,4,19,1,0,1,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
39,No,Store Operations,Customer Lead,Other,4,33,2,3,3,Married,3709,4,No,Non-Travel,3,17,2,8,13,4,8,4,Retail & Consumer Operations,Good staff discounts and customer interactions.
37,No,Store Operations,Merchandiser,Other,2,4,3,3,3,Single,3376,2,No,Non-Travel,3,21,4,5,9,4,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
39,No,Customer Experience,Store Supervisor,Other,1,5,3,3,3,Married,3137,2,No,Non-Travel,3,21,5,3,4,0,3,1,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
42,No,Customer Experience,Store Supervisor,Other,4,12,3,3,2,Married,2931,2,No,Non-Travel,3,17,1,0,3,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
47,No,Store Operations,Customer Lead,High School,3,5,4,3,4,Divorced,4260,1,No,Non-Travel,3,16,4,16,24,4,2,2,Retail & Consumer Operations,Good staff discounts and customer interactions.
23,Yes,Merchandising,Merchandiser,Business,2,9,1,2,3,Divorced,3107,3,No,Non-Travel,3,20,5,3,5,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
48,No,Store Operations,Inventory Specialist,Other,4,4,2,3,1,Divorced,3492,1,No,Non-Travel,3,25,2,6,7,3,6,2,Retail & Consumer Operations,Good staff discounts and customer interactions.
35,Yes,Customer Experience,Store Supervisor,Marketing,4,1,2,2,3,Single,3725,3,No,Non-Travel,3,21,3,1,10,1,1,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
32,No,Customer Experience,Inventory Specialist,Other,3,1,4,4,3,Single,4048,0,No,Non-Travel,3,25,4,10,14,9,5,6,Retail & Consumer Operations,Clear entry-level progression to shift lead.
36,No,Store Operations,Store Supervisor,Other,3,1,3,3,3,Divorced,3113,3,Yes,Non-Travel,3,18,4,0,3,0,0,0,Retail & Consumer Operations,Clear entry-level progression to shift lead.
45,No,Store Operations,Customer Lead,Other,3,20,1,2,2,Married,2731,4,No,Non-Travel,3,24,2,0,0,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
43,No,Store Operations,Merchandiser,Marketing,4,13,2,3,3,Divorced,4104,0,Yes,Non-Travel,3,14,4,3,15,1,3,2,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
36,Yes,Merchandising,Store Supervisor,Marketing,3,1,1,4,2,Married,3163,6,No,Non-Travel,3,17,5,3,5,3,2,3,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
46,No,Merchandising,Customer Lead,Other,4,12,2,2,2,Married,3332,3,No,Non-Travel,3,14,4,1,7,0,1,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
45,Yes,Store Operations,Customer Lead,High School,4,1,3,1,1,Married,4141,2,No,Non-Travel,3,24,2,17,17,7,4,6,Retail & Consumer Operations,High customer friction with little management backing.
37,No,Store Operations,Customer Lead,Other,5,6,3,3,3,Divorced,4160,0,Yes,Non-Travel,3,12,3,4,17,1,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
49,No,Customer Experience,Customer Lead,Other,4,19,3,4,2,Divorced,3124,1,Yes,Non-Travel,3,22,4,3,3,1,1,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
23,No,Customer Experience,Store Supervisor,Marketing,4,30,3,4,4,Divorced,3130,3,No,Non-Travel,3,19,3,3,3,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
55,Yes,Customer Experience,Merchandiser,Marketing,3,34,2,3,2,Divorced,3368,2,No,Non-Travel,3,25,1,3,9,3,1,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
38,No,Customer Experience,Merchandiser,Other,3,12,1,4,3,Married,3357,2,No,Non-Travel,3,17,5,9,11,4,1,1,Retail & Consumer Operations,Good staff discounts and customer interactions.
40,No,Store Operations,Customer Lead,Business,4,1,3,3,4,Single,4566,2,Yes,Non-Travel,3,18,2,18,22,8,16,7,Retail & Consumer Operations,Clear entry-level progression to shift lead.
55,No,Store Operations,Customer Lead,Other,4,4,3,4,4,Divorced,3620,1,No,Non-Travel,4,17,4,7,9,4,0,3,Retail & Consumer Operations,Clear entry-level progression to shift lead.
36,No,Store Operations,Merchandiser,Marketing,1,2,3,2,4,Married,3072,1,No,Non-Travel,3,21,3,0,2,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
52,No,Customer Experience,Store Supervisor,High School,3,2,3,1,4,Divorced,3402,6,No,Non-Travel,4,21,5,5,10,0,5,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
28,Yes,Customer Experience,Merchandiser,Business,4,11,1,4,2,Single,3421,0,Yes,Non-Travel,4,25,2,8,8,3,1,1,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
44,Yes,Customer Experience,Merchandiser,High School,3,1,3,1,1,Divorced,2943,2,Yes,Non-Travel,3,12,2,0,3,0,0,0,Retail & Consumer Operations,High customer friction with little management backing.
37,Yes,Merchandising,Inventory Specialist,High School,3,17,1,2,2,Married,2965,2,No,Non-Travel,3,21,2,0,4,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
37,Yes,Store Operations,Inventory Specialist,Business,3,6,2,2,3,Divorced,3562,1,No,Non-Travel,3,14,4,2,10,0,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
51,No,Customer Experience,Inventory Specialist,High School,2,10,4,3,4,Divorced,2956,2,Yes,Non-Travel,3,13,2,0,1,0,0,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
21,No,Store Operations,Customer Lead,Other,3,4,4,2,3,Married,2977,2,No,Non-Travel,3,15,2,1,3,0,1,1,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
37,Yes,Customer Experience,Customer Lead,Marketing,3,15,1,2,2,Married,3043,2,Yes,Non-Travel,3,13,3,3,3,0,0,2,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
29,No,Store Operations,Merchandiser,Other,3,1,3,4,3,Married,2887,1,No,Non-Travel,3,22,3,0,1,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
26,No,Store Operations,Inventory Specialist,Marketing,3,8,4,3,2,Married,3228,1,Yes,Non-Travel,3,17,3,3,5,3,1,3,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
40,Yes,Store Operations,Merchandiser,Business,2,5,2,1,1,Divorced,3100,3,Yes,Non-Travel,3,22,1,2,3,2,0,2,Retail & Consumer Operations,High customer friction with little management backing.
38,Yes,Merchandising,Merchandiser,Business,1,12,1,4,1,Single,3538,6,Yes,Non-Travel,4,15,1,1,11,1,0,0,Retail & Consumer Operations,Hourly wage is barely keeping up with cost of living.
31,No,Customer Experience,Merchandiser,Marketing,4,16,4,4,4,Divorced,2865,4,No,Non-Travel,4,22,5,1,1,1,1,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
30,No,Merchandising,Inventory Specialist,Marketing,2,13,4,4,3,Single,3771,3,Yes,Non-Travel,3,17,1,2,12,0,2,0,Retail & Consumer Operations,Good staff discounts and customer interactions.
38,Yes,Merchandising,Customer Lead,Other,2,8,3,3,3,Married,3473,2,Yes,Non-Travel,3,22,2,0,7,0,0,0,Retail & Consumer Operations,Irregular shift scheduling makes second jobs impossible.
40,No,Merchandising,Merchandiser,Other,3,3,3,3,2,Single,3068,2,No,Non-Travel,3,16,3,5,5,5,0,4,Retail & Consumer Operations,Good staff discounts and customer interactions.
45,No,Merchandising,Customer Lead,High School,3,6,3,3,2,Married,2976,5,No,Non-Travel,3,20,3,0,3,0,0,0,Retail & Consumer Operations,Friendly store team and flexible day shift scheduling.
